Epoch, Loss, Dice Score, Dice Loss, CE Loss, SkelRec Loss, Time
372, -0.5540, 0.8440, 0.1560, 0.1114, -0.8214, 573.23
373, -0.5574, 0.8451, 0.1549, 0.1096, -0.8219, 572.19
374, -0.5555, 0.8442, 0.1558, 0.1101, -0.8214, 573.37
375, -0.5553, 0.8443, 0.1557, 0.1106, -0.8216, 572.43
376, -0.5573, 0.8449, 0.1551, 0.1097, -0.8221, 573.23
377, -0.5565, 0.8447, 0.1553, 0.1100, -0.8218, 572.84
378, -0.5558, 0.8446, 0.1554, 0.1104, -0.8216, 572.59
379, -0.5584, 0.8453, 0.1547, 0.1093, -0.8223, 573.01
380, -0.5558, 0.8445, 0.1555, 0.1105, -0.8218, 573.66
381, -0.5572, 0.8450, 0.1550, 0.1097, -0.8220, 573.33
382, -0.5590, 0.8459, 0.1541, 0.1091, -0.8222, 573.33
383, -0.5568, 0.8449, 0.1551, 0.1101, -0.8219, 572.41
384, -0.5571, 0.8449, 0.1551, 0.1098, -0.8220, 573.70
385, -0.5572, 0.8451, 0.1549, 0.1099, -0.8221, 572.91
386, -0.5580, 0.8451, 0.1549, 0.1092, -0.8221, 572.60
387, -0.5573, 0.8450, 0.1550, 0.1098, -0.8221, 572.57
388, -0.5597, 0.8459, 0.1541, 0.1088, -0.8226, 573.85
389, -0.5590, 0.8456, 0.1544, 0.1092, -0.8226, 573.22
390, -0.5573, 0.8453, 0.1547, 0.1102, -0.8222, 573.38
391, -0.5609, 0.8463, 0.1537, 0.1085, -0.8231, 572.22
392, -0.5594, 0.8457, 0.1543, 0.1090, -0.8227, 574.46
393, -0.5590, 0.8458, 0.1542, 0.1092, -0.8224, 572.08
394, -0.5567, 0.8448, 0.1552, 0.1100, -0.8219, 573.18
395, -0.5619, 0.8465, 0.1535, 0.1079, -0.8233, 572.37
396, -0.5593, 0.8458, 0.1542, 0.1090, -0.8225, 573.53
397, -0.5606, 0.8461, 0.1539, 0.1084, -0.8229, 571.64
398, -0.5589, 0.8456, 0.1544, 0.1092, -0.8224, 571.95
399, -0.5591, 0.8457, 0.1543, 0.1090, -0.8224, 571.56
400, -0.5601, 0.8461, 0.1539, 0.1090, -0.8230, 572.26
401, -0.5591, 0.8459, 0.1541, 0.1094, -0.8226, 573.80
402, -0.5611, 0.8464, 0.1536, 0.1087, -0.8233, 592.27
403, -0.5617, 0.8467, 0.1533, 0.1084, -0.8234, 573.72
404, -0.5621, 0.8467, 0.1533, 0.1080, -0.8234, 575.39
405, -0.5615, 0.8465, 0.1535, 0.1080, -0.8231, 572.29
406, -0.5626, 0.8470, 0.1530, 0.1079, -0.8234, 575.24
407, -0.5596, 0.8463, 0.1537, 0.1098, -0.8231, 574.54
408, -0.5633, 0.8473, 0.1527, 0.1076, -0.8236, 575.23
409, -0.5610, 0.8464, 0.1536, 0.1084, -0.8230, 574.87
410, -0.5637, 0.8472, 0.1528, 0.1075, -0.8240, 576.60
411, -0.5623, 0.8467, 0.1533, 0.1078, -0.8233, 576.06
412, -0.5615, 0.8467, 0.1533, 0.1085, -0.8233, 576.89
413, -0.5636, 0.8473, 0.1527, 0.1076, -0.8238, 575.16
414, -0.5648, 0.8479, 0.1521, 0.1070, -0.8239, 576.02
415, -0.5623, 0.8468, 0.1532, 0.1078, -0.8233, 574.83
416, -0.5618, 0.8467, 0.1533, 0.1080, -0.8232, 576.09
417, -0.5634, 0.8472, 0.1528, 0.1075, -0.8238, 574.15
418, -0.5640, 0.8475, 0.1525, 0.1073, -0.8238, 576.73
419, -0.5621, 0.8469, 0.1531, 0.1081, -0.8233, 575.40
420, -0.5648, 0.8477, 0.1523, 0.1067, -0.8239, 573.68
421, -0.5623, 0.8472, 0.1528, 0.1085, -0.8236, 573.67
422, -0.5630, 0.8471, 0.1529, 0.1077, -0.8235, 575.16
423, -0.5646, 0.8476, 0.1524, 0.1069, -0.8240, 575.41
424, -0.5646, 0.8477, 0.1523, 0.1073, -0.8241, 576.41
425, -0.5667, 0.8484, 0.1516, 0.1060, -0.8243, 575.57
426, -0.5673, 0.8484, 0.1516, 0.1059, -0.8248, 575.94
427, -0.5652, 0.8484, 0.1516, 0.1078, -0.8246, 573.78
428, -0.5650, 0.8478, 0.1522, 0.1069, -0.8241, 575.34
429, -0.5639, 0.8477, 0.1523, 0.1079, -0.8241, 574.54
430, -0.5653, 0.8481, 0.1519, 0.1070, -0.8243, 575.61
431, -0.5634, 0.8473, 0.1527, 0.1078, -0.8239, 574.66
432, -0.5655, 0.8481, 0.1519, 0.1068, -0.8242, 575.00
433, -0.5652, 0.8478, 0.1522, 0.1068, -0.8243, 576.27
434, -0.5650, 0.8480, 0.1520, 0.1070, -0.8240, 575.41
435, -0.5661, 0.8484, 0.1516, 0.1069, -0.8246, 575.35
436, -0.5660, 0.8481, 0.1519, 0.1064, -0.8243, 575.40
437, -0.5653, 0.8480, 0.1520, 0.1069, -0.8242, 575.11
438, -0.5648, 0.8476, 0.1524, 0.1070, -0.8242, 575.57
439, -0.5658, 0.8481, 0.1519, 0.1067, -0.8244, 574.33
440, -0.5655, 0.8479, 0.1521, 0.1068, -0.8244, 576.08
441, -0.5658, 0.8481, 0.1519, 0.1069, -0.8246, 574.76
442, -0.5667, 0.8485, 0.1515, 0.1064, -0.8246, 577.27
443, -0.5665, 0.8486, 0.1514, 0.1069, -0.8248, 575.55
444, -0.5689, 0.8491, 0.1509, 0.1056, -0.8253, 574.38
445, -0.5694, 0.8493, 0.1507, 0.1053, -0.8254, 577.57
446, -0.5688, 0.8490, 0.1510, 0.1055, -0.8253, 577.05
447, -0.5684, 0.8491, 0.1509, 0.1057, -0.8251, 576.25
448, -0.5680, 0.8490, 0.1510, 0.1060, -0.8251, 575.78
449, -0.5683, 0.8489, 0.1511, 0.1058, -0.8252, 574.78
450, -0.5680, 0.8488, 0.1512, 0.1060, -0.8251, 576.40
451, -0.5673, 0.8488, 0.1512, 0.1062, -0.8247, 576.06
452, -0.5692, 0.8494, 0.1506, 0.1054, -0.8252, 577.46
453, -0.5681, 0.8491, 0.1509, 0.1059, -0.8250, 575.71
454, -0.5694, 0.8493, 0.1507, 0.1051, -0.8252, 577.05
455, -0.5697, 0.8495, 0.1505, 0.1053, -0.8254, 575.64
456, -0.5687, 0.8491, 0.1509, 0.1057, -0.8254, 577.52
457, -0.5706, 0.8498, 0.1502, 0.1051, -0.8259, 575.07
458, -0.5668, 0.8485, 0.1515, 0.1062, -0.8246, 578.33
459, -0.5695, 0.8493, 0.1507, 0.1053, -0.8254, 582.65
460, -0.5683, 0.8491, 0.1509, 0.1058, -0.8250, 594.09
461, -0.5694, 0.8496, 0.1504, 0.1053, -0.8252, 589.82
462, -0.5681, 0.8491, 0.1509, 0.1061, -0.8251, 597.39
463, -0.5700, 0.8497, 0.1503, 0.1052, -0.8255, 585.60
464, -0.5707, 0.8499, 0.1501, 0.1048, -0.8257, 598.30
465, -0.5687, 0.8492, 0.1508, 0.1057, -0.8252, 600.88
466, -0.5680, 0.8491, 0.1509, 0.1061, -0.8250, 591.28
467, -0.5657, 0.8482, 0.1518, 0.1071, -0.8246, 598.34
468, -0.5716, 0.8502, 0.1498, 0.1045, -0.8259, 588.88
469, -0.5708, 0.8498, 0.1502, 0.1047, -0.8257, 599.38
470, -0.5688, 0.8494, 0.1506, 0.1058, -0.8251, 590.73
471, -0.5729, 0.8506, 0.1494, 0.1040, -0.8264, 587.98
472, -0.5696, 0.8497, 0.1503, 0.1056, -0.8255, 603.36
473, -0.5707, 0.8499, 0.1501, 0.1048, -0.8257, 593.35
474, -0.5718, 0.8504, 0.1496, 0.1045, -0.8259, 602.79
475, -0.5690, 0.8494, 0.1506, 0.1058, -0.8254, 616.21
476, -0.5703, 0.8498, 0.1502, 0.1049, -0.8254, 604.24
477, -0.5713, 0.8501, 0.1499, 0.1046, -0.8258, 610.96
478, -0.5718, 0.8505, 0.1495, 0.1045, -0.8258, 606.18
479, -0.5714, 0.8502, 0.1498, 0.1047, -0.8258, 598.87
480, -0.5699, 0.8497, 0.1503, 0.1055, -0.8256, 618.90
481, -0.5716, 0.8503, 0.1497, 0.1049, -0.8262, 609.84
482, -0.5708, 0.8499, 0.1501, 0.1050, -0.8258, 604.21
483, -0.5734, 0.8508, 0.1492, 0.1038, -0.8264, 615.91
484, -0.5724, 0.8504, 0.1496, 0.1040, -0.8260, 605.31
485, -0.5734, 0.8509, 0.1491, 0.1039, -0.8264, 607.45
486, -0.5726, 0.8506, 0.1494, 0.1042, -0.8262, 611.74
487, -0.5693, 0.8499, 0.1501, 0.1062, -0.8255, 606.53
488, -0.5732, 0.8509, 0.1491, 0.1042, -0.8265, 619.40
489, -0.5722, 0.8506, 0.1494, 0.1044, -0.8260, 600.09
490, -0.5696, 0.8497, 0.1503, 0.1056, -0.8255, 612.20
491, -0.5737, 0.8508, 0.1492, 0.1036, -0.8264, 589.82
492, -0.5727, 0.8507, 0.1493, 0.1044, -0.8264, 600.10
493, -0.5753, 0.8515, 0.1485, 0.1032, -0.8269, 577.83
494, -0.5735, 0.8510, 0.1490, 0.1040, -0.8265, 579.02
495, -0.5727, 0.8508, 0.1492, 0.1044, -0.8263, 577.26
496, -0.5742, 0.8512, 0.1488, 0.1036, -0.8267, 577.31
497, -0.5752, 0.8515, 0.1485, 0.1032, -0.8270, 576.19
498, -0.5734, 0.8510, 0.1490, 0.1040, -0.8264, 576.62
499, -0.5728, 0.8508, 0.1492, 0.1043, -0.8264, 576.44
500, -0.5727, 0.8506, 0.1494, 0.1043, -0.8263, 580.96
501, -0.5734, 0.8510, 0.1490, 0.1041, -0.8265, 589.24
502, -0.5734, 0.8509, 0.1491, 0.1041, -0.8266, 599.31
503, -0.5759, 0.8518, 0.1482, 0.1030, -0.8271, 591.10
504, -0.5746, 0.8514, 0.1486, 0.1036, -0.8269, 597.00
505, -0.5735, 0.8510, 0.1490, 0.1041, -0.8265, 596.30
506, -0.5739, 0.8512, 0.1488, 0.1041, -0.8269, 591.48
507, -0.5752, 0.8515, 0.1485, 0.1034, -0.8271, 597.40
508, -0.5748, 0.8515, 0.1485, 0.1037, -0.8270, 590.27
509, -0.5769, 0.8520, 0.1480, 0.1025, -0.8275, 597.38
510, -0.5754, 0.8516, 0.1484, 0.1032, -0.8270, 588.02
511, -0.5761, 0.8517, 0.1483, 0.1029, -0.8273, 599.20
512, -0.5766, 0.8519, 0.1481, 0.1027, -0.8273, 594.78
513, -0.5756, 0.8517, 0.1483, 0.1031, -0.8270, 592.13
514, -0.5753, 0.8515, 0.1485, 0.1032, -0.8269, 599.00
515, -0.5756, 0.8517, 0.1483, 0.1034, -0.8273, 590.07
516, -0.5765, 0.8517, 0.1483, 0.1026, -0.8273, 599.55
517, -0.5763, 0.8519, 0.1481, 0.1030, -0.8274, 587.55
518, -0.5750, 0.8515, 0.1485, 0.1034, -0.8269, 599.29
519, -0.5759, 0.8518, 0.1482, 0.1030, -0.8272, 591.04
520, -0.5772, 0.8523, 0.1477, 0.1028, -0.8277, 596.09
521, -0.5782, 0.8526, 0.1474, 0.1019, -0.8275, 593.90
522, -0.5777, 0.8526, 0.1474, 0.1023, -0.8275, 593.26
523, -0.5787, 0.8528, 0.1472, 0.1021, -0.8280, 596.78
524, -0.5775, 0.8523, 0.1477, 0.1024, -0.8276, 588.53
525, -0.5775, 0.8524, 0.1476, 0.1024, -0.8275, 597.50
526, -0.5762, 0.8522, 0.1478, 0.1033, -0.8273, 589.94
527, -0.5755, 0.8516, 0.1484, 0.1033, -0.8272, 598.06
528, -0.5760, 0.8520, 0.1480, 0.1031, -0.8271, 588.49
529, -0.5744, 0.8515, 0.1485, 0.1039, -0.8268, 593.57
530, -0.5787, 0.8527, 0.1473, 0.1019, -0.8279, 575.51
531, -0.5791, 0.8531, 0.1469, 0.1021, -0.8281, 576.75
532, -0.5798, 0.8531, 0.1469, 0.1016, -0.8283, 577.06
533, -0.5770, 0.8522, 0.1478, 0.1029, -0.8277, 576.78
534, -0.5776, 0.8524, 0.1476, 0.1024, -0.8276, 577.39
535, -0.5792, 0.8529, 0.1471, 0.1018, -0.8281, 576.60
536, -0.5773, 0.8523, 0.1477, 0.1026, -0.8276, 580.20
537, -0.5776, 0.8524, 0.1476, 0.1027, -0.8279, 576.58
538, -0.5770, 0.8522, 0.1478, 0.1026, -0.8274, 577.20
539, -0.5789, 0.8529, 0.1471, 0.1019, -0.8279, 576.71
540, -0.5782, 0.8526, 0.1474, 0.1022, -0.8278, 577.02
541, -0.5794, 0.8530, 0.1470, 0.1019, -0.8283, 576.45
542, -0.5788, 0.8529, 0.1471, 0.1022, -0.8281, 578.17
543, -0.5797, 0.8529, 0.1471, 0.1014, -0.8282, 576.03
544, -0.5802, 0.8532, 0.1468, 0.1016, -0.8285, 576.64
545, -0.5801, 0.8534, 0.1466, 0.1015, -0.8282, 576.72
546, -0.5794, 0.8531, 0.1469, 0.1019, -0.8282, 578.20
547, -0.5793, 0.8531, 0.1469, 0.1019, -0.8281, 577.56
548, -0.5774, 0.8525, 0.1475, 0.1027, -0.8277, 578.43
549, -0.5781, 0.8526, 0.1474, 0.1023, -0.8279, 575.72
550, -0.5800, 0.8534, 0.1466, 0.1018, -0.8284, 578.38
551, -0.5783, 0.8528, 0.1472, 0.1023, -0.8278, 577.22
552, -0.5805, 0.8534, 0.1466, 0.1014, -0.8285, 577.32
553, -0.5806, 0.8536, 0.1464, 0.1015, -0.8285, 577.74
554, -0.5797, 0.8532, 0.1468, 0.1019, -0.8283, 577.70
555, -0.5813, 0.8538, 0.1462, 0.1011, -0.8287, 578.33
556, -0.5794, 0.8531, 0.1469, 0.1018, -0.8281, 577.82
557, -0.5812, 0.8536, 0.1464, 0.1012, -0.8287, 576.42
558, -0.5810, 0.8534, 0.1466, 0.1009, -0.8285, 577.18
559, -0.5815, 0.8538, 0.1462, 0.1010, -0.8287, 579.63
560, -0.5808, 0.8536, 0.1464, 0.1012, -0.8284, 576.17
561, -0.5808, 0.8536, 0.1464, 0.1012, -0.8284, 575.55
562, -0.5805, 0.8535, 0.1465, 0.1014, -0.8284, 579.00
563, -0.5809, 0.8536, 0.1464, 0.1013, -0.8285, 576.26
564, -0.5796, 0.8532, 0.1468, 0.1019, -0.8284, 577.95
565, -0.5813, 0.8538, 0.1462, 0.1012, -0.8287, 576.63
566, -0.5819, 0.8539, 0.1461, 0.1009, -0.8289, 578.54
567, -0.5817, 0.8540, 0.1460, 0.1010, -0.8287, 576.25
568, -0.5820, 0.8543, 0.1457, 0.1010, -0.8288, 577.86
569, -0.5823, 0.8541, 0.1459, 0.1009, -0.8291, 577.81
570, -0.5822, 0.8542, 0.1458, 0.1008, -0.8288, 451.74
571, -0.5814, 0.8539, 0.1461, 0.1013, -0.8288, 319.57
572, -0.5816, 0.8540, 0.1460, 0.1012, -0.8288, 319.61
573, -0.5826, 0.8544, 0.1456, 0.1009, -0.8291, 318.96
574, -0.5819, 0.8541, 0.1459, 0.1012, -0.8289, 318.81
575, -0.5833, 0.8545, 0.1455, 0.1004, -0.8292, 318.88
576, -0.5842, 0.8548, 0.1452, 0.1001, -0.8295, 319.62
577, -0.5824, 0.8540, 0.1460, 0.1007, -0.8290, 318.81
578, -0.5819, 0.8540, 0.1460, 0.1009, -0.8287, 318.85
579, -0.5819, 0.8540, 0.1460, 0.1009, -0.8288, 318.53
580, -0.5819, 0.8538, 0.1462, 0.1007, -0.8287, 318.76
581, -0.5846, 0.8548, 0.1452, 0.0997, -0.8295, 318.28
582, -0.5819, 0.8540, 0.1460, 0.1009, -0.8288, 319.13
583, -0.5827, 0.8544, 0.1456, 0.1007, -0.8291, 319.03
584, -0.5840, 0.8547, 0.1453, 0.1000, -0.8293, 318.99
585, -0.5812, 0.8539, 0.1461, 0.1013, -0.8286, 318.48
586, -0.5841, 0.8547, 0.1453, 0.1000, -0.8294, 318.38
587, -0.5843, 0.8548, 0.1452, 0.1000, -0.8295, 318.47
588, -0.5820, 0.8542, 0.1458, 0.1011, -0.8289, 319.04
589, -0.5836, 0.8546, 0.1454, 0.1002, -0.8292, 318.57
590, -0.5833, 0.8545, 0.1455, 0.1005, -0.8293, 318.96
591, -0.5832, 0.8546, 0.1454, 0.1006, -0.8293, 319.03
592, -0.5833, 0.8547, 0.1453, 0.1004, -0.8291, 318.67
593, -0.5834, 0.8547, 0.1453, 0.1007, -0.8294, 315.61
594, -0.5830, 0.8545, 0.1455, 0.1007, -0.8293, 318.96
595, -0.5856, 0.8553, 0.1447, 0.0995, -0.8298, 318.95
596, -0.5861, 0.8554, 0.1446, 0.0992, -0.8299, 319.05
597, -0.5845, 0.8550, 0.1450, 0.1003, -0.8297, 318.96
598, -0.5848, 0.8551, 0.1449, 0.1000, -0.8297, 318.82
599, -0.5857, 0.8553, 0.1447, 0.0995, -0.8299, 318.82
600, -0.5835, 0.8545, 0.1455, 0.1002, -0.8292, 318.98
601, -0.5846, 0.8551, 0.1449, 0.1000, -0.8296, 319.26
602, -0.5868, 0.8558, 0.1442, 0.0990, -0.8301, 319.57
603, -0.5848, 0.8551, 0.1449, 0.1000, -0.8297, 319.39
604, -0.5849, 0.8551, 0.1449, 0.0996, -0.8295, 319.29
605, -0.5850, 0.8551, 0.1449, 0.0997, -0.8296, 319.57
606, -0.5849, 0.8550, 0.1450, 0.0999, -0.8297, 319.64
607, -0.5825, 0.8542, 0.1458, 0.1007, -0.8290, 318.78
608, -0.5857, 0.8553, 0.1447, 0.0995, -0.8298, 319.23
609, -0.5830, 0.8546, 0.1454, 0.1007, -0.8291, 319.80
610, -0.5841, 0.8548, 0.1452, 0.1003, -0.8295, 322.46
611, -0.5855, 0.8554, 0.1446, 0.0997, -0.8298, 324.49
612, -0.5831, 0.8547, 0.1453, 0.1007, -0.8291, 318.98
613, -0.5847, 0.8553, 0.1447, 0.1001, -0.8295, 318.75
614, -0.5855, 0.8555, 0.1445, 0.0998, -0.8299, 319.24
615, -0.5858, 0.8554, 0.1446, 0.0995, -0.8299, 319.76
616, -0.5867, 0.8557, 0.1443, 0.0991, -0.8301, 319.79
617, -0.5849, 0.8553, 0.1447, 0.0999, -0.8295, 319.46
618, -0.5839, 0.8550, 0.1450, 0.1004, -0.8294, 319.08
619, -0.5833, 0.8547, 0.1453, 0.1005, -0.8290, 318.64
620, -0.5872, 0.8559, 0.1441, 0.0989, -0.8301, 315.98
621, -0.5851, 0.8553, 0.1447, 0.1002, -0.8299, 318.86
622, -0.5869, 0.8560, 0.1440, 0.0992, -0.8302, 319.26
623, -0.5877, 0.8560, 0.1440, 0.0986, -0.8303, 319.23
624, -0.5856, 0.8554, 0.1446, 0.0997, -0.8298, 318.95
625, -0.5859, 0.8555, 0.1445, 0.0995, -0.8299, 319.29
626, -0.5863, 0.8555, 0.1445, 0.0992, -0.8300, 318.78
627, -0.5878, 0.8562, 0.1438, 0.0989, -0.8305, 318.13
628, -0.5863, 0.8558, 0.1442, 0.0994, -0.8299, 318.64
629, -0.5842, 0.8550, 0.1450, 0.1005, -0.8297, 318.01
630, -0.5878, 0.8562, 0.1438, 0.0986, -0.8303, 318.69
631, -0.5850, 0.8553, 0.1447, 0.0999, -0.8296, 318.38
632, -0.5859, 0.8553, 0.1447, 0.0994, -0.8299, 318.75
633, -0.5865, 0.8558, 0.1442, 0.0993, -0.8300, 318.79
634, -0.5867, 0.8558, 0.1442, 0.0992, -0.8300, 319.23
635, -0.5875, 0.8559, 0.1441, 0.0988, -0.8304, 318.64
636, -0.5832, 0.8548, 0.1452, 0.1011, -0.8294, 318.72
637, -0.5884, 0.8562, 0.1438, 0.0984, -0.8306, 318.27
638, -0.5864, 0.8558, 0.1442, 0.0993, -0.8299, 318.58
639, -0.5880, 0.8562, 0.1438, 0.0985, -0.8303, 317.97
640, -0.5868, 0.8560, 0.1440, 0.0994, -0.8302, 319.00
641, -0.5859, 0.8559, 0.1441, 0.0998, -0.8299, 319.47
642, -0.5894, 0.8566, 0.1434, 0.0980, -0.8308, 318.83
643, -0.5865, 0.8558, 0.1442, 0.0994, -0.8301, 318.67
644, -0.5881, 0.8563, 0.1437, 0.0987, -0.8305, 318.88
645, -0.5872, 0.8561, 0.1439, 0.0991, -0.8302, 319.10
646, -0.5894, 0.8567, 0.1433, 0.0980, -0.8307, 315.68
647, -0.5891, 0.8568, 0.1432, 0.0983, -0.8306, 318.85
648, -0.5882, 0.8564, 0.1436, 0.0985, -0.8303, 318.74
649, -0.5871, 0.8560, 0.1440, 0.0992, -0.8303, 318.52
650, -0.5849, 0.8555, 0.1445, 0.1005, -0.8299, 318.61
651, -0.5855, 0.8555, 0.1445, 0.0998, -0.8298, 318.54
652, -0.5882, 0.8564, 0.1436, 0.0987, -0.8305, 317.78
653, -0.5886, 0.8564, 0.1436, 0.0985, -0.8306, 318.59
654, -0.5877, 0.8562, 0.1438, 0.0989, -0.8304, 319.10
655, -0.5893, 0.8566, 0.1434, 0.0981, -0.8308, 319.40
656, -0.5885, 0.8566, 0.1434, 0.0987, -0.8306, 319.06
657, -0.5887, 0.8566, 0.1434, 0.0984, -0.8305, 318.17
658, -0.5883, 0.8565, 0.1435, 0.0988, -0.8305, 318.98
659, -0.5884, 0.8564, 0.1436, 0.0986, -0.8305, 317.86
660, -0.5885, 0.8564, 0.1436, 0.0985, -0.8306, 318.35
661, -0.5886, 0.8566, 0.1434, 0.0986, -0.8307, 318.49
662, -0.5897, 0.8568, 0.1432, 0.0980, -0.8309, 319.03
663, -0.5905, 0.8572, 0.1428, 0.0977, -0.8310, 318.20
664, -0.5866, 0.8559, 0.1441, 0.0994, -0.8301, 318.02
665, -0.5880, 0.8563, 0.1437, 0.0987, -0.8304, 318.41
666, -0.5891, 0.8568, 0.1432, 0.0985, -0.8308, 318.80
667, -0.5897, 0.8570, 0.1430, 0.0981, -0.8308, 328.31
668, -0.5888, 0.8565, 0.1435, 0.0982, -0.8306, 331.11
669, -0.5898, 0.8569, 0.1431, 0.0980, -0.8308, 340.67
670, -0.5889, 0.8568, 0.1432, 0.0986, -0.8306, 324.03
671, -0.5881, 0.8565, 0.1435, 0.0988, -0.8305, 285.20
672, -0.5892, 0.8567, 0.1433, 0.0982, -0.8307, 273.35
673, -0.5885, 0.8565, 0.1435, 0.0987, -0.8307, 273.54
674, -0.5884, 0.8564, 0.1436, 0.0988, -0.8307, 272.93
675, -0.5881, 0.8565, 0.1435, 0.0990, -0.8307, 340.90
676, -0.5898, 0.8571, 0.1429, 0.0980, -0.8307, 337.42
677, -0.5896, 0.8569, 0.1431, 0.0982, -0.8308, 315.04
678, -0.5882, 0.8566, 0.1434, 0.0991, -0.8307, 278.08
679, -0.5906, 0.8575, 0.1425, 0.0982, -0.8313, 317.67
680, -0.5894, 0.8569, 0.1431, 0.0984, -0.8309, 334.72
681, -0.5926, 0.8580, 0.1420, 0.0971, -0.8317, 333.75
682, -0.5908, 0.8572, 0.1428, 0.0976, -0.8311, 345.01
683, -0.5889, 0.8568, 0.1432, 0.0985, -0.8306, 332.69
684, -0.5895, 0.8569, 0.1431, 0.0984, -0.8310, 342.51
685, -0.5895, 0.8568, 0.1432, 0.0982, -0.8309, 332.99
686, -0.5884, 0.8565, 0.1435, 0.0986, -0.8306, 346.18
687, -0.5907, 0.8573, 0.1427, 0.0978, -0.8311, 332.84
688, -0.5920, 0.8578, 0.1422, 0.0971, -0.8314, 337.12
689, -0.5878, 0.8563, 0.1437, 0.0988, -0.8303, 340.97
690, -0.5917, 0.8576, 0.1424, 0.0974, -0.8315, 330.06
691, -0.5908, 0.8573, 0.1427, 0.0978, -0.8312, 320.73
692, -0.5902, 0.8571, 0.1429, 0.0979, -0.8310, 321.00
693, -0.5917, 0.8577, 0.1423, 0.0973, -0.8313, 321.37
694, -0.5900, 0.8572, 0.1428, 0.0983, -0.8311, 321.90
695, -0.5913, 0.8575, 0.1425, 0.0975, -0.8313, 321.48
696, -0.5904, 0.8570, 0.1430, 0.0979, -0.8313, 321.52
697, -0.5911, 0.8576, 0.1424, 0.0976, -0.8311, 320.47
698, -0.5901, 0.8571, 0.1429, 0.0980, -0.8310, 321.05
699, -0.5907, 0.8574, 0.1426, 0.0980, -0.8312, 320.60
700, -0.5922, 0.8578, 0.1422, 0.0972, -0.8317, 318.56
701, -0.5895, 0.8570, 0.1430, 0.0985, -0.8310, 318.54
702, -0.5914, 0.8575, 0.1425, 0.0975, -0.8314, 318.83
703, -0.5917, 0.8576, 0.1424, 0.0973, -0.8314, 318.52
704, -0.5905, 0.8574, 0.1426, 0.0977, -0.8308, 319.08
705, -0.5923, 0.8579, 0.1421, 0.0972, -0.8316, 318.21
706, -0.5922, 0.8579, 0.1421, 0.0973, -0.8316, 318.75
707, -0.5909, 0.8577, 0.1423, 0.0982, -0.8314, 318.84
708, -0.5911, 0.8575, 0.1425, 0.0976, -0.8312, 318.28
709, -0.5913, 0.8576, 0.1424, 0.0974, -0.8312, 317.77
710, -0.5919, 0.8577, 0.1423, 0.0973, -0.8315, 318.45
711, -0.5927, 0.8579, 0.1421, 0.0969, -0.8317, 318.02
712, -0.5919, 0.8578, 0.1422, 0.0975, -0.8316, 318.89
713, -0.5915, 0.8577, 0.1423, 0.0973, -0.8311, 318.29
714, -0.5904, 0.8573, 0.1427, 0.0977, -0.8309, 318.50
715, -0.5921, 0.8579, 0.1421, 0.0973, -0.8315, 318.47
716, -0.5909, 0.8575, 0.1425, 0.0978, -0.8312, 321.21
717, -0.5922, 0.8578, 0.1422, 0.0972, -0.8316, 320.91
718, -0.5924, 0.8579, 0.1421, 0.0971, -0.8317, 321.54
719, -0.5923, 0.8580, 0.1420, 0.0973, -0.8317, 320.90
720, -0.5914, 0.8575, 0.1425, 0.0975, -0.8314, 321.42
721, -0.5919, 0.8576, 0.1424, 0.0972, -0.8314, 321.54
722, -0.5933, 0.8583, 0.1417, 0.0969, -0.8318, 321.49
723, -0.5921, 0.8578, 0.1422, 0.0971, -0.8315, 321.60
724, -0.5933, 0.8582, 0.1418, 0.0968, -0.8320, 321.39
725, -0.5923, 0.8580, 0.1420, 0.0973, -0.8316, 321.07
726, -0.5910, 0.8575, 0.1425, 0.0977, -0.8313, 320.88
727, -0.5922, 0.8581, 0.1419, 0.0973, -0.8315, 321.50
728, -0.5904, 0.8573, 0.1427, 0.0979, -0.8309, 321.30
729, -0.5926, 0.8581, 0.1419, 0.0972, -0.8317, 321.32
730, -0.5937, 0.8584, 0.1416, 0.0968, -0.8321, 321.53
731, -0.5928, 0.8581, 0.1419, 0.0971, -0.8318, 321.31
732, -0.5937, 0.8583, 0.1417, 0.0966, -0.8320, 321.47
733, -0.5917, 0.8581, 0.1419, 0.0980, -0.8316, 321.46
734, -0.5930, 0.8582, 0.1418, 0.0970, -0.8317, 320.76
735, -0.5932, 0.8582, 0.1418, 0.0969, -0.8319, 321.66
736, -0.5926, 0.8581, 0.1419, 0.0972, -0.8317, 321.72
737, -0.5921, 0.8579, 0.1421, 0.0974, -0.8316, 321.24
738, -0.5907, 0.8575, 0.1425, 0.0980, -0.8312, 321.26
739, -0.5931, 0.8581, 0.1419, 0.0968, -0.8318, 320.88
740, -0.5922, 0.8579, 0.1421, 0.0972, -0.8316, 320.88
741, -0.5918, 0.8577, 0.1423, 0.0975, -0.8315, 321.53
742, -0.5948, 0.8587, 0.1413, 0.0960, -0.8320, 319.86
743, -0.5944, 0.8586, 0.1414, 0.0963, -0.8321, 321.20
744, -0.5942, 0.8585, 0.1415, 0.0965, -0.8322, 321.34
745, -0.5943, 0.8587, 0.1413, 0.0965, -0.8322, 321.22
746, -0.5926, 0.8581, 0.1419, 0.0971, -0.8316, 321.62
747, -0.5949, 0.8588, 0.1412, 0.0962, -0.8323, 320.59
748, -0.5929, 0.8582, 0.1418, 0.0972, -0.8318, 319.55
