Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
245, 0.2699, 0.8364, 0.1636, 0.1063, 101.04
246, 0.2703, 0.8363, 0.1637, 0.1066, 100.93
247, 0.2689, 0.8371, 0.1629, 0.1060, 100.90
248, 0.2701, 0.8366, 0.1634, 0.1067, 101.22
249, 0.2684, 0.8372, 0.1628, 0.1056, 100.87
250, 0.2666, 0.8380, 0.1620, 0.1046, 100.96
251, 0.2662, 0.8383, 0.1617, 0.1045, 101.17
252, 0.2672, 0.8377, 0.1623, 0.1049, 100.96
253, 0.2675, 0.8376, 0.1624, 0.1051, 111.02
254, 0.2678, 0.8376, 0.1624, 0.1054, 129.95
255, 0.2676, 0.8376, 0.1624, 0.1052, 158.27
256, 0.2660, 0.8385, 0.1615, 0.1044, 157.16
257, 0.2694, 0.8379, 0.1621, 0.1073, 157.08
258, 0.2664, 0.8381, 0.1619, 0.1046, 157.00
259, 0.2663, 0.8385, 0.1615, 0.1047, 157.00
260, 0.2641, 0.8393, 0.1607, 0.1034, 156.94
261, 0.2653, 0.8385, 0.1615, 0.1039, 156.77
262, 0.2643, 0.8392, 0.1608, 0.1035, 156.84
263, 0.2652, 0.8390, 0.1610, 0.1042, 157.05
264, 0.2646, 0.8391, 0.1609, 0.1037, 156.81
265, 0.2657, 0.8387, 0.1613, 0.1044, 156.93
266, 0.2638, 0.8393, 0.1607, 0.1031, 156.57
267, 0.2639, 0.8396, 0.1604, 0.1036, 163.11
268, 0.2636, 0.8395, 0.1605, 0.1031, 158.65
269, 0.2626, 0.8402, 0.1598, 0.1028, 163.99
270, 0.2636, 0.8397, 0.1603, 0.1033, 1132.50
271, 0.2625, 0.8402, 0.1598, 0.1027, 2600.08
272, 0.2636, 0.8398, 0.1602, 0.1034, 3244.84
273, 0.2654, 0.8394, 0.1606, 0.1048, 2770.63
274, 0.2628, 0.8401, 0.1599, 0.1028, 854.68
275, 0.2615, 0.8407, 0.1593, 0.1022, 3061.45
276, 0.2618, 0.8407, 0.1593, 0.1025, 444.33
277, 0.2601, 0.8413, 0.1587, 0.1014, 819.86
278, 0.2600, 0.8413, 0.1587, 0.1013, 604.98
279, 0.2611, 0.8410, 0.1590, 0.1021, 1073.47
280, 0.2606, 0.8411, 0.1589, 0.1017, 356.72
281, 0.2594, 0.8418, 0.1582, 0.1012, 312.83
282, 0.2617, 0.8408, 0.1592, 0.1026, 3062.45
283, 0.2596, 0.8417, 0.1583, 0.1013, 3647.68
284, 0.2613, 0.8411, 0.1589, 0.1024, 3362.27
285, 0.2594, 0.8418, 0.1582, 0.1012, 4163.67
286, 0.2601, 0.8418, 0.1582, 0.1019, 2884.13
287, 0.2605, 0.8416, 0.1584, 0.1021, 992.36
288, 0.2583, 0.8422, 0.1578, 0.1005, 1043.97
289, 0.2605, 0.8418, 0.1582, 0.1023, 1474.85
290, 0.2581, 0.8426, 0.1574, 0.1007, 1948.94
291, 0.2579, 0.8426, 0.1574, 0.1005, 1577.55
292, 0.2576, 0.8425, 0.1575, 0.1002, 2448.08
293, 0.2593, 0.8421, 0.1579, 0.1014, 2862.63
294, 0.2558, 0.8436, 0.1564, 0.0993, 1787.76
295, 0.2572, 0.8432, 0.1568, 0.1004, 3196.71
296, 0.2567, 0.8431, 0.1569, 0.0998, 326.45
297, 0.2569, 0.8431, 0.1569, 0.1001, 375.82
298, 0.2557, 0.8436, 0.1564, 0.0994, 2060.94
299, 0.2572, 0.8431, 0.1569, 0.1004, 706.67
300, 0.2567, 0.8431, 0.1569, 0.0998, 155.58
301, 0.2543, 0.8444, 0.1556, 0.0987, 154.92
302, 0.2555, 0.8435, 0.1565, 0.0990, 169.87
303, 0.2550, 0.8440, 0.1560, 0.0991, 179.46
304, 0.2559, 0.8438, 0.1562, 0.0996, 176.21
305, 0.2534, 0.8448, 0.1552, 0.0981, 165.57
306, 0.2550, 0.8441, 0.1559, 0.0991, 154.83
307, 0.2547, 0.8442, 0.1558, 0.0989, 154.76
308, 0.2543, 0.8443, 0.1557, 0.0987, 162.37
309, 0.2557, 0.8438, 0.1562, 0.0995, 154.99
310, 0.2554, 0.8438, 0.1562, 0.0993, 154.87
311, 0.2557, 0.8439, 0.1561, 0.0996, 154.95
312, 0.2533, 0.8450, 0.1550, 0.0982, 304.20
313, 0.2545, 0.8445, 0.1555, 0.0990, 175.33
314, 0.2544, 0.8445, 0.1555, 0.0989, 208.26
315, 0.2544, 0.8446, 0.1554, 0.0991, 158.42
316, 0.2530, 0.8452, 0.1548, 0.0982, 155.33
317, 0.2531, 0.8452, 0.1548, 0.0983, 154.95
318, 0.2522, 0.8455, 0.1545, 0.0977, 154.79
319, 0.2534, 0.8450, 0.1550, 0.0984, 154.80
320, 0.2544, 0.8447, 0.1553, 0.0991, 154.82
321, 0.2533, 0.8453, 0.1547, 0.0986, 156.47
322, 0.2544, 0.8450, 0.1550, 0.0994, 154.84
323, 0.2537, 0.8447, 0.1553, 0.0985, 154.66
324, 0.2512, 0.8460, 0.1540, 0.0971, 154.81
325, 0.2530, 0.8454, 0.1546, 0.0984, 154.82
326, 0.2523, 0.8456, 0.1544, 0.0979, 192.16
327, 0.2522, 0.8458, 0.1542, 0.0981, 158.31
328, 0.2511, 0.8461, 0.1539, 0.0972, 285.07
329, 0.2521, 0.8456, 0.1544, 0.0977, 185.57
330, 0.2501, 0.8466, 0.1534, 0.0966, 199.96
331, 0.2512, 0.8468, 0.1532, 0.0979, 331.89
332, 0.2535, 0.8452, 0.1548, 0.0987, 339.59
333, 0.2536, 0.8456, 0.1544, 0.0992, 186.50
334, 0.2498, 0.8469, 0.1531, 0.0967, 167.21
335, 0.2498, 0.8467, 0.1533, 0.0965, 182.78
336, 0.2504, 0.8466, 0.1534, 0.0970, 188.87
337, 0.2510, 0.8464, 0.1536, 0.0974, 156.22
338, 0.2498, 0.8472, 0.1528, 0.0970, 200.12
339, 0.2493, 0.8471, 0.1529, 0.0964, 165.12
340, 0.2495, 0.8470, 0.1530, 0.0964, 156.03
341, 0.2497, 0.8469, 0.1531, 0.0966, 154.65
342, 0.2488, 0.8473, 0.1527, 0.0961, 154.75
343, 0.2506, 0.8468, 0.1532, 0.0974, 154.36
344, 0.2496, 0.8472, 0.1528, 0.0967, 155.57
345, 0.2508, 0.8465, 0.1535, 0.0973, 156.54
346, 0.2479, 0.8478, 0.1522, 0.0958, 159.26
347, 0.2489, 0.8474, 0.1526, 0.0963, 155.69
348, 0.2484, 0.8475, 0.1525, 0.0960, 155.31
349, 0.2467, 0.8483, 0.1517, 0.0950, 157.68
350, 0.2489, 0.8476, 0.1524, 0.0965, 154.44
351, 0.2475, 0.8481, 0.1519, 0.0956, 191.87
352, 0.2469, 0.8483, 0.1517, 0.0952, 364.67
353, 0.2479, 0.8478, 0.1522, 0.0957, 481.25
354, 0.2475, 0.8479, 0.1521, 0.0954, 162.58
355, 0.2472, 0.8482, 0.1518, 0.0954, 165.89
356, 0.2471, 0.8482, 0.1518, 0.0953, 154.60
357, 0.2466, 0.8485, 0.1515, 0.0951, 154.62
358, 0.2464, 0.8486, 0.1514, 0.0949, 158.37
359, 0.2462, 0.8489, 0.1511, 0.0951, 171.02
360, 0.2450, 0.8493, 0.1507, 0.0942, 155.38
361, 0.2470, 0.8489, 0.1511, 0.0960, 186.66
362, 0.2456, 0.8490, 0.1510, 0.0946, 160.38
363, 0.2453, 0.8492, 0.1508, 0.0945, 747.09
364, 0.2475, 0.8483, 0.1517, 0.0958, 250.78
365, 0.2451, 0.8494, 0.1506, 0.0945, 185.46
366, 0.2453, 0.8492, 0.1508, 0.0945, 234.43
367, 0.2445, 0.8495, 0.1505, 0.0940, 161.15
368, 0.2455, 0.8492, 0.1508, 0.0947, 154.86
369, 0.2448, 0.8495, 0.1505, 0.0943, 154.91
370, 0.2439, 0.8499, 0.1501, 0.0938, 174.14
371, 0.2445, 0.8495, 0.1505, 0.0940, 154.38
372, 0.2453, 0.8494, 0.1506, 0.0947, 155.08
373, 0.2431, 0.8502, 0.1498, 0.0934, 164.67
374, 0.2444, 0.8496, 0.1504, 0.0940, 154.72
375, 0.2449, 0.8496, 0.1504, 0.0945, 155.09
376, 0.2434, 0.8502, 0.1498, 0.0936, 155.10
377, 0.2433, 0.8502, 0.1498, 0.0936, 156.65
378, 0.2445, 0.8498, 0.1502, 0.0943, 155.74
379, 0.2424, 0.8506, 0.1494, 0.0929, 155.16
380, 0.2445, 0.8497, 0.1503, 0.0942, 155.13
381, 0.2428, 0.8504, 0.1496, 0.0932, 155.22
382, 0.2417, 0.8513, 0.1487, 0.0930, 155.41
383, 0.2435, 0.8503, 0.1497, 0.0938, 155.30
384, 0.2431, 0.8504, 0.1496, 0.0935, 155.12
385, 0.2427, 0.8507, 0.1493, 0.0933, 155.27
386, 0.2421, 0.8507, 0.1493, 0.0928, 155.13
387, 0.2429, 0.8506, 0.1494, 0.0935, 155.38
388, 0.2412, 0.8513, 0.1487, 0.0925, 155.26
389, 0.2420, 0.8510, 0.1490, 0.0930, 155.59
390, 0.2429, 0.8507, 0.1493, 0.0935, 155.44
391, 0.2410, 0.8515, 0.1485, 0.0925, 155.53
392, 0.2412, 0.8512, 0.1488, 0.0924, 155.48
393, 0.2418, 0.8512, 0.1488, 0.0930, 155.36
394, 0.2442, 0.8500, 0.1500, 0.0943, 155.29
395, 0.2403, 0.8519, 0.1481, 0.0922, 157.22
396, 0.2413, 0.8513, 0.1487, 0.0927, 155.32
397, 0.2403, 0.8517, 0.1483, 0.0921, 155.14
398, 0.2413, 0.8513, 0.1487, 0.0926, 155.27
399, 0.2413, 0.8513, 0.1487, 0.0926, 155.28
400, 0.2406, 0.8516, 0.1484, 0.0922, 155.07
401, 0.2404, 0.8518, 0.1482, 0.0921, 155.24
402, 0.2402, 0.8518, 0.1482, 0.0920, 155.19
403, 0.2392, 0.8524, 0.1476, 0.0917, 155.48
404, 0.2398, 0.8520, 0.1480, 0.0919, 155.18
405, 0.2398, 0.8521, 0.1479, 0.0919, 155.32
406, 0.2389, 0.8525, 0.1475, 0.0914, 155.32
407, 0.2423, 0.8516, 0.1484, 0.0939, 155.19
408, 0.2377, 0.8531, 0.1469, 0.0908, 155.27
409, 0.2401, 0.8520, 0.1480, 0.0921, 155.07
410, 0.2378, 0.8530, 0.1470, 0.0908, 155.18
411, 0.2390, 0.8524, 0.1476, 0.0914, 155.26
412, 0.2397, 0.8523, 0.1477, 0.0919, 155.24
413, 0.2388, 0.8528, 0.1472, 0.0916, 155.17
414, 0.2370, 0.8536, 0.1464, 0.0906, 155.21
415, 0.2386, 0.8526, 0.1474, 0.0912, 155.00
416, 0.2390, 0.8524, 0.1476, 0.0914, 155.20
417, 0.2379, 0.8530, 0.1470, 0.0909, 155.00
418, 0.2382, 0.8531, 0.1469, 0.0912, 155.37
419, 0.2388, 0.8527, 0.1473, 0.0915, 155.48
420, 0.2370, 0.8535, 0.1465, 0.0905, 155.52
421, 0.2385, 0.8531, 0.1469, 0.0915, 155.48
422, 0.2385, 0.8527, 0.1473, 0.0912, 155.35
423, 0.2367, 0.8536, 0.1464, 0.0903, 156.85
424, 0.2378, 0.8534, 0.1466, 0.0912, 155.35
425, 0.2352, 0.8544, 0.1456, 0.0895, 155.27
426, 0.2352, 0.8544, 0.1456, 0.0896, 155.39
427, 0.2373, 0.8541, 0.1459, 0.0915, 155.27
428, 0.2366, 0.8537, 0.1463, 0.0904, 155.37
429, 0.2374, 0.8536, 0.1464, 0.0910, 155.15
430, 0.2364, 0.8540, 0.1460, 0.0904, 152.11
431, 0.2376, 0.8533, 0.1467, 0.0910, 155.23
432, 0.2366, 0.8539, 0.1461, 0.0905, 155.15
433, 0.2360, 0.8540, 0.1460, 0.0900, 154.82
434, 0.2362, 0.8540, 0.1460, 0.0902, 156.98
435, 0.2359, 0.8543, 0.1457, 0.0902, 195.03
436, 0.2355, 0.8542, 0.1458, 0.0897, 154.80
437, 0.2359, 0.8542, 0.1458, 0.0901, 155.19
438, 0.2367, 0.8538, 0.1462, 0.0905, 155.27
439, 0.2364, 0.8540, 0.1460, 0.0904, 155.38
440, 0.2362, 0.8540, 0.1460, 0.0902, 155.03
441, 0.2377, 0.8539, 0.1461, 0.0916, 155.39
442, 0.2349, 0.8548, 0.1452, 0.0897, 155.00
443, 0.2342, 0.8551, 0.1449, 0.0893, 155.20
444, 0.2356, 0.8547, 0.1453, 0.0903, 155.15
445, 0.2328, 0.8557, 0.1443, 0.0885, 155.20
446, 0.2362, 0.8546, 0.1454, 0.0908, 155.18
447, 0.2339, 0.8552, 0.1448, 0.0891, 155.12
448, 0.2338, 0.8554, 0.1446, 0.0892, 155.33
