Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
130, 0.3169, 0.8118, 0.1882, 0.1288, 285.27
131, 0.3197, 0.8109, 0.1891, 0.1306, 275.28
132, 0.3176, 0.8115, 0.1885, 0.1291, 250.82
133, 0.3158, 0.8124, 0.1876, 0.1282, 251.02
134, 0.3155, 0.8125, 0.1875, 0.1280, 257.27
135, 0.3136, 0.8135, 0.1865, 0.1271, 285.51
136, 0.3144, 0.8130, 0.1870, 0.1274, 284.50
137, 0.3138, 0.8137, 0.1863, 0.1276, 282.21
138, 0.3146, 0.8133, 0.1867, 0.1279, 284.53
139, 0.3124, 0.8141, 0.1859, 0.1265, 284.69
140, 0.3130, 0.8140, 0.1860, 0.1270, 285.91
141, 0.3132, 0.8141, 0.1859, 0.1273, 284.62
142, 0.3124, 0.8147, 0.1853, 0.1271, 286.60
143, 0.3099, 0.8153, 0.1847, 0.1252, 285.28
144, 0.3089, 0.8160, 0.1840, 0.1249, 285.35
145, 0.3115, 0.8152, 0.1848, 0.1266, 286.03
146, 0.3108, 0.8153, 0.1847, 0.1261, 285.55
147, 0.3086, 0.8163, 0.1837, 0.1250, 284.96
148, 0.3068, 0.8169, 0.1831, 0.1237, 285.50
149, 0.3076, 0.8167, 0.1833, 0.1242, 285.42
150, 0.3072, 0.8170, 0.1830, 0.1243, 286.61
151, 0.3072, 0.8169, 0.1831, 0.1241, 285.34
152, 0.3063, 0.8176, 0.1824, 0.1239, 286.38
153, 0.3051, 0.8179, 0.1821, 0.1230, 285.79
154, 0.3055, 0.8178, 0.1822, 0.1233, 286.40
155, 0.3045, 0.8182, 0.1818, 0.1227, 285.24
156, 0.3047, 0.8183, 0.1817, 0.1229, 285.50
157, 0.3031, 0.8190, 0.1810, 0.1221, 285.87
158, 0.3027, 0.8192, 0.1808, 0.1219, 284.69
159, 0.3045, 0.8185, 0.1815, 0.1230, 285.36
160, 0.3032, 0.8189, 0.1811, 0.1222, 286.63
161, 0.3019, 0.8196, 0.1804, 0.1216, 285.23
162, 0.3005, 0.8201, 0.1799, 0.1205, 285.39
163, 0.3003, 0.8204, 0.1796, 0.1208, 286.44
164, 0.2994, 0.8210, 0.1790, 0.1204, 285.32
165, 0.3025, 0.8197, 0.1803, 0.1222, 286.58
166, 0.2991, 0.8211, 0.1789, 0.1202, 285.94
167, 0.2984, 0.8213, 0.1787, 0.1197, 285.35
168, 0.2994, 0.8211, 0.1789, 0.1205, 286.90
169, 0.2996, 0.8210, 0.1790, 0.1206, 286.11
170, 0.2974, 0.8220, 0.1780, 0.1193, 285.67
171, 0.2970, 0.8222, 0.1778, 0.1192, 286.38
172, 0.2957, 0.8226, 0.1774, 0.1183, 286.31
173, 0.2964, 0.8224, 0.1776, 0.1188, 286.39
174, 0.2960, 0.8225, 0.1775, 0.1186, 287.62
175, 0.2976, 0.8222, 0.1778, 0.1198, 287.41
176, 0.2950, 0.8234, 0.1766, 0.1184, 286.49
177, 0.2949, 0.8231, 0.1769, 0.1181, 285.68
178, 0.2949, 0.8234, 0.1766, 0.1183, 286.19
179, 0.2937, 0.8237, 0.1763, 0.1174, 286.24
180, 0.2945, 0.8237, 0.1763, 0.1182, 287.21
181, 0.2946, 0.8237, 0.1763, 0.1183, 286.85
182, 0.2944, 0.8239, 0.1761, 0.1183, 286.37
183, 0.2919, 0.8248, 0.1752, 0.1167, 285.74
184, 0.2920, 0.8248, 0.1752, 0.1168, 286.68
185, 0.2916, 0.8250, 0.1750, 0.1166, 285.87
186, 0.2923, 0.8246, 0.1754, 0.1170, 287.95
187, 0.2905, 0.8256, 0.1744, 0.1161, 286.84
188, 0.2909, 0.8255, 0.1745, 0.1164, 285.23
189, 0.2933, 0.8247, 0.1753, 0.1180, 286.85
190, 0.2912, 0.8257, 0.1743, 0.1169, 287.00
191, 0.2892, 0.8262, 0.1738, 0.1154, 286.65
192, 0.2890, 0.8262, 0.1738, 0.1152, 287.46
193, 0.2893, 0.8262, 0.1738, 0.1155, 286.46
194, 0.2888, 0.8266, 0.1734, 0.1153, 286.29
195, 0.2884, 0.8266, 0.1734, 0.1150, 286.45
196, 0.2881, 0.8269, 0.1731, 0.1150, 285.83
197, 0.2878, 0.8271, 0.1729, 0.1149, 287.19
198, 0.2875, 0.8272, 0.1728, 0.1147, 287.51
199, 0.2875, 0.8271, 0.1729, 0.1146, 285.82
200, 0.2859, 0.8279, 0.1721, 0.1138, 287.09
201, 0.2860, 0.8281, 0.1719, 0.1141, 287.03
202, 0.2864, 0.8277, 0.1723, 0.1141, 287.16
203, 0.2862, 0.8278, 0.1722, 0.1140, 286.36
204, 0.2851, 0.8284, 0.1716, 0.1136, 286.51
205, 0.2853, 0.8280, 0.1720, 0.1133, 286.94
206, 0.2841, 0.8287, 0.1713, 0.1128, 286.87
207, 0.2856, 0.8283, 0.1717, 0.1138, 287.13
208, 0.2842, 0.8289, 0.1711, 0.1131, 286.35
209, 0.2846, 0.8289, 0.1711, 0.1134, 286.21
210, 0.2837, 0.8291, 0.1709, 0.1128, 287.19
211, 0.2833, 0.8292, 0.1708, 0.1125, 286.37
212, 0.2833, 0.8292, 0.1708, 0.1125, 286.61
213, 0.2846, 0.8295, 0.1705, 0.1140, 286.91
214, 0.2814, 0.8302, 0.1698, 0.1115, 286.21
215, 0.2827, 0.8301, 0.1699, 0.1128, 286.12
216, 0.2815, 0.8301, 0.1699, 0.1117, 285.69
217, 0.2828, 0.8297, 0.1703, 0.1125, 285.77
218, 0.2814, 0.8301, 0.1699, 0.1115, 287.38
219, 0.2810, 0.8306, 0.1694, 0.1116, 286.50
220, 0.2799, 0.8307, 0.1693, 0.1106, 286.31
221, 0.2822, 0.8304, 0.1696, 0.1126, 287.16
222, 0.2801, 0.8310, 0.1690, 0.1111, 285.80
223, 0.2790, 0.8315, 0.1685, 0.1104, 286.80
224, 0.2794, 0.8312, 0.1688, 0.1106, 286.77
225, 0.2795, 0.8314, 0.1686, 0.1109, 286.53
226, 0.2794, 0.8313, 0.1687, 0.1107, 286.33
227, 0.2779, 0.8322, 0.1678, 0.1101, 286.80
228, 0.2767, 0.8325, 0.1675, 0.1092, 287.25
229, 0.2780, 0.8321, 0.1679, 0.1101, 287.00
230, 0.2786, 0.8318, 0.1682, 0.1103, 286.34
231, 0.2781, 0.8325, 0.1675, 0.1106, 286.66
232, 0.2767, 0.8326, 0.1674, 0.1094, 286.69
233, 0.2795, 0.8318, 0.1682, 0.1113, 287.19
234, 0.2774, 0.8326, 0.1674, 0.1100, 286.23
235, 0.2765, 0.8329, 0.1671, 0.1094, 286.07
236, 0.2782, 0.8325, 0.1675, 0.1107, 286.41
237, 0.2744, 0.8339, 0.1661, 0.1082, 287.62
238, 0.2745, 0.8338, 0.1662, 0.1083, 287.76
239, 0.2765, 0.8330, 0.1670, 0.1094, 286.34
240, 0.2765, 0.8329, 0.1671, 0.1094, 287.02
241, 0.2745, 0.8340, 0.1660, 0.1085, 286.19
242, 0.2739, 0.8341, 0.1659, 0.1080, 286.54
243, 0.2739, 0.8339, 0.1661, 0.1079, 286.68
244, 0.2752, 0.8338, 0.1662, 0.1089, 286.60
245, 0.2746, 0.8340, 0.1660, 0.1086, 287.08
246, 0.2734, 0.8347, 0.1653, 0.1081, 287.18
247, 0.2745, 0.8342, 0.1658, 0.1087, 286.36
248, 0.2731, 0.8346, 0.1654, 0.1077, 286.05
249, 0.2748, 0.8340, 0.1660, 0.1088, 285.94
250, 0.2717, 0.8352, 0.1648, 0.1070, 286.10
251, 0.2734, 0.8347, 0.1653, 0.1081, 287.19
252, 0.2727, 0.8348, 0.1652, 0.1075, 286.03
253, 0.2712, 0.8355, 0.1645, 0.1067, 287.16
254, 0.2725, 0.8349, 0.1651, 0.1074, 285.70
255, 0.2733, 0.8350, 0.1650, 0.1083, 286.33
256, 0.2713, 0.8356, 0.1644, 0.1069, 286.17
257, 0.2687, 0.8367, 0.1633, 0.1054, 287.12
258, 0.2715, 0.8356, 0.1644, 0.1072, 286.38
259, 0.2705, 0.8360, 0.1640, 0.1065, 287.40
260, 0.2707, 0.8358, 0.1642, 0.1065, 285.51
261, 0.2695, 0.8364, 0.1636, 0.1059, 286.99
262, 0.2704, 0.8359, 0.1641, 0.1063, 285.47
263, 0.2687, 0.8367, 0.1633, 0.1054, 286.22
264, 0.2708, 0.8360, 0.1640, 0.1068, 287.05
265, 0.2689, 0.8366, 0.1634, 0.1056, 286.27
266, 0.2691, 0.8367, 0.1633, 0.1059, 287.29
267, 0.2674, 0.8374, 0.1626, 0.1048, 285.97
268, 0.2691, 0.8367, 0.1633, 0.1058, 286.54
269, 0.2688, 0.8368, 0.1632, 0.1056, 286.60
270, 0.2671, 0.8377, 0.1623, 0.1048, 286.07
271, 0.2665, 0.8380, 0.1620, 0.1045, 286.11
272, 0.2688, 0.8368, 0.1632, 0.1056, 286.32
273, 0.2682, 0.8373, 0.1627, 0.1055, 286.10
274, 0.2678, 0.8374, 0.1626, 0.1051, 287.12
275, 0.2681, 0.8373, 0.1627, 0.1054, 287.25
276, 0.2667, 0.8379, 0.1621, 0.1047, 287.58
277, 0.2667, 0.8378, 0.1622, 0.1044, 286.51
278, 0.2658, 0.8383, 0.1617, 0.1041, 286.62
279, 0.2670, 0.8381, 0.1619, 0.1051, 287.02
280, 0.2643, 0.8392, 0.1608, 0.1035, 287.79
281, 0.2659, 0.8386, 0.1614, 0.1045, 287.15
282, 0.2677, 0.8378, 0.1622, 0.1054, 287.90
283, 0.2650, 0.8388, 0.1612, 0.1038, 286.33
284, 0.2642, 0.8392, 0.1608, 0.1034, 287.47
285, 0.2658, 0.8383, 0.1617, 0.1041, 286.00
286, 0.2642, 0.8393, 0.1607, 0.1035, 286.91
287, 0.2643, 0.8392, 0.1608, 0.1034, 286.41
288, 0.2648, 0.8392, 0.1608, 0.1041, 286.16
289, 0.2647, 0.8390, 0.1610, 0.1038, 260.28
290, 0.2634, 0.8396, 0.1604, 0.1031, 253.64
291, 0.2641, 0.8396, 0.1604, 0.1037, 253.57
292, 0.2629, 0.8399, 0.1601, 0.1028, 253.31
293, 0.2645, 0.8391, 0.1609, 0.1036, 253.48
294, 0.2637, 0.8396, 0.1604, 0.1034, 253.52
295, 0.2628, 0.8400, 0.1600, 0.1027, 253.66
296, 0.2647, 0.8395, 0.1605, 0.1042, 253.89
297, 0.2638, 0.8400, 0.1600, 0.1038, 253.26
298, 0.2635, 0.8397, 0.1603, 0.1033, 253.49
299, 0.2622, 0.8404, 0.1596, 0.1026, 253.57
300, 0.2636, 0.8399, 0.1601, 0.1035, 253.66
301, 0.2615, 0.8407, 0.1593, 0.1022, 253.57
302, 0.2630, 0.8399, 0.1601, 0.1029, 253.39
303, 0.2631, 0.8403, 0.1597, 0.1035, 253.47
304, 0.2626, 0.8402, 0.1598, 0.1028, 253.14
305, 0.2635, 0.8401, 0.1599, 0.1036, 253.39
306, 0.2609, 0.8411, 0.1589, 0.1020, 258.28
307, 0.2622, 0.8404, 0.1596, 0.1026, 292.93
308, 0.2601, 0.8413, 0.1587, 0.1014, 292.81
309, 0.2598, 0.8414, 0.1586, 0.1013, 292.88
310, 0.2612, 0.8408, 0.1592, 0.1020, 293.06
311, 0.2604, 0.8412, 0.1588, 0.1016, 293.13
312, 0.2609, 0.8411, 0.1589, 0.1019, 292.86
313, 0.2596, 0.8417, 0.1583, 0.1012, 284.22
314, 0.2590, 0.8420, 0.1580, 0.1010, 292.91
315, 0.2602, 0.8413, 0.1587, 0.1015, 293.28
316, 0.2592, 0.8419, 0.1581, 0.1011, 293.00
317, 0.2593, 0.8418, 0.1582, 0.1011, 293.22
318, 0.2588, 0.8420, 0.1580, 0.1008, 292.67
319, 0.2602, 0.8415, 0.1585, 0.1018, 286.47
320, 0.2586, 0.8423, 0.1577, 0.1009, 290.70
321, 0.2584, 0.8423, 0.1577, 0.1007, 292.81
322, 0.2604, 0.8415, 0.1585, 0.1020, 293.09
323, 0.2588, 0.8422, 0.1578, 0.1010, 293.12
324, 0.2583, 0.8425, 0.1575, 0.1008, 293.03
325, 0.2578, 0.8426, 0.1574, 0.1004, 293.18
326, 0.2572, 0.8430, 0.1570, 0.1002, 287.62
327, 0.2572, 0.8430, 0.1570, 0.1002, 293.11
328, 0.2574, 0.8428, 0.1572, 0.1002, 292.81
329, 0.2572, 0.8428, 0.1572, 0.1001, 292.80
330, 0.2571, 0.8429, 0.1571, 0.1001, 293.09
331, 0.2565, 0.8432, 0.1568, 0.0997, 292.82
332, 0.2567, 0.8432, 0.1568, 0.0998, 288.33
333, 0.2560, 0.8436, 0.1564, 0.0996, 289.08
334, 0.2549, 0.8440, 0.1560, 0.0989, 292.78
335, 0.2585, 0.8426, 0.1574, 0.1011, 293.16
336, 0.2547, 0.8441, 0.1559, 0.0988, 293.07
337, 0.2566, 0.8433, 0.1567, 0.0999, 288.86
338, 0.2563, 0.8434, 0.1566, 0.0997, 253.58
339, 0.2559, 0.8435, 0.1565, 0.0994, 253.90
340, 0.2562, 0.8435, 0.1565, 0.0997, 253.77
341, 0.2559, 0.8435, 0.1565, 0.0995, 253.67
342, 0.2546, 0.8443, 0.1557, 0.0989, 253.77
343, 0.2550, 0.8440, 0.1560, 0.0990, 253.64
344, 0.2562, 0.8435, 0.1565, 0.0997, 253.83
345, 0.2540, 0.8445, 0.1555, 0.0985, 253.40
346, 0.2546, 0.8444, 0.1556, 0.0990, 253.70
347, 0.2550, 0.8441, 0.1559, 0.0991, 253.66
348, 0.2538, 0.8447, 0.1553, 0.0985, 253.37
349, 0.2553, 0.8438, 0.1562, 0.0991, 253.35
350, 0.2547, 0.8441, 0.1559, 0.0988, 253.27
351, 0.2542, 0.8445, 0.1555, 0.0987, 253.45
352, 0.2534, 0.8448, 0.1552, 0.0981, 253.51
353, 0.2531, 0.8453, 0.1547, 0.0984, 253.84
354, 0.2537, 0.8447, 0.1553, 0.0984, 253.51
355, 0.2533, 0.8453, 0.1547, 0.0985, 253.73
356, 0.2514, 0.8457, 0.1543, 0.0972, 253.76
357, 0.2544, 0.8444, 0.1556, 0.0988, 253.60
358, 0.2533, 0.8449, 0.1551, 0.0982, 253.34
359, 0.2527, 0.8452, 0.1548, 0.0980, 253.54
360, 0.2524, 0.8455, 0.1545, 0.0980, 253.58
361, 0.2531, 0.8452, 0.1548, 0.0983, 253.02
362, 0.2526, 0.8454, 0.1546, 0.0980, 253.19
363, 0.2537, 0.8450, 0.1550, 0.0987, 253.66
364, 0.2533, 0.8449, 0.1551, 0.0982, 253.16
365, 0.2539, 0.8455, 0.1545, 0.0994, 253.43
366, 0.2520, 0.8456, 0.1544, 0.0976, 253.58
367, 0.2511, 0.8461, 0.1539, 0.0971, 253.40
368, 0.2515, 0.8459, 0.1541, 0.0974, 253.48
369, 0.2528, 0.8456, 0.1544, 0.0984, 253.35
370, 0.2512, 0.8462, 0.1538, 0.0974, 253.39
371, 0.2501, 0.8464, 0.1536, 0.0965, 253.27
372, 0.2508, 0.8463, 0.1537, 0.0971, 253.65
373, 0.2507, 0.8463, 0.1537, 0.0970, 253.53
374, 0.2522, 0.8458, 0.1542, 0.0980, 253.06
375, 0.2518, 0.8459, 0.1541, 0.0977, 253.50
376, 0.2498, 0.8466, 0.1534, 0.0964, 252.90
377, 0.2516, 0.8461, 0.1539, 0.0977, 253.58
378, 0.2509, 0.8463, 0.1537, 0.0972, 266.96
379, 0.2491, 0.8472, 0.1528, 0.0963, 265.31
380, 0.2510, 0.8462, 0.1538, 0.0973, 287.80
381, 0.2491, 0.8469, 0.1531, 0.0960, 285.93
382, 0.2496, 0.8470, 0.1530, 0.0965, 287.45
383, 0.2492, 0.8470, 0.1530, 0.0962, 287.19
384, 0.2489, 0.8473, 0.1527, 0.0962, 286.88
385, 0.2491, 0.8471, 0.1529, 0.0962, 288.48
386, 0.2488, 0.8471, 0.1529, 0.0959, 287.33
387, 0.2492, 0.8471, 0.1529, 0.0963, 286.35
388, 0.2496, 0.8469, 0.1531, 0.0966, 288.06
389, 0.2489, 0.8474, 0.1526, 0.0962, 287.85
390, 0.2491, 0.8472, 0.1528, 0.0963, 287.64
391, 0.2479, 0.8478, 0.1522, 0.0957, 288.35
392, 0.2480, 0.8478, 0.1522, 0.0958, 272.38
393, 0.2478, 0.8480, 0.1520, 0.0958, 253.57
394, 0.2462, 0.8485, 0.1515, 0.0947, 253.26
395, 0.2473, 0.8480, 0.1520, 0.0953, 253.33
396, 0.2494, 0.8471, 0.1529, 0.0965, 253.65
397, 0.2486, 0.8473, 0.1527, 0.0959, 253.99
398, 0.2475, 0.8481, 0.1519, 0.0956, 253.36
399, 0.2474, 0.8482, 0.1518, 0.0956, 253.75
400, 0.2465, 0.8485, 0.1515, 0.0951, 253.23
401, 0.2477, 0.8479, 0.1521, 0.0956, 253.18
402, 0.2478, 0.8481, 0.1519, 0.0958, 253.09
403, 0.2482, 0.8476, 0.1524, 0.0958, 253.13
404, 0.2468, 0.8484, 0.1516, 0.0953, 253.32
405, 0.2463, 0.8486, 0.1514, 0.0949, 253.84
406, 0.2484, 0.8477, 0.1523, 0.0961, 253.28
407, 0.2471, 0.8483, 0.1517, 0.0953, 253.31
408, 0.2473, 0.8486, 0.1514, 0.0958, 253.78
409, 0.2464, 0.8484, 0.1516, 0.0948, 253.33
410, 0.2462, 0.8485, 0.1515, 0.0947, 253.24
411, 0.2456, 0.8490, 0.1510, 0.0946, 253.32
412, 0.2466, 0.8485, 0.1515, 0.0951, 253.56
413, 0.2472, 0.8482, 0.1518, 0.0954, 253.39
414, 0.2459, 0.8489, 0.1511, 0.0948, 253.63
415, 0.2454, 0.8491, 0.1509, 0.0944, 253.35
416, 0.2451, 0.8492, 0.1508, 0.0943, 253.20
417, 0.2452, 0.8494, 0.1506, 0.0945, 253.41
418, 0.2455, 0.8490, 0.1510, 0.0945, 253.43
419, 0.2443, 0.8495, 0.1505, 0.0938, 330.58
420, 0.2458, 0.8491, 0.1509, 0.0949, 514.18
421, 0.2439, 0.8498, 0.1502, 0.0937, 513.83
422, 0.2453, 0.8491, 0.1509, 0.0944, 514.51
423, 0.2446, 0.8495, 0.1505, 0.0941, 513.95
424, 0.2430, 0.8502, 0.1498, 0.0933, 514.23
425, 0.2441, 0.8497, 0.1503, 0.0938, 514.20
426, 0.2443, 0.8495, 0.1505, 0.0938, 514.55
427, 0.2442, 0.8498, 0.1502, 0.0940, 514.37
428, 0.2442, 0.8497, 0.1503, 0.0938, 514.14
429, 0.2454, 0.8494, 0.1506, 0.0948, 513.56
430, 0.2445, 0.8497, 0.1503, 0.0941, 513.19
431, 0.2439, 0.8502, 0.1498, 0.0941, 514.13
432, 0.2432, 0.8501, 0.1499, 0.0933, 514.55
433, 0.2447, 0.8497, 0.1503, 0.0944, 513.94
434, 0.2442, 0.8499, 0.1501, 0.0941, 514.34
435, 0.2436, 0.8499, 0.1501, 0.0935, 514.25
436, 0.2436, 0.8500, 0.1500, 0.0937, 514.12
437, 0.2434, 0.8502, 0.1498, 0.0936, 514.17
438, 0.2451, 0.8493, 0.1507, 0.0944, 514.07
439, 0.2415, 0.8511, 0.1489, 0.0926, 514.56
440, 0.2427, 0.8505, 0.1495, 0.0931, 514.12
441, 0.2435, 0.8502, 0.1498, 0.0937, 514.16
442, 0.2431, 0.8504, 0.1496, 0.0935, 514.01
443, 0.2427, 0.8504, 0.1496, 0.0931, 514.07
444, 0.2424, 0.8507, 0.1493, 0.0932, 514.31
445, 0.2423, 0.8507, 0.1493, 0.0931, 514.47
446, 0.2421, 0.8507, 0.1493, 0.0928, 514.16
447, 0.2424, 0.8507, 0.1493, 0.0931, 514.06
448, 0.2428, 0.8505, 0.1495, 0.0932, 514.19
449, 0.2433, 0.8502, 0.1498, 0.0935, 513.82
