Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
65, 0.4474, 0.7824, 0.2176, 0.1634, 0.0664, 261.40
66, 0.4487, 0.7825, 0.2175, 0.1644, 0.0668, 261.30
67, 0.4474, 0.7827, 0.2173, 0.1637, 0.0665, 261.33
68, 0.4439, 0.7837, 0.2163, 0.1617, 0.0658, 261.28
69, 0.4425, 0.7842, 0.2158, 0.1611, 0.0656, 261.41
70, 0.4405, 0.7851, 0.2149, 0.1603, 0.0653, 261.44
71, 0.4416, 0.7852, 0.2148, 0.1614, 0.0654, 261.28
72, 0.4376, 0.7864, 0.2136, 0.1592, 0.0648, 261.43
73, 0.4357, 0.7869, 0.2131, 0.1583, 0.0643, 261.29
74, 0.4363, 0.7874, 0.2126, 0.1591, 0.0646, 261.23
75, 0.4336, 0.7881, 0.2119, 0.1576, 0.0641, 261.26
76, 0.4321, 0.7888, 0.2112, 0.1570, 0.0639, 261.20
77, 0.4316, 0.7888, 0.2112, 0.1566, 0.0638, 261.36
78, 0.4301, 0.7892, 0.2108, 0.1559, 0.0634, 261.36
79, 0.4294, 0.7901, 0.2099, 0.1562, 0.0633, 261.13
80, 0.4262, 0.7910, 0.2090, 0.1545, 0.0628, 261.32
81, 0.4242, 0.7920, 0.2080, 0.1536, 0.0626, 261.41
82, 0.4231, 0.7922, 0.2078, 0.1530, 0.0623, 261.24
83, 0.4218, 0.7928, 0.2072, 0.1525, 0.0621, 261.22
84, 0.4205, 0.7931, 0.2069, 0.1518, 0.0619, 261.42
85, 0.4226, 0.7931, 0.2069, 0.1533, 0.0624, 261.10
86, 0.4187, 0.7941, 0.2059, 0.1512, 0.0616, 260.95
87, 0.4187, 0.7941, 0.2059, 0.1512, 0.0616, 261.30
88, 0.4164, 0.7948, 0.2052, 0.1501, 0.0612, 261.32
89, 0.4120, 0.7966, 0.2034, 0.1481, 0.0604, 261.42
90, 0.4133, 0.7961, 0.2039, 0.1487, 0.0606, 261.48
91, 0.4127, 0.7968, 0.2032, 0.1489, 0.0606, 261.36
92, 0.4118, 0.7968, 0.2032, 0.1481, 0.0604, 261.23
93, 0.4113, 0.7972, 0.2028, 0.1481, 0.0604, 261.50
94, 0.4085, 0.7982, 0.2018, 0.1468, 0.0598, 261.13
95, 0.4071, 0.7986, 0.2014, 0.1460, 0.0597, 261.21
96, 0.4077, 0.7987, 0.2013, 0.1466, 0.0598, 261.29
97, 0.4061, 0.7992, 0.2008, 0.1458, 0.0594, 261.40
98, 0.4052, 0.7997, 0.2003, 0.1455, 0.0595, 261.46
99, 0.4050, 0.7999, 0.2001, 0.1455, 0.0593, 261.41
100, 0.4013, 0.8009, 0.1991, 0.1435, 0.0587, 261.23
101, 0.4032, 0.8007, 0.1993, 0.1448, 0.0591, 261.52
102, 0.3998, 0.8017, 0.1983, 0.1431, 0.0584, 260.85
103, 0.4004, 0.8016, 0.1984, 0.1434, 0.0586, 261.57
104, 0.3985, 0.8022, 0.1978, 0.1425, 0.0582, 261.40
105, 0.3994, 0.8022, 0.1978, 0.1432, 0.0585, 261.36
106, 0.4004, 0.8021, 0.1979, 0.1437, 0.0588, 261.25
107, 0.3949, 0.8034, 0.1966, 0.1408, 0.0576, 261.25
108, 0.3958, 0.8036, 0.1964, 0.1416, 0.0578, 261.10
109, 0.3935, 0.8041, 0.1959, 0.1402, 0.0574, 261.26
110, 0.3919, 0.8051, 0.1949, 0.1398, 0.0572, 260.92
111, 0.3953, 0.8042, 0.1958, 0.1418, 0.0578, 261.13
112, 0.3930, 0.8048, 0.1952, 0.1405, 0.0573, 261.33
113, 0.3912, 0.8053, 0.1947, 0.1395, 0.0570, 261.56
114, 0.3910, 0.8056, 0.1944, 0.1396, 0.0570, 261.56
115, 0.3897, 0.8060, 0.1940, 0.1390, 0.0568, 261.20
116, 0.3902, 0.8060, 0.1940, 0.1393, 0.0569, 261.47
117, 0.3890, 0.8064, 0.1936, 0.1387, 0.0567, 261.47
118, 0.3883, 0.8068, 0.1932, 0.1384, 0.0566, 261.36
119, 0.3850, 0.8078, 0.1922, 0.1368, 0.0560, 261.38
120, 0.3855, 0.8079, 0.1921, 0.1373, 0.0561, 261.44
121, 0.3851, 0.8081, 0.1919, 0.1371, 0.0561, 261.44
122, 0.3849, 0.8082, 0.1918, 0.1370, 0.0561, 261.31
123, 0.3822, 0.8090, 0.1910, 0.1357, 0.0556, 261.27
124, 0.3815, 0.8094, 0.1906, 0.1355, 0.0555, 261.27
125, 0.3820, 0.8094, 0.1906, 0.1359, 0.0556, 261.49
126, 0.3803, 0.8100, 0.1900, 0.1350, 0.0553, 261.41
127, 0.3794, 0.8103, 0.1897, 0.1345, 0.0551, 261.13
128, 0.3771, 0.8111, 0.1889, 0.1335, 0.0547, 261.30
129, 0.3813, 0.8100, 0.1900, 0.1358, 0.0555, 260.97
130, 0.3784, 0.8112, 0.1888, 0.1346, 0.0550, 261.36
131, 0.3749, 0.8121, 0.1879, 0.1326, 0.0544, 261.22
132, 0.3768, 0.8115, 0.1885, 0.1336, 0.0547, 261.12
133, 0.3764, 0.8118, 0.1882, 0.1335, 0.0546, 261.23
134, 0.3743, 0.8125, 0.1875, 0.1325, 0.0543, 261.33
135, 0.3733, 0.8128, 0.1872, 0.1319, 0.0541, 261.27
136, 0.3751, 0.8124, 0.1876, 0.1330, 0.0544, 261.48
137, 0.3725, 0.8132, 0.1868, 0.1317, 0.0540, 261.16
138, 0.3712, 0.8139, 0.1861, 0.1312, 0.0538, 261.38
139, 0.3717, 0.8136, 0.1864, 0.1314, 0.0539, 261.39
140, 0.3705, 0.8142, 0.1858, 0.1310, 0.0537, 261.05
141, 0.3695, 0.8147, 0.1853, 0.1306, 0.0536, 261.45
142, 0.3714, 0.8143, 0.1857, 0.1319, 0.0538, 261.45
143, 0.3684, 0.8149, 0.1851, 0.1299, 0.0533, 261.25
144, 0.3678, 0.8152, 0.1848, 0.1298, 0.0532, 261.51
145, 0.3673, 0.8153, 0.1847, 0.1295, 0.0531, 261.37
146, 0.3656, 0.8161, 0.1839, 0.1288, 0.0529, 261.36
147, 0.3680, 0.8154, 0.1846, 0.1301, 0.0533, 261.06
148, 0.3657, 0.8160, 0.1840, 0.1290, 0.0528, 261.38
149, 0.3670, 0.8160, 0.1840, 0.1298, 0.0532, 261.36
150, 0.3646, 0.8166, 0.1834, 0.1285, 0.0527, 261.25
151, 0.3645, 0.8171, 0.1829, 0.1288, 0.0528, 260.97
152, 0.3642, 0.8169, 0.1831, 0.1284, 0.0527, 261.34
153, 0.3609, 0.8181, 0.1819, 0.1269, 0.0521, 261.01
154, 0.3609, 0.8182, 0.1818, 0.1269, 0.0521, 261.12
155, 0.3627, 0.8176, 0.1824, 0.1279, 0.0524, 261.22
156, 0.3594, 0.8186, 0.1814, 0.1262, 0.0519, 261.05
157, 0.3610, 0.8184, 0.1816, 0.1272, 0.0522, 261.32
158, 0.3578, 0.8195, 0.1805, 0.1256, 0.0516, 261.23
159, 0.3607, 0.8190, 0.1810, 0.1275, 0.0522, 261.06
160, 0.3574, 0.8197, 0.1803, 0.1255, 0.0516, 261.30
161, 0.3567, 0.8199, 0.1801, 0.1252, 0.0514, 261.28
162, 0.3576, 0.8198, 0.1802, 0.1258, 0.0516, 261.06
163, 0.3561, 0.8204, 0.1796, 0.1250, 0.0514, 261.31
164, 0.3567, 0.8197, 0.1803, 0.1250, 0.0514, 261.26
165, 0.3547, 0.8208, 0.1792, 0.1244, 0.0511, 261.45
166, 0.3596, 0.8195, 0.1805, 0.1271, 0.0520, 261.41
167, 0.3566, 0.8204, 0.1796, 0.1255, 0.0515, 261.37
168, 0.3551, 0.8213, 0.1787, 0.1252, 0.0513, 261.25
169, 0.3515, 0.8220, 0.1780, 0.1229, 0.0506, 261.49
170, 0.3543, 0.8215, 0.1785, 0.1246, 0.0511, 261.38
171, 0.3524, 0.8221, 0.1779, 0.1237, 0.0508, 261.07
172, 0.3508, 0.8225, 0.1775, 0.1228, 0.0505, 261.26
173, 0.3515, 0.8222, 0.1778, 0.1231, 0.0506, 261.27
174, 0.3512, 0.8224, 0.1776, 0.1230, 0.0506, 261.24
175, 0.3513, 0.8227, 0.1773, 0.1234, 0.0506, 261.39
176, 0.3532, 0.8223, 0.1777, 0.1246, 0.0509, 261.53
177, 0.3478, 0.8237, 0.1763, 0.1215, 0.0501, 261.35
178, 0.3504, 0.8236, 0.1764, 0.1237, 0.0504, 261.43
179, 0.3499, 0.8231, 0.1769, 0.1225, 0.0505, 261.36
180, 0.3483, 0.8237, 0.1763, 0.1218, 0.0501, 261.48
181, 0.3486, 0.8235, 0.1765, 0.1219, 0.0501, 261.42
182, 0.3487, 0.8236, 0.1764, 0.1221, 0.0502, 261.24
183, 0.3479, 0.8241, 0.1759, 0.1220, 0.0501, 261.08
184, 0.3452, 0.8248, 0.1752, 0.1204, 0.0496, 261.43
185, 0.3449, 0.8250, 0.1750, 0.1204, 0.0496, 261.32
186, 0.3456, 0.8248, 0.1752, 0.1207, 0.0497, 261.19
187, 0.3457, 0.8249, 0.1751, 0.1209, 0.0497, 261.12
188, 0.3452, 0.8250, 0.1750, 0.1206, 0.0496, 261.03
189, 0.3464, 0.8247, 0.1753, 0.1213, 0.0498, 261.18
190, 0.3440, 0.8254, 0.1746, 0.1200, 0.0494, 261.25
191, 0.3416, 0.8262, 0.1738, 0.1189, 0.0490, 261.02
192, 0.3448, 0.8254, 0.1746, 0.1206, 0.0495, 261.34
193, 0.3419, 0.8265, 0.1735, 0.1193, 0.0491, 261.24
194, 0.3418, 0.8261, 0.1739, 0.1189, 0.0490, 261.55
195, 0.3428, 0.8262, 0.1738, 0.1199, 0.0492, 261.22
196, 0.3441, 0.8261, 0.1739, 0.1208, 0.0495, 261.17
197, 0.3429, 0.8264, 0.1736, 0.1200, 0.0493, 261.47
198, 0.3401, 0.8272, 0.1728, 0.1185, 0.0488, 261.36
199, 0.3407, 0.8268, 0.1732, 0.1186, 0.0489, 261.18
200, 0.3401, 0.8272, 0.1728, 0.1186, 0.0488, 261.06
201, 0.3410, 0.8270, 0.1730, 0.1191, 0.0489, 261.23
202, 0.3395, 0.8275, 0.1725, 0.1183, 0.0487, 261.26
203, 0.3397, 0.8274, 0.1726, 0.1184, 0.0487, 261.15
204, 0.3396, 0.8276, 0.1724, 0.1185, 0.0487, 261.14
205, 0.3381, 0.8280, 0.1720, 0.1176, 0.0485, 261.48
206, 0.3360, 0.8289, 0.1711, 0.1168, 0.0481, 261.37
207, 0.3354, 0.8291, 0.1709, 0.1165, 0.0480, 261.33
208, 0.3362, 0.8286, 0.1714, 0.1168, 0.0480, 261.30
209, 0.3364, 0.8287, 0.1713, 0.1169, 0.0482, 260.54
210, 0.3363, 0.8288, 0.1712, 0.1169, 0.0482, 261.48
211, 0.3352, 0.8292, 0.1708, 0.1164, 0.0480, 261.24
212, 0.3360, 0.8291, 0.1709, 0.1170, 0.0481, 261.22
213, 0.3350, 0.8292, 0.1708, 0.1162, 0.0479, 261.16
214, 0.3360, 0.8289, 0.1711, 0.1168, 0.0481, 261.43
215, 0.3353, 0.8293, 0.1707, 0.1166, 0.0481, 261.18
216, 0.3344, 0.8298, 0.1702, 0.1164, 0.0479, 261.22
217, 0.3332, 0.8299, 0.1701, 0.1155, 0.0476, 260.89
218, 0.3323, 0.8306, 0.1694, 0.1153, 0.0476, 261.26
219, 0.3332, 0.8302, 0.1698, 0.1157, 0.0477, 261.15
220, 0.3316, 0.8310, 0.1690, 0.1152, 0.0474, 261.13
221, 0.3312, 0.8309, 0.1691, 0.1147, 0.0474, 261.39
222, 0.3306, 0.8313, 0.1687, 0.1147, 0.0472, 261.39
223, 0.3295, 0.8317, 0.1683, 0.1141, 0.0471, 261.51
224, 0.3306, 0.8313, 0.1687, 0.1146, 0.0472, 261.27
225, 0.3308, 0.8312, 0.1688, 0.1147, 0.0473, 261.44
226, 0.3294, 0.8317, 0.1683, 0.1141, 0.0471, 261.39
227, 0.3283, 0.8322, 0.1678, 0.1135, 0.0469, 261.50
228, 0.3283, 0.8321, 0.1679, 0.1136, 0.0469, 261.14
229, 0.3290, 0.8317, 0.1683, 0.1137, 0.0470, 261.49
230, 0.3274, 0.8324, 0.1676, 0.1131, 0.0467, 261.51
231, 0.3283, 0.8321, 0.1679, 0.1136, 0.0468, 261.20
232, 0.3263, 0.8328, 0.1672, 0.1126, 0.0465, 261.46
233, 0.3275, 0.8326, 0.1674, 0.1133, 0.0467, 261.22
234, 0.3267, 0.8331, 0.1669, 0.1131, 0.0466, 261.25
235, 0.3268, 0.8331, 0.1669, 0.1132, 0.0467, 261.09
236, 0.3278, 0.8326, 0.1674, 0.1136, 0.0469, 261.34
237, 0.3258, 0.8332, 0.1668, 0.1126, 0.0465, 261.08
238, 0.3251, 0.8335, 0.1665, 0.1122, 0.0464, 261.26
239, 0.3276, 0.8332, 0.1668, 0.1141, 0.0467, 261.38
240, 0.3252, 0.8340, 0.1660, 0.1128, 0.0464, 261.31
241, 0.3242, 0.8337, 0.1663, 0.1117, 0.0462, 261.47
242, 0.3256, 0.8335, 0.1665, 0.1127, 0.0465, 261.22
243, 0.3236, 0.8339, 0.1661, 0.1115, 0.0461, 261.33
244, 0.3228, 0.8346, 0.1654, 0.1114, 0.0460, 261.47
245, 0.3229, 0.8344, 0.1656, 0.1113, 0.0460, 261.35
246, 0.3217, 0.8348, 0.1652, 0.1108, 0.0458, 261.03
247, 0.3232, 0.8345, 0.1655, 0.1116, 0.0461, 261.26
248, 0.3217, 0.8350, 0.1650, 0.1109, 0.0458, 261.49
249, 0.3214, 0.8349, 0.1651, 0.1106, 0.0457, 261.37
250, 0.3221, 0.8350, 0.1650, 0.1112, 0.0459, 261.36
251, 0.3219, 0.8348, 0.1652, 0.1109, 0.0458, 261.11
252, 0.3211, 0.8351, 0.1649, 0.1104, 0.0457, 261.36
253, 0.3195, 0.8361, 0.1639, 0.1100, 0.0455, 261.63
254, 0.3199, 0.8359, 0.1641, 0.1103, 0.0455, 261.36
255, 0.3214, 0.8353, 0.1647, 0.1110, 0.0458, 261.30
256, 0.3211, 0.8352, 0.1648, 0.1106, 0.0457, 261.49
257, 0.3200, 0.8358, 0.1642, 0.1103, 0.0456, 261.07
258, 0.3186, 0.8361, 0.1639, 0.1094, 0.0453, 261.21
259, 0.3178, 0.8368, 0.1632, 0.1094, 0.0452, 261.58
260, 0.3179, 0.8364, 0.1636, 0.1093, 0.0451, 261.38
261, 0.3197, 0.8357, 0.1643, 0.1100, 0.0455, 261.25
262, 0.3190, 0.8362, 0.1638, 0.1098, 0.0453, 261.49
263, 0.3178, 0.8368, 0.1632, 0.1093, 0.0452, 261.40
264, 0.3180, 0.8367, 0.1633, 0.1094, 0.0452, 261.38
265, 0.3193, 0.8360, 0.1640, 0.1099, 0.0454, 261.38
266, 0.3176, 0.8368, 0.1632, 0.1093, 0.0452, 261.30
267, 0.3174, 0.8370, 0.1630, 0.1092, 0.0452, 261.39
268, 0.3181, 0.8366, 0.1634, 0.1095, 0.0452, 261.46
269, 0.3164, 0.8371, 0.1629, 0.1085, 0.0450, 261.29
270, 0.3150, 0.8380, 0.1620, 0.1083, 0.0447, 261.18
271, 0.3160, 0.8375, 0.1625, 0.1086, 0.0449, 261.46
272, 0.3153, 0.8378, 0.1622, 0.1083, 0.0448, 261.51
273, 0.3157, 0.8377, 0.1623, 0.1086, 0.0448, 261.42
274, 0.3170, 0.8372, 0.1628, 0.1091, 0.0451, 261.52
275, 0.3162, 0.8376, 0.1624, 0.1089, 0.0449, 261.35
276, 0.3162, 0.8374, 0.1626, 0.1086, 0.0449, 261.51
277, 0.3125, 0.8391, 0.1609, 0.1072, 0.0443, 261.34
278, 0.3153, 0.8377, 0.1623, 0.1082, 0.0447, 261.09
279, 0.3151, 0.8383, 0.1617, 0.1086, 0.0448, 261.33
280, 0.3135, 0.8385, 0.1615, 0.1075, 0.0445, 261.63
281, 0.3131, 0.8388, 0.1612, 0.1074, 0.0444, 261.50
282, 0.3147, 0.8381, 0.1619, 0.1082, 0.0446, 261.64
283, 0.3126, 0.8388, 0.1612, 0.1070, 0.0444, 261.45
284, 0.3156, 0.8378, 0.1622, 0.1086, 0.0449, 261.44
285, 0.3118, 0.8392, 0.1608, 0.1068, 0.0442, 261.30
286, 0.3134, 0.8386, 0.1614, 0.1075, 0.0445, 261.50
287, 0.3111, 0.8394, 0.1606, 0.1064, 0.0441, 261.49
288, 0.3134, 0.8388, 0.1612, 0.1076, 0.0445, 261.46
289, 0.3115, 0.8394, 0.1606, 0.1067, 0.0442, 261.36
290, 0.3112, 0.8395, 0.1605, 0.1066, 0.0441, 261.61
291, 0.3121, 0.8392, 0.1608, 0.1070, 0.0443, 261.30
292, 0.3123, 0.8392, 0.1608, 0.1072, 0.0443, 261.47
293, 0.3108, 0.8397, 0.1603, 0.1064, 0.0441, 261.41
294, 0.3102, 0.8399, 0.1601, 0.1062, 0.0440, 261.44
295, 0.3113, 0.8397, 0.1603, 0.1068, 0.0442, 260.96
296, 0.3105, 0.8401, 0.1599, 0.1065, 0.0441, 261.15
297, 0.3109, 0.8396, 0.1604, 0.1064, 0.0441, 261.27
298, 0.3099, 0.8401, 0.1599, 0.1060, 0.0439, 261.40
299, 0.3093, 0.8405, 0.1595, 0.1059, 0.0439, 261.37
300, 0.3102, 0.8403, 0.1597, 0.1065, 0.0440, 261.04
301, 0.3070, 0.8410, 0.1590, 0.1046, 0.0434, 261.21
302, 0.3098, 0.8401, 0.1599, 0.1060, 0.0439, 261.29
303, 0.3076, 0.8412, 0.1588, 0.1051, 0.0436, 261.16
304, 0.3086, 0.8406, 0.1594, 0.1055, 0.0437, 261.23
305, 0.3091, 0.8405, 0.1595, 0.1058, 0.0438, 261.39
306, 0.3072, 0.8414, 0.1586, 0.1051, 0.0436, 261.10
307, 0.3093, 0.8405, 0.1595, 0.1060, 0.0438, 261.46
308, 0.3092, 0.8410, 0.1590, 0.1064, 0.0438, 261.30
309, 0.3068, 0.8415, 0.1585, 0.1048, 0.0435, 261.52
310, 0.3084, 0.8410, 0.1590, 0.1056, 0.0438, 261.52
311, 0.3067, 0.8415, 0.1585, 0.1047, 0.0434, 261.19
312, 0.3073, 0.8411, 0.1589, 0.1049, 0.0435, 261.48
313, 0.3066, 0.8416, 0.1584, 0.1048, 0.0434, 261.32
314, 0.3045, 0.8423, 0.1577, 0.1037, 0.0431, 261.03
315, 0.3066, 0.8415, 0.1585, 0.1048, 0.0434, 261.38
316, 0.3086, 0.8415, 0.1585, 0.1063, 0.0438, 261.48
317, 0.3061, 0.8420, 0.1580, 0.1047, 0.0434, 261.44
318, 0.3068, 0.8415, 0.1585, 0.1049, 0.0435, 261.49
319, 0.3046, 0.8425, 0.1575, 0.1040, 0.0431, 261.41
320, 0.3039, 0.8426, 0.1574, 0.1035, 0.0430, 261.42
321, 0.3055, 0.8421, 0.1579, 0.1043, 0.0433, 261.38
322, 0.3045, 0.8424, 0.1576, 0.1038, 0.0431, 261.06
323, 0.3049, 0.8423, 0.1577, 0.1041, 0.0432, 261.28
324, 0.3044, 0.8426, 0.1574, 0.1040, 0.0431, 261.52
325, 0.3049, 0.8422, 0.1578, 0.1040, 0.0432, 261.20
326, 0.3042, 0.8427, 0.1573, 0.1039, 0.0430, 261.21
327, 0.3049, 0.8423, 0.1577, 0.1040, 0.0431, 261.15
328, 0.3015, 0.8438, 0.1562, 0.1026, 0.0426, 261.41
329, 0.3049, 0.8426, 0.1574, 0.1044, 0.0431, 261.33
330, 0.3039, 0.8428, 0.1572, 0.1037, 0.0430, 261.06
331, 0.3022, 0.8434, 0.1566, 0.1028, 0.0427, 261.31
332, 0.3027, 0.8433, 0.1567, 0.1032, 0.0428, 261.27
333, 0.3014, 0.8437, 0.1563, 0.1025, 0.0426, 261.38
334, 0.3021, 0.8436, 0.1564, 0.1030, 0.0427, 261.44
335, 0.3016, 0.8438, 0.1562, 0.1028, 0.0426, 261.46
336, 0.3015, 0.8436, 0.1564, 0.1025, 0.0426, 261.54
337, 0.3020, 0.8437, 0.1563, 0.1030, 0.0427, 261.46
338, 0.3021, 0.8436, 0.1564, 0.1030, 0.0427, 261.40
339, 0.3010, 0.8438, 0.1562, 0.1024, 0.0425, 261.47
340, 0.3044, 0.8429, 0.1571, 0.1042, 0.0431, 261.16
341, 0.3024, 0.8434, 0.1566, 0.1030, 0.0428, 261.01
342, 0.3023, 0.8436, 0.1564, 0.1032, 0.0427, 261.04
343, 0.3005, 0.8441, 0.1559, 0.1022, 0.0424, 261.26
344, 0.3002, 0.8443, 0.1557, 0.1021, 0.0424, 261.56
345, 0.3003, 0.8447, 0.1553, 0.1025, 0.0425, 261.47
346, 0.3005, 0.8442, 0.1558, 0.1023, 0.0425, 261.59
347, 0.3000, 0.8442, 0.1558, 0.1019, 0.0423, 261.41
348, 0.2989, 0.8445, 0.1555, 0.1013, 0.0421, 261.19
349, 0.3000, 0.8444, 0.1556, 0.1020, 0.0423, 261.05
350, 0.3002, 0.8445, 0.1555, 0.1024, 0.0423, 261.20
351, 0.2989, 0.8449, 0.1551, 0.1016, 0.0422, 261.47
352, 0.2995, 0.8447, 0.1553, 0.1019, 0.0423, 261.59
353, 0.2980, 0.8452, 0.1548, 0.1012, 0.0421, 261.58
354, 0.2985, 0.8452, 0.1548, 0.1016, 0.0421, 261.22
355, 0.3011, 0.8442, 0.1558, 0.1027, 0.0425, 261.37
356, 0.2992, 0.8448, 0.1552, 0.1017, 0.0422, 261.07
357, 0.2991, 0.8448, 0.1552, 0.1017, 0.0422, 261.22
358, 0.2974, 0.8455, 0.1545, 0.1009, 0.0419, 261.47
359, 0.2982, 0.8454, 0.1546, 0.1015, 0.0421, 261.06
360, 0.2956, 0.8462, 0.1538, 0.1001, 0.0417, 261.38
361, 0.2973, 0.8456, 0.1544, 0.1010, 0.0419, 261.25
362, 0.2968, 0.8456, 0.1544, 0.1005, 0.0418, 261.44
363, 0.2961, 0.8460, 0.1540, 0.1004, 0.0418, 261.33
364, 0.2970, 0.8455, 0.1545, 0.1007, 0.0418, 261.40
365, 0.2984, 0.8455, 0.1545, 0.1018, 0.0421, 261.22
366, 0.2961, 0.8460, 0.1540, 0.1003, 0.0418, 261.22
367, 0.2969, 0.8458, 0.1542, 0.1009, 0.0419, 261.45
368, 0.2965, 0.8458, 0.1542, 0.1005, 0.0418, 261.10
369, 0.2943, 0.8470, 0.1530, 0.0999, 0.0415, 261.27
370, 0.2977, 0.8456, 0.1544, 0.1013, 0.0420, 261.43
371, 0.2958, 0.8463, 0.1537, 0.1004, 0.0417, 261.35
372, 0.2965, 0.8460, 0.1540, 0.1008, 0.0418, 261.25
373, 0.2946, 0.8465, 0.1535, 0.0997, 0.0415, 261.33
374, 0.2959, 0.8464, 0.1536, 0.1005, 0.0418, 261.33
375, 0.2954, 0.8464, 0.1536, 0.1002, 0.0416, 261.41
376, 0.2953, 0.8464, 0.1536, 0.1001, 0.0415, 261.37
