Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
281, 0.2651, 0.8388, 0.1612, 0.1039, 286.13
282, 0.2672, 0.8379, 0.1621, 0.1051, 288.72
283, 0.2651, 0.8388, 0.1612, 0.1039, 286.55
284, 0.2669, 0.8381, 0.1619, 0.1050, 287.67
285, 0.2654, 0.8387, 0.1613, 0.1040, 285.88
286, 0.2659, 0.8387, 0.1613, 0.1045, 286.35
287, 0.2661, 0.8386, 0.1614, 0.1047, 287.15
288, 0.2641, 0.8392, 0.1608, 0.1033, 286.55
289, 0.2657, 0.8390, 0.1610, 0.1048, 270.07
290, 0.2643, 0.8394, 0.1606, 0.1037, 253.69
291, 0.2636, 0.8396, 0.1604, 0.1032, 253.60
292, 0.2633, 0.8395, 0.1605, 0.1028, 253.44
293, 0.2656, 0.8390, 0.1610, 0.1046, 253.35
294, 0.2616, 0.8405, 0.1595, 0.1020, 253.55
295, 0.2620, 0.8404, 0.1596, 0.1024, 253.62
296, 0.2628, 0.8399, 0.1601, 0.1027, 253.79
297, 0.2631, 0.8399, 0.1601, 0.1030, 253.25
298, 0.2616, 0.8406, 0.1594, 0.1022, 253.62
299, 0.2627, 0.8401, 0.1599, 0.1029, 253.47
300, 0.2625, 0.8400, 0.1600, 0.1026, 253.58
301, 0.2601, 0.8412, 0.1588, 0.1014, 253.60
302, 0.2614, 0.8404, 0.1596, 0.1018, 253.30
303, 0.2612, 0.8408, 0.1592, 0.1020, 253.55
304, 0.2615, 0.8408, 0.1592, 0.1023, 253.19
305, 0.2595, 0.8416, 0.1584, 0.1011, 253.34
306, 0.2608, 0.8411, 0.1589, 0.1019, 253.75
307, 0.2606, 0.8412, 0.1588, 0.1018, 285.07
308, 0.2602, 0.8413, 0.1587, 0.1015, 292.81
309, 0.2615, 0.8408, 0.1592, 0.1023, 292.76
310, 0.2615, 0.8405, 0.1595, 0.1020, 292.87
311, 0.2619, 0.8407, 0.1593, 0.1026, 293.28
312, 0.2590, 0.8419, 0.1581, 0.1009, 293.04
313, 0.2604, 0.8414, 0.1586, 0.1018, 284.24
314, 0.2610, 0.8412, 0.1588, 0.1022, 292.96
315, 0.2602, 0.8416, 0.1584, 0.1017, 293.13
316, 0.2593, 0.8419, 0.1581, 0.1012, 293.11
317, 0.2592, 0.8419, 0.1581, 0.1011, 293.07
318, 0.2585, 0.8423, 0.1577, 0.1008, 292.95
319, 0.2593, 0.8418, 0.1582, 0.1011, 291.42
320, 0.2605, 0.8414, 0.1586, 0.1019, 285.21
321, 0.2584, 0.8423, 0.1577, 0.1007, 292.88
322, 0.2611, 0.8417, 0.1583, 0.1028, 293.08
323, 0.2602, 0.8413, 0.1587, 0.1015, 293.11
324, 0.2576, 0.8426, 0.1574, 0.1002, 293.00
325, 0.2588, 0.8422, 0.1578, 0.1011, 293.21
326, 0.2584, 0.8424, 0.1576, 0.1008, 287.69
327, 0.2587, 0.8424, 0.1576, 0.1011, 293.07
328, 0.2575, 0.8428, 0.1572, 0.1003, 292.95
329, 0.2584, 0.8423, 0.1577, 0.1007, 292.79
330, 0.2565, 0.8432, 0.1568, 0.0997, 293.07
331, 0.2567, 0.8434, 0.1566, 0.1001, 292.93
332, 0.2601, 0.8418, 0.1582, 0.1018, 292.85
333, 0.2596, 0.8424, 0.1576, 0.1020, 284.51
334, 0.2562, 0.8435, 0.1565, 0.0997, 292.83
335, 0.2566, 0.8431, 0.1569, 0.0997, 292.90
336, 0.2567, 0.8432, 0.1568, 0.0999, 293.07
337, 0.2565, 0.8432, 0.1568, 0.0998, 293.03
338, 0.2545, 0.8442, 0.1558, 0.0987, 261.94
339, 0.2561, 0.8435, 0.1565, 0.0996, 253.99
340, 0.2564, 0.8433, 0.1567, 0.0997, 253.69
341, 0.2563, 0.8435, 0.1565, 0.0998, 253.70
342, 0.2552, 0.8439, 0.1561, 0.0992, 253.73
343, 0.2567, 0.8436, 0.1564, 0.1003, 253.58
344, 0.2552, 0.8440, 0.1560, 0.0992, 253.84
345, 0.2573, 0.8431, 0.1569, 0.1004, 253.50
346, 0.2555, 0.8441, 0.1559, 0.0996, 253.45
347, 0.2550, 0.8441, 0.1559, 0.0991, 253.69
348, 0.2546, 0.8442, 0.1558, 0.0988, 253.57
349, 0.2533, 0.8448, 0.1552, 0.0981, 253.42
350, 0.2551, 0.8443, 0.1557, 0.0994, 253.36
351, 0.2538, 0.8447, 0.1553, 0.0985, 253.23
352, 0.2535, 0.8448, 0.1552, 0.0983, 253.63
353, 0.2544, 0.8444, 0.1556, 0.0988, 253.52
354, 0.2543, 0.8443, 0.1557, 0.0986, 253.70
355, 0.2535, 0.8448, 0.1552, 0.0983, 253.62
356, 0.2537, 0.8447, 0.1553, 0.0985, 253.72
357, 0.2538, 0.8449, 0.1551, 0.0987, 253.74
358, 0.2535, 0.8448, 0.1552, 0.0983, 253.45
359, 0.2525, 0.8455, 0.1545, 0.0980, 253.54
360, 0.2519, 0.8456, 0.1544, 0.0975, 253.81
361, 0.2536, 0.8454, 0.1546, 0.0989, 253.16
362, 0.2523, 0.8454, 0.1546, 0.0977, 252.99
363, 0.2521, 0.8456, 0.1544, 0.0977, 253.65
364, 0.2542, 0.8447, 0.1553, 0.0990, 253.30
365, 0.2520, 0.8457, 0.1543, 0.0977, 253.45
366, 0.2523, 0.8455, 0.1545, 0.0978, 253.55
367, 0.2514, 0.8459, 0.1541, 0.0973, 253.59
368, 0.2522, 0.8456, 0.1544, 0.0978, 253.29
369, 0.2521, 0.8458, 0.1542, 0.0979, 253.39
370, 0.2508, 0.8463, 0.1537, 0.0971, 253.51
371, 0.2514, 0.8458, 0.1542, 0.0972, 253.57
372, 0.2517, 0.8459, 0.1541, 0.0977, 252.31
373, 0.2502, 0.8466, 0.1534, 0.0968, 253.64
374, 0.2514, 0.8459, 0.1541, 0.0972, 253.17
375, 0.2514, 0.8461, 0.1539, 0.0975, 253.45
376, 0.2497, 0.8468, 0.1532, 0.0965, 253.19
377, 0.2506, 0.8465, 0.1535, 0.0971, 253.41
378, 0.2516, 0.8461, 0.1539, 0.0978, 260.35
379, 0.2499, 0.8468, 0.1532, 0.0966, 260.83
380, 0.2513, 0.8462, 0.1538, 0.0975, 287.50
381, 0.2498, 0.8468, 0.1532, 0.0966, 287.07
382, 0.2488, 0.8477, 0.1523, 0.0965, 287.01
383, 0.2505, 0.8466, 0.1534, 0.0971, 287.64
384, 0.2502, 0.8467, 0.1533, 0.0969, 287.53
385, 0.2498, 0.8469, 0.1531, 0.0967, 286.12
386, 0.2493, 0.8469, 0.1531, 0.0962, 288.14
387, 0.2503, 0.8467, 0.1533, 0.0970, 286.65
388, 0.2486, 0.8474, 0.1526, 0.0960, 288.00
389, 0.2489, 0.8472, 0.1528, 0.0962, 287.62
390, 0.2500, 0.8469, 0.1531, 0.0969, 287.63
391, 0.2480, 0.8478, 0.1522, 0.0957, 287.75
392, 0.2484, 0.8474, 0.1526, 0.0958, 284.37
393, 0.2488, 0.8474, 0.1526, 0.0962, 252.85
394, 0.2508, 0.8464, 0.1536, 0.0972, 253.48
395, 0.2466, 0.8483, 0.1517, 0.0949, 253.24
396, 0.2485, 0.8474, 0.1526, 0.0959, 253.68
397, 0.2480, 0.8477, 0.1523, 0.0956, 253.79
398, 0.2488, 0.8474, 0.1526, 0.0961, 253.68
399, 0.2487, 0.8475, 0.1525, 0.0961, 253.49
400, 0.2479, 0.8478, 0.1522, 0.0957, 253.42
401, 0.2479, 0.8477, 0.1523, 0.0957, 253.21
402, 0.2475, 0.8480, 0.1520, 0.0955, 253.35
403, 0.2468, 0.8485, 0.1515, 0.0953, 252.84
404, 0.2471, 0.8482, 0.1518, 0.0953, 253.29
405, 0.2470, 0.8481, 0.1519, 0.0951, 253.79
406, 0.2464, 0.8485, 0.1515, 0.0949, 253.41
407, 0.2483, 0.8479, 0.1521, 0.0962, 253.22
408, 0.2456, 0.8490, 0.1510, 0.0946, 253.65
409, 0.2476, 0.8481, 0.1519, 0.0957, 253.61
410, 0.2454, 0.8490, 0.1510, 0.0943, 253.20
411, 0.2464, 0.8485, 0.1515, 0.0949, 253.32
412, 0.2473, 0.8482, 0.1518, 0.0955, 253.40
413, 0.2461, 0.8489, 0.1511, 0.0950, 253.61
414, 0.2448, 0.8494, 0.1506, 0.0942, 253.51
415, 0.2461, 0.8486, 0.1514, 0.0947, 253.66
416, 0.2465, 0.8485, 0.1515, 0.0950, 253.02
417, 0.2455, 0.8490, 0.1510, 0.0945, 253.12
418, 0.2460, 0.8489, 0.1511, 0.0949, 253.47
419, 0.2463, 0.8487, 0.1513, 0.0950, 255.84
420, 0.2444, 0.8495, 0.1505, 0.0939, 501.80
421, 0.2467, 0.8489, 0.1511, 0.0956, 513.88
422, 0.2461, 0.8487, 0.1513, 0.0948, 514.44
423, 0.2446, 0.8494, 0.1506, 0.0940, 514.09
424, 0.2450, 0.8494, 0.1506, 0.0944, 514.05
425, 0.2433, 0.8500, 0.1500, 0.0934, 514.34
426, 0.2430, 0.8502, 0.1498, 0.0932, 514.68
427, 0.2448, 0.8501, 0.1499, 0.0949, 514.41
428, 0.2445, 0.8495, 0.1505, 0.0940, 513.96
429, 0.2452, 0.8495, 0.1505, 0.0947, 514.01
430, 0.2446, 0.8497, 0.1503, 0.0943, 513.69
431, 0.2453, 0.8491, 0.1509, 0.0945, 513.53
432, 0.2442, 0.8498, 0.1502, 0.0940, 514.54
433, 0.2440, 0.8497, 0.1503, 0.0937, 514.13
434, 0.2444, 0.8496, 0.1504, 0.0940, 514.35
435, 0.2438, 0.8501, 0.1499, 0.0939, 514.13
436, 0.2436, 0.8499, 0.1501, 0.0935, 514.08
437, 0.2439, 0.8500, 0.1500, 0.0939, 514.26
438, 0.2443, 0.8495, 0.1505, 0.0939, 514.01
439, 0.2445, 0.8498, 0.1502, 0.0943, 514.30
440, 0.2444, 0.8496, 0.1504, 0.0940, 514.34
441, 0.2440, 0.8501, 0.1499, 0.0942, 514.11
442, 0.2432, 0.8503, 0.1497, 0.0934, 514.09
443, 0.2426, 0.8506, 0.1494, 0.0932, 513.75
444, 0.2426, 0.8507, 0.1493, 0.0934, 514.46
445, 0.2413, 0.8511, 0.1489, 0.0924, 514.48
446, 0.2437, 0.8504, 0.1496, 0.0941, 514.16
447, 0.2421, 0.8508, 0.1492, 0.0929, 513.97
448, 0.2421, 0.8509, 0.1491, 0.0930, 514.25
449, 0.2422, 0.8507, 0.1493, 0.0928, 513.87
