Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
225, 0.3439, 0.8181, 0.1819, 0.1040, 0.0579, 312.49
226, 0.3448, 0.8176, 0.1824, 0.1043, 0.0581, 312.51
227, 0.3460, 0.8174, 0.1826, 0.1048, 0.0585, 311.76
228, 0.3460, 0.8173, 0.1827, 0.1048, 0.0585, 311.76
229, 0.3460, 0.8174, 0.1826, 0.1049, 0.0585, 313.13
230, 0.3433, 0.8185, 0.1815, 0.1039, 0.0579, 312.38
231, 0.3433, 0.8184, 0.1816, 0.1039, 0.0578, 312.62
232, 0.3453, 0.8183, 0.1817, 0.1049, 0.0587, 308.07
233, 0.3439, 0.8183, 0.1817, 0.1042, 0.0580, 312.58
234, 0.3412, 0.8191, 0.1809, 0.1030, 0.0572, 311.38
235, 0.3398, 0.8197, 0.1803, 0.1025, 0.0570, 311.27
236, 0.3425, 0.8188, 0.1812, 0.1035, 0.0577, 312.41
237, 0.3422, 0.8193, 0.1807, 0.1037, 0.0578, 312.55
238, 0.3407, 0.8195, 0.1805, 0.1029, 0.0572, 312.55
239, 0.3415, 0.8195, 0.1805, 0.1033, 0.0577, 312.44
240, 0.3415, 0.8193, 0.1807, 0.1032, 0.0575, 313.01
241, 0.3395, 0.8200, 0.1800, 0.1025, 0.0570, 311.57
242, 0.3391, 0.8204, 0.1796, 0.1025, 0.0570, 311.34
243, 0.3354, 0.8214, 0.1786, 0.1009, 0.0559, 311.19
244, 0.3378, 0.8207, 0.1793, 0.1019, 0.0567, 310.94
245, 0.3385, 0.8204, 0.1796, 0.1022, 0.0568, 311.36
246, 0.3394, 0.8202, 0.1798, 0.1025, 0.0571, 311.39
247, 0.3368, 0.8212, 0.1788, 0.1016, 0.0564, 273.32
248, 0.3392, 0.8205, 0.1795, 0.1026, 0.0572, 259.24
249, 0.3384, 0.8209, 0.1791, 0.1023, 0.0570, 281.26
250, 0.3353, 0.8217, 0.1783, 0.1010, 0.0561, 311.62
251, 0.3357, 0.8219, 0.1781, 0.1013, 0.0563, 312.36
252, 0.3345, 0.8220, 0.1780, 0.1007, 0.0559, 312.26
253, 0.3356, 0.8216, 0.1784, 0.1011, 0.0562, 311.77
254, 0.3370, 0.8213, 0.1787, 0.1017, 0.0566, 312.36
255, 0.3366, 0.8216, 0.1784, 0.1017, 0.0565, 312.50
256, 0.3344, 0.8224, 0.1776, 0.1008, 0.0560, 311.86
257, 0.3352, 0.8225, 0.1775, 0.1013, 0.0564, 311.84
258, 0.3357, 0.8218, 0.1782, 0.1012, 0.0563, 311.55
259, 0.3353, 0.8222, 0.1778, 0.1012, 0.0563, 311.28
260, 0.3316, 0.8234, 0.1766, 0.0997, 0.0553, 311.69
261, 0.3332, 0.8226, 0.1774, 0.1002, 0.0556, 311.74
262, 0.3318, 0.8232, 0.1768, 0.0997, 0.0553, 311.77
263, 0.3330, 0.8230, 0.1770, 0.1003, 0.0557, 311.51
264, 0.3330, 0.8230, 0.1770, 0.1003, 0.0557, 311.68
265, 0.3332, 0.8227, 0.1773, 0.1003, 0.0556, 311.96
266, 0.3310, 0.8235, 0.1765, 0.0994, 0.0551, 311.87
267, 0.3322, 0.8236, 0.1764, 0.1001, 0.0557, 311.60
268, 0.3315, 0.8234, 0.1766, 0.0997, 0.0553, 311.54
269, 0.3302, 0.8244, 0.1756, 0.0994, 0.0552, 311.28
270, 0.3299, 0.8242, 0.1758, 0.0991, 0.0549, 311.77
271, 0.3292, 0.8245, 0.1755, 0.0989, 0.0548, 311.81
272, 0.3310, 0.8239, 0.1761, 0.0996, 0.0553, 311.34
273, 0.3343, 0.8233, 0.1767, 0.1011, 0.0566, 311.38
274, 0.3300, 0.8241, 0.1759, 0.0992, 0.0550, 311.40
275, 0.3286, 0.8248, 0.1752, 0.0987, 0.0547, 311.23
276, 0.3295, 0.8246, 0.1754, 0.0991, 0.0550, 311.72
277, 0.3268, 0.8254, 0.1746, 0.0979, 0.0542, 311.96
278, 0.3268, 0.8254, 0.1746, 0.0979, 0.0542, 311.71
279, 0.3280, 0.8251, 0.1749, 0.0985, 0.0546, 311.44
280, 0.3271, 0.8253, 0.1747, 0.0981, 0.0544, 311.84
281, 0.3262, 0.8260, 0.1740, 0.0979, 0.0542, 280.64
282, 0.3293, 0.8247, 0.1753, 0.0990, 0.0550, 311.59
283, 0.3259, 0.8259, 0.1741, 0.0977, 0.0541, 311.68
284, 0.3298, 0.8249, 0.1751, 0.0994, 0.0553, 301.10
285, 0.3257, 0.8259, 0.1741, 0.0977, 0.0540, 311.57
286, 0.3263, 0.8260, 0.1740, 0.0980, 0.0543, 311.75
287, 0.3268, 0.8259, 0.1741, 0.0982, 0.0544, 311.88
288, 0.3251, 0.8262, 0.1738, 0.0974, 0.0539, 311.48
289, 0.3268, 0.8260, 0.1740, 0.0983, 0.0545, 285.20
290, 0.3249, 0.8265, 0.1735, 0.0974, 0.0540, 295.73
291, 0.3247, 0.8265, 0.1735, 0.0974, 0.0539, 306.48
292, 0.3238, 0.8268, 0.1732, 0.0969, 0.0536, 274.02
293, 0.3249, 0.8264, 0.1736, 0.0974, 0.0539, 303.49
294, 0.3211, 0.8278, 0.1722, 0.0959, 0.0530, 275.49
295, 0.3228, 0.8274, 0.1726, 0.0967, 0.0535, 157.73
296, 0.3221, 0.8274, 0.1726, 0.0963, 0.0532, 242.87
297, 0.3236, 0.8272, 0.1728, 0.0970, 0.0538, 305.41
298, 0.3216, 0.8277, 0.1723, 0.0962, 0.0532, 311.04
299, 0.3228, 0.8274, 0.1726, 0.0967, 0.0535, 293.09
300, 0.3225, 0.8273, 0.1727, 0.0965, 0.0533, 299.63
301, 0.3195, 0.8286, 0.1714, 0.0955, 0.0526, 287.41
302, 0.3209, 0.8279, 0.1721, 0.0958, 0.0529, 305.66
303, 0.3211, 0.8281, 0.1719, 0.0961, 0.0532, 275.65
304, 0.3212, 0.8281, 0.1719, 0.0962, 0.0531, 311.02
305, 0.3186, 0.8290, 0.1710, 0.0951, 0.0525, 310.83
306, 0.3207, 0.8284, 0.1716, 0.0959, 0.0531, 292.72
307, 0.3196, 0.8286, 0.1714, 0.0955, 0.0528, 311.55
308, 0.3200, 0.8285, 0.1715, 0.0957, 0.0529, 311.26
309, 0.3211, 0.8283, 0.1717, 0.0961, 0.0532, 311.40
310, 0.3210, 0.8280, 0.1720, 0.0960, 0.0531, 310.55
311, 0.3213, 0.8282, 0.1718, 0.0962, 0.0533, 311.57
312, 0.3179, 0.8293, 0.1707, 0.0949, 0.0524, 311.14
313, 0.3199, 0.8288, 0.1712, 0.0957, 0.0529, 311.20
314, 0.3206, 0.8286, 0.1714, 0.0961, 0.0531, 311.65
315, 0.3194, 0.8289, 0.1711, 0.0955, 0.0527, 310.86
316, 0.3181, 0.8295, 0.1705, 0.0951, 0.0525, 311.01
317, 0.3185, 0.8292, 0.1708, 0.0952, 0.0526, 311.08
318, 0.3182, 0.8296, 0.1704, 0.0952, 0.0526, 311.00
319, 0.3186, 0.8293, 0.1707, 0.0953, 0.0526, 311.27
320, 0.3188, 0.8293, 0.1707, 0.0954, 0.0527, 310.92
321, 0.3173, 0.8298, 0.1702, 0.0947, 0.0523, 310.65
322, 0.3204, 0.8293, 0.1707, 0.0963, 0.0534, 314.48
323, 0.3195, 0.8288, 0.1712, 0.0955, 0.0528, 307.92
324, 0.3161, 0.8302, 0.1698, 0.0943, 0.0520, 302.53
325, 0.3181, 0.8297, 0.1703, 0.0952, 0.0526, 268.01
326, 0.3172, 0.8299, 0.1701, 0.0947, 0.0523, 312.24
327, 0.3169, 0.8300, 0.1700, 0.0947, 0.0523, 311.22
328, 0.3161, 0.8303, 0.1697, 0.0944, 0.0521, 311.03
329, 0.3171, 0.8299, 0.1701, 0.0948, 0.0523, 311.03
330, 0.3149, 0.8308, 0.1692, 0.0939, 0.0518, 287.22
331, 0.3150, 0.8309, 0.1691, 0.0940, 0.0519, 313.16
332, 0.3200, 0.8293, 0.1707, 0.0960, 0.0533, 312.28
333, 0.3163, 0.8304, 0.1696, 0.0945, 0.0522, 312.80
334, 0.3145, 0.8311, 0.1689, 0.0938, 0.0518, 305.12
335, 0.3151, 0.8307, 0.1693, 0.0940, 0.0518, 293.00
336, 0.3149, 0.8309, 0.1691, 0.0940, 0.0519, 312.52
337, 0.3157, 0.8306, 0.1694, 0.0942, 0.0520, 310.47
338, 0.3114, 0.8321, 0.1679, 0.0926, 0.0509, 312.69
339, 0.3150, 0.8311, 0.1689, 0.0941, 0.0520, 312.28
340, 0.3136, 0.8312, 0.1688, 0.0934, 0.0514, 310.88
341, 0.3143, 0.8311, 0.1689, 0.0937, 0.0517, 298.71
342, 0.3130, 0.8318, 0.1682, 0.0933, 0.0515, 260.28
343, 0.3176, 0.8310, 0.1690, 0.0955, 0.0532, 306.49
344, 0.3131, 0.8317, 0.1683, 0.0934, 0.0515, 312.40
345, 0.3160, 0.8307, 0.1693, 0.0945, 0.0522, 312.08
346, 0.3132, 0.8321, 0.1679, 0.0936, 0.0517, 312.87
347, 0.3126, 0.8320, 0.1680, 0.0933, 0.0514, 312.93
348, 0.3124, 0.8319, 0.1681, 0.0930, 0.0513, 312.41
349, 0.3102, 0.8326, 0.1674, 0.0921, 0.0506, 311.68
350, 0.3123, 0.8322, 0.1678, 0.0931, 0.0514, 300.95
351, 0.3117, 0.8323, 0.1677, 0.0928, 0.0512, 312.61
352, 0.3110, 0.8325, 0.1675, 0.0926, 0.0510, 311.84
353, 0.3125, 0.8320, 0.1680, 0.0931, 0.0514, 312.95
354, 0.3115, 0.8323, 0.1677, 0.0927, 0.0510, 312.10
355, 0.3107, 0.8327, 0.1673, 0.0924, 0.0509, 307.00
356, 0.3110, 0.8325, 0.1675, 0.0925, 0.0510, 310.83
357, 0.3108, 0.8326, 0.1674, 0.0925, 0.0510, 310.69
358, 0.3102, 0.8328, 0.1672, 0.0922, 0.0507, 310.53
359, 0.3101, 0.8331, 0.1669, 0.0923, 0.0509, 310.80
360, 0.3085, 0.8335, 0.1665, 0.0917, 0.0504, 311.03
361, 0.3110, 0.8331, 0.1669, 0.0928, 0.0513, 310.67
362, 0.3093, 0.8332, 0.1668, 0.0919, 0.0506, 310.78
363, 0.3084, 0.8337, 0.1663, 0.0917, 0.0504, 310.49
364, 0.3104, 0.8328, 0.1672, 0.0924, 0.0509, 310.92
365, 0.3088, 0.8337, 0.1663, 0.0918, 0.0506, 310.24
366, 0.3092, 0.8334, 0.1666, 0.0920, 0.0506, 310.33
367, 0.3082, 0.8336, 0.1664, 0.0916, 0.0503, 310.51
368, 0.3089, 0.8335, 0.1665, 0.0918, 0.0506, 310.17
369, 0.3088, 0.8337, 0.1663, 0.0919, 0.0507, 310.74
370, 0.3071, 0.8342, 0.1658, 0.0912, 0.0501, 310.49
371, 0.3081, 0.8336, 0.1664, 0.0914, 0.0503, 310.58
372, 0.3095, 0.8335, 0.1665, 0.0922, 0.0508, 310.85
373, 0.3058, 0.8348, 0.1652, 0.0907, 0.0498, 256.81
374, 0.3079, 0.8338, 0.1662, 0.0915, 0.0503, 247.98
375, 0.3076, 0.8342, 0.1658, 0.0915, 0.0504, 308.26
376, 0.3064, 0.8346, 0.1654, 0.0910, 0.0500, 310.11
