Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
183, 0.3467, 0.8245, 0.1755, 0.1214, 0.0499, 261.29
184, 0.3459, 0.8247, 0.1753, 0.1209, 0.0497, 261.38
185, 0.3455, 0.8248, 0.1752, 0.1206, 0.0496, 261.27
186, 0.3462, 0.8246, 0.1754, 0.1211, 0.0498, 261.00
187, 0.3442, 0.8252, 0.1748, 0.1199, 0.0494, 261.09
188, 0.3460, 0.8249, 0.1751, 0.1210, 0.0498, 261.24
189, 0.3432, 0.8257, 0.1743, 0.1196, 0.0493, 261.14
190, 0.3458, 0.8252, 0.1748, 0.1213, 0.0498, 261.02
191, 0.3443, 0.8255, 0.1745, 0.1204, 0.0495, 261.22
192, 0.3423, 0.8261, 0.1739, 0.1193, 0.0491, 261.30
193, 0.3416, 0.8262, 0.1738, 0.1189, 0.0490, 261.44
194, 0.3433, 0.8263, 0.1737, 0.1202, 0.0494, 261.22
195, 0.3411, 0.8266, 0.1734, 0.1187, 0.0489, 261.22
196, 0.3405, 0.8270, 0.1730, 0.1187, 0.0489, 261.57
197, 0.3407, 0.8270, 0.1730, 0.1188, 0.0489, 261.33
198, 0.3410, 0.8268, 0.1732, 0.1189, 0.0489, 261.11
199, 0.3418, 0.8264, 0.1736, 0.1192, 0.0490, 261.12
200, 0.3403, 0.8273, 0.1727, 0.1188, 0.0489, 261.29
201, 0.3399, 0.8276, 0.1724, 0.1187, 0.0488, 261.20
202, 0.3391, 0.8278, 0.1722, 0.1182, 0.0487, 261.11
203, 0.3390, 0.8277, 0.1723, 0.1181, 0.0486, 261.15
204, 0.3399, 0.8277, 0.1723, 0.1188, 0.0488, 261.45
205, 0.3379, 0.8282, 0.1718, 0.1176, 0.0485, 261.37
206, 0.3360, 0.8287, 0.1713, 0.1166, 0.0481, 261.32
207, 0.3366, 0.8290, 0.1710, 0.1174, 0.0482, 261.21
208, 0.3378, 0.8281, 0.1719, 0.1175, 0.0484, 261.34
209, 0.3370, 0.8290, 0.1710, 0.1177, 0.0483, 260.66
210, 0.3372, 0.8287, 0.1713, 0.1175, 0.0483, 261.31
211, 0.3380, 0.8282, 0.1718, 0.1178, 0.0484, 261.13
212, 0.3342, 0.8298, 0.1702, 0.1162, 0.0479, 261.21
213, 0.3340, 0.8299, 0.1701, 0.1161, 0.0478, 261.43
214, 0.3343, 0.8297, 0.1703, 0.1161, 0.0479, 261.28
215, 0.3340, 0.8299, 0.1701, 0.1160, 0.0478, 261.15
216, 0.3325, 0.8303, 0.1697, 0.1153, 0.0476, 261.00
217, 0.3315, 0.8308, 0.1692, 0.1149, 0.0474, 261.05
218, 0.3359, 0.8299, 0.1701, 0.1176, 0.0482, 261.18
219, 0.3314, 0.8310, 0.1690, 0.1150, 0.0474, 261.21
220, 0.3308, 0.8313, 0.1687, 0.1147, 0.0473, 261.29
221, 0.3322, 0.8309, 0.1691, 0.1155, 0.0476, 261.33
222, 0.3299, 0.8314, 0.1686, 0.1141, 0.0471, 261.53
223, 0.3303, 0.8313, 0.1687, 0.1144, 0.0472, 261.24
224, 0.3316, 0.8309, 0.1691, 0.1152, 0.0473, 261.40
225, 0.3290, 0.8318, 0.1682, 0.1138, 0.0470, 261.56
226, 0.3297, 0.8315, 0.1685, 0.1141, 0.0471, 261.48
227, 0.3311, 0.8312, 0.1688, 0.1150, 0.0473, 261.12
228, 0.3307, 0.8312, 0.1688, 0.1146, 0.0472, 261.46
229, 0.3303, 0.8315, 0.1685, 0.1145, 0.0472, 261.45
230, 0.3288, 0.8323, 0.1677, 0.1141, 0.0470, 261.31
231, 0.3282, 0.8323, 0.1677, 0.1136, 0.0469, 261.40
232, 0.3297, 0.8324, 0.1676, 0.1150, 0.0471, 261.21
233, 0.3281, 0.8323, 0.1677, 0.1135, 0.0469, 261.17
234, 0.3267, 0.8328, 0.1672, 0.1129, 0.0467, 261.03
235, 0.3253, 0.8333, 0.1667, 0.1123, 0.0464, 261.40
236, 0.3284, 0.8324, 0.1676, 0.1138, 0.0469, 261.07
237, 0.3272, 0.8331, 0.1669, 0.1135, 0.0467, 261.18
238, 0.3253, 0.8335, 0.1665, 0.1124, 0.0464, 261.32
239, 0.3270, 0.8331, 0.1669, 0.1134, 0.0467, 261.30
240, 0.3269, 0.8330, 0.1670, 0.1132, 0.0467, 261.28
241, 0.3251, 0.8337, 0.1663, 0.1124, 0.0464, 261.25
242, 0.3247, 0.8340, 0.1660, 0.1124, 0.0464, 261.32
243, 0.3213, 0.8348, 0.1652, 0.1104, 0.0457, 261.54
244, 0.3225, 0.8345, 0.1655, 0.1112, 0.0459, 261.27
245, 0.3241, 0.8341, 0.1659, 0.1119, 0.0463, 261.11
246, 0.3251, 0.8338, 0.1662, 0.1125, 0.0464, 261.25
247, 0.3235, 0.8346, 0.1654, 0.1120, 0.0462, 261.40
248, 0.3247, 0.8344, 0.1656, 0.1128, 0.0463, 261.34
249, 0.3241, 0.8346, 0.1654, 0.1124, 0.0463, 261.30
250, 0.3218, 0.8352, 0.1648, 0.1111, 0.0459, 261.28
251, 0.3207, 0.8355, 0.1645, 0.1105, 0.0457, 261.22
252, 0.3209, 0.8354, 0.1646, 0.1106, 0.0457, 261.59
253, 0.3216, 0.8349, 0.1651, 0.1108, 0.0458, 261.38
254, 0.3228, 0.8348, 0.1652, 0.1116, 0.0460, 261.33
255, 0.3216, 0.8351, 0.1649, 0.1109, 0.0458, 261.44
256, 0.3197, 0.8359, 0.1641, 0.1101, 0.0455, 261.15
257, 0.3227, 0.8355, 0.1645, 0.1122, 0.0461, 261.11
258, 0.3208, 0.8354, 0.1646, 0.1105, 0.0457, 261.57
259, 0.3207, 0.8357, 0.1643, 0.1109, 0.0456, 261.34
260, 0.3180, 0.8365, 0.1635, 0.1093, 0.0452, 261.34
261, 0.3196, 0.8359, 0.1641, 0.1100, 0.0455, 261.44
262, 0.3182, 0.8365, 0.1635, 0.1094, 0.0452, 261.41
263, 0.3188, 0.8365, 0.1635, 0.1099, 0.0454, 261.37
264, 0.3185, 0.8364, 0.1636, 0.1095, 0.0453, 261.35
265, 0.3195, 0.8361, 0.1639, 0.1101, 0.0455, 261.29
266, 0.3177, 0.8367, 0.1633, 0.1092, 0.0452, 261.38
267, 0.3184, 0.8368, 0.1632, 0.1099, 0.0453, 261.47
268, 0.3172, 0.8369, 0.1631, 0.1090, 0.0451, 261.36
269, 0.3164, 0.8375, 0.1625, 0.1089, 0.0450, 261.11
270, 0.3171, 0.8370, 0.1630, 0.1090, 0.0451, 261.45
271, 0.3153, 0.8377, 0.1623, 0.1082, 0.0448, 261.55
272, 0.3171, 0.8372, 0.1628, 0.1092, 0.0451, 261.43
273, 0.3187, 0.8368, 0.1632, 0.1102, 0.0453, 261.46
274, 0.3166, 0.8372, 0.1628, 0.1088, 0.0450, 261.44
275, 0.3156, 0.8378, 0.1622, 0.1085, 0.0449, 261.52
276, 0.3159, 0.8377, 0.1623, 0.1087, 0.0449, 261.34
277, 0.3137, 0.8384, 0.1616, 0.1075, 0.0446, 261.14
278, 0.3132, 0.8386, 0.1614, 0.1073, 0.0444, 261.28
279, 0.3144, 0.8384, 0.1616, 0.1081, 0.0447, 261.57
280, 0.3141, 0.8383, 0.1617, 0.1079, 0.0446, 261.46
281, 0.3126, 0.8390, 0.1610, 0.1073, 0.0444, 261.67
282, 0.3153, 0.8380, 0.1620, 0.1085, 0.0448, 261.42
283, 0.3126, 0.8390, 0.1610, 0.1072, 0.0444, 261.45
284, 0.3149, 0.8384, 0.1616, 0.1085, 0.0447, 261.29
285, 0.3128, 0.8389, 0.1611, 0.1073, 0.0444, 261.41
286, 0.3133, 0.8390, 0.1610, 0.1078, 0.0445, 261.49
287, 0.3137, 0.8388, 0.1612, 0.1078, 0.0446, 261.47
288, 0.3115, 0.8393, 0.1607, 0.1066, 0.0442, 261.33
289, 0.3145, 0.8390, 0.1610, 0.1087, 0.0448, 261.58
290, 0.3113, 0.8397, 0.1603, 0.1069, 0.0441, 261.29
291, 0.3110, 0.8396, 0.1604, 0.1065, 0.0442, 261.44
292, 0.3104, 0.8398, 0.1602, 0.1062, 0.0440, 261.36
293, 0.3129, 0.8393, 0.1607, 0.1078, 0.0444, 261.46
294, 0.3085, 0.8406, 0.1594, 0.1053, 0.0437, 260.93
295, 0.3088, 0.8406, 0.1594, 0.1056, 0.0437, 261.22
296, 0.3098, 0.8401, 0.1599, 0.1060, 0.0439, 261.13
297, 0.3099, 0.8402, 0.1598, 0.1062, 0.0439, 261.40
298, 0.3084, 0.8406, 0.1594, 0.1054, 0.0437, 261.35
299, 0.3098, 0.8402, 0.1598, 0.1061, 0.0439, 261.00
300, 0.3099, 0.8400, 0.1600, 0.1060, 0.0440, 261.21
301, 0.3066, 0.8414, 0.1586, 0.1046, 0.0435, 261.31
302, 0.3083, 0.8406, 0.1594, 0.1053, 0.0436, 261.19
303, 0.3082, 0.8409, 0.1591, 0.1054, 0.0436, 261.20
304, 0.3084, 0.8409, 0.1591, 0.1056, 0.0437, 261.38
305, 0.3060, 0.8416, 0.1584, 0.1043, 0.0433, 261.11
306, 0.3073, 0.8413, 0.1587, 0.1051, 0.0435, 261.45
307, 0.3072, 0.8414, 0.1586, 0.1050, 0.0435, 261.32
308, 0.3069, 0.8414, 0.1586, 0.1049, 0.0435, 261.45
309, 0.3077, 0.8411, 0.1589, 0.1053, 0.0436, 261.48
310, 0.3079, 0.8409, 0.1591, 0.1052, 0.0436, 261.27
311, 0.3080, 0.8411, 0.1589, 0.1055, 0.0436, 261.48
312, 0.3054, 0.8420, 0.1580, 0.1042, 0.0432, 261.36
313, 0.3067, 0.8417, 0.1583, 0.1049, 0.0434, 260.99
314, 0.3072, 0.8415, 0.1585, 0.1052, 0.0436, 261.44
315, 0.3067, 0.8417, 0.1583, 0.1049, 0.0435, 261.37
316, 0.3052, 0.8422, 0.1578, 0.1041, 0.0432, 261.49
317, 0.3056, 0.8420, 0.1580, 0.1043, 0.0433, 261.52
318, 0.3045, 0.8425, 0.1575, 0.1039, 0.0431, 261.49
319, 0.3061, 0.8420, 0.1580, 0.1047, 0.0434, 261.39
320, 0.3068, 0.8418, 0.1582, 0.1050, 0.0435, 261.37
321, 0.3046, 0.8425, 0.1575, 0.1040, 0.0431, 261.09
322, 0.3072, 0.8421, 0.1579, 0.1057, 0.0435, 261.19
323, 0.3063, 0.8415, 0.1585, 0.1045, 0.0434, 261.45
324, 0.3037, 0.8428, 0.1572, 0.1035, 0.0430, 261.27
325, 0.3051, 0.8425, 0.1575, 0.1043, 0.0432, 261.21
326, 0.3043, 0.8426, 0.1574, 0.1038, 0.0431, 261.17
327, 0.3046, 0.8427, 0.1573, 0.1042, 0.0432, 261.42
328, 0.3032, 0.8431, 0.1569, 0.1034, 0.0429, 261.25
329, 0.3050, 0.8424, 0.1576, 0.1041, 0.0432, 261.13
330, 0.3023, 0.8433, 0.1567, 0.1028, 0.0427, 261.33
331, 0.3031, 0.8436, 0.1564, 0.1038, 0.0428, 261.29
332, 0.3062, 0.8421, 0.1579, 0.1050, 0.0433, 261.29
333, 0.3038, 0.8431, 0.1569, 0.1039, 0.0430, 261.41
334, 0.3015, 0.8438, 0.1562, 0.1027, 0.0426, 261.48
335, 0.3023, 0.8433, 0.1567, 0.1029, 0.0427, 261.50
336, 0.3028, 0.8433, 0.1567, 0.1032, 0.0428, 261.47
337, 0.3026, 0.8433, 0.1567, 0.1032, 0.0428, 261.37
338, 0.2992, 0.8446, 0.1554, 0.1016, 0.0422, 261.50
339, 0.3013, 0.8439, 0.1561, 0.1027, 0.0426, 261.17
340, 0.3014, 0.8437, 0.1563, 0.1026, 0.0426, 261.06
341, 0.3018, 0.8437, 0.1563, 0.1029, 0.0426, 261.00
342, 0.3001, 0.8443, 0.1557, 0.1021, 0.0424, 261.18
343, 0.3023, 0.8439, 0.1561, 0.1034, 0.0428, 261.42
344, 0.3006, 0.8443, 0.1557, 0.1024, 0.0425, 261.48
345, 0.3032, 0.8434, 0.1566, 0.1036, 0.0429, 261.54
346, 0.3010, 0.8445, 0.1555, 0.1029, 0.0426, 261.44
347, 0.2997, 0.8446, 0.1554, 0.1019, 0.0424, 261.24
348, 0.2996, 0.8445, 0.1555, 0.1019, 0.0423, 261.06
349, 0.2983, 0.8451, 0.1549, 0.1012, 0.0421, 261.12
350, 0.3004, 0.8447, 0.1553, 0.1026, 0.0425, 261.41
351, 0.2989, 0.8450, 0.1550, 0.1016, 0.0422, 261.56
352, 0.2981, 0.8453, 0.1547, 0.1013, 0.0421, 261.65
353, 0.2995, 0.8448, 0.1552, 0.1021, 0.0423, 261.21
354, 0.2989, 0.8449, 0.1551, 0.1016, 0.0422, 261.32
355, 0.2980, 0.8453, 0.1547, 0.1012, 0.0421, 261.10
356, 0.2984, 0.8450, 0.1550, 0.1014, 0.0421, 261.18
357, 0.2978, 0.8453, 0.1547, 0.1012, 0.0420, 261.44
358, 0.2979, 0.8453, 0.1547, 0.1012, 0.0420, 261.00
359, 0.2975, 0.8457, 0.1543, 0.1013, 0.0420, 261.41
360, 0.2965, 0.8458, 0.1542, 0.1006, 0.0418, 261.29
361, 0.2984, 0.8456, 0.1544, 0.1020, 0.0421, 261.41
362, 0.2965, 0.8459, 0.1541, 0.1006, 0.0418, 261.42
363, 0.2967, 0.8460, 0.1540, 0.1008, 0.0419, 261.36
364, 0.2984, 0.8453, 0.1547, 0.1016, 0.0421, 261.25
365, 0.2965, 0.8461, 0.1539, 0.1007, 0.0418, 261.22
366, 0.2968, 0.8459, 0.1541, 0.1008, 0.0419, 261.42
367, 0.2954, 0.8464, 0.1536, 0.1001, 0.0416, 261.15
368, 0.2969, 0.8460, 0.1540, 0.1010, 0.0419, 261.25
369, 0.2964, 0.8462, 0.1538, 0.1008, 0.0418, 261.43
370, 0.2954, 0.8465, 0.1535, 0.1002, 0.0417, 261.47
371, 0.2955, 0.8462, 0.1538, 0.1001, 0.0416, 261.36
372, 0.2972, 0.8461, 0.1539, 0.1013, 0.0420, 261.24
373, 0.2939, 0.8470, 0.1530, 0.0995, 0.0414, 261.36
374, 0.2957, 0.8462, 0.1538, 0.1002, 0.0417, 261.41
375, 0.2957, 0.8465, 0.1535, 0.1006, 0.0417, 261.37
376, 0.2943, 0.8469, 0.1531, 0.0997, 0.0415, 261.57
