Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
130, 0.3945, 0.7961, 0.2039, 0.1217, 0.0688, 321.74
131, 0.3960, 0.7956, 0.2044, 0.1224, 0.0692, 331.22
132, 0.3950, 0.7958, 0.2042, 0.1219, 0.0689, 325.77
133, 0.3930, 0.7968, 0.2032, 0.1213, 0.0685, 338.96
134, 0.3917, 0.7972, 0.2028, 0.1207, 0.0682, 323.70
135, 0.3901, 0.7980, 0.2020, 0.1202, 0.0679, 322.77
136, 0.3909, 0.7975, 0.2025, 0.1205, 0.0680, 320.06
137, 0.3915, 0.7983, 0.2017, 0.1211, 0.0686, 322.68
138, 0.3904, 0.7980, 0.2020, 0.1204, 0.0680, 311.94
139, 0.3883, 0.7987, 0.2013, 0.1196, 0.0675, 318.24
140, 0.3893, 0.7986, 0.2014, 0.1201, 0.0678, 318.09
141, 0.3895, 0.7987, 0.2013, 0.1202, 0.0680, 325.17
142, 0.3871, 0.7996, 0.2004, 0.1194, 0.0673, 312.75
143, 0.3849, 0.8000, 0.2000, 0.1183, 0.0666, 317.84
144, 0.3839, 0.8006, 0.1994, 0.1180, 0.0665, 331.17
145, 0.3865, 0.8000, 0.2000, 0.1191, 0.0673, 313.06
146, 0.3852, 0.8002, 0.1998, 0.1186, 0.0668, 312.68
147, 0.3832, 0.8013, 0.1987, 0.1180, 0.0665, 312.71
148, 0.3804, 0.8018, 0.1982, 0.1166, 0.0656, 312.87
149, 0.3820, 0.8015, 0.1985, 0.1174, 0.0661, 331.82
150, 0.3810, 0.8020, 0.1980, 0.1170, 0.0660, 312.65
151, 0.3805, 0.8020, 0.1980, 0.1167, 0.0657, 312.66
152, 0.3803, 0.8025, 0.1975, 0.1168, 0.0659, 328.39
153, 0.3784, 0.8030, 0.1970, 0.1161, 0.0653, 315.15
154, 0.3790, 0.8029, 0.1971, 0.1164, 0.0655, 307.74
155, 0.3771, 0.8033, 0.1967, 0.1155, 0.0649, 312.31
156, 0.3772, 0.8035, 0.1965, 0.1157, 0.0650, 312.87
157, 0.3758, 0.8041, 0.1959, 0.1151, 0.0648, 312.54
158, 0.3758, 0.8043, 0.1957, 0.1152, 0.0648, 312.04
159, 0.3774, 0.8037, 0.1963, 0.1158, 0.0652, 311.69
160, 0.3754, 0.8043, 0.1957, 0.1150, 0.0646, 311.33
161, 0.3744, 0.8050, 0.1950, 0.1148, 0.0646, 311.10
162, 0.3721, 0.8054, 0.1946, 0.1137, 0.0638, 311.19
163, 0.3720, 0.8057, 0.1943, 0.1138, 0.0640, 311.38
164, 0.3712, 0.8063, 0.1937, 0.1136, 0.0639, 311.65
165, 0.3756, 0.8051, 0.1949, 0.1155, 0.0652, 311.00
166, 0.3692, 0.8069, 0.1931, 0.1128, 0.0632, 311.10
167, 0.3696, 0.8067, 0.1933, 0.1129, 0.0634, 311.06
168, 0.3708, 0.8066, 0.1934, 0.1135, 0.0639, 311.37
169, 0.3719, 0.8063, 0.1937, 0.1141, 0.0641, 311.13
170, 0.3676, 0.8078, 0.1922, 0.1123, 0.0630, 311.49
171, 0.3674, 0.8079, 0.1921, 0.1123, 0.0630, 311.04
172, 0.3655, 0.8083, 0.1917, 0.1114, 0.0624, 311.08
173, 0.3660, 0.8083, 0.1917, 0.1117, 0.0627, 310.94
174, 0.3665, 0.8082, 0.1918, 0.1119, 0.0628, 311.15
175, 0.3680, 0.8079, 0.1921, 0.1126, 0.0633, 311.33
176, 0.3660, 0.8089, 0.1911, 0.1120, 0.0628, 311.30
177, 0.3644, 0.8088, 0.1912, 0.1111, 0.0622, 311.38
178, 0.3642, 0.8092, 0.1908, 0.1112, 0.0623, 311.12
179, 0.3630, 0.8094, 0.1906, 0.1105, 0.0619, 311.02
180, 0.3646, 0.8093, 0.1907, 0.1114, 0.0626, 311.32
181, 0.3634, 0.8096, 0.1904, 0.1109, 0.0621, 311.19
182, 0.3638, 0.8097, 0.1903, 0.1112, 0.0623, 311.17
183, 0.3607, 0.8106, 0.1894, 0.1098, 0.0615, 311.11
184, 0.3614, 0.8105, 0.1895, 0.1102, 0.0618, 311.31
185, 0.3607, 0.8108, 0.1892, 0.1099, 0.0616, 311.26
186, 0.3616, 0.8104, 0.1896, 0.1102, 0.0618, 311.17
187, 0.3591, 0.8114, 0.1886, 0.1093, 0.0612, 311.01
188, 0.3597, 0.8114, 0.1886, 0.1096, 0.0615, 311.23
189, 0.3622, 0.8107, 0.1893, 0.1108, 0.0622, 311.44
190, 0.3582, 0.8119, 0.1881, 0.1090, 0.0610, 310.67
191, 0.3573, 0.8123, 0.1877, 0.1088, 0.0609, 311.23
192, 0.3568, 0.8121, 0.1879, 0.1084, 0.0606, 311.39
193, 0.3569, 0.8123, 0.1877, 0.1085, 0.0607, 311.27
194, 0.3573, 0.8123, 0.1877, 0.1087, 0.0609, 311.27
195, 0.3568, 0.8127, 0.1873, 0.1086, 0.0609, 311.17
196, 0.3562, 0.8127, 0.1873, 0.1083, 0.0605, 311.50
197, 0.3552, 0.8132, 0.1868, 0.1081, 0.0604, 311.27
198, 0.3549, 0.8133, 0.1867, 0.1079, 0.0603, 311.24
199, 0.3554, 0.8130, 0.1870, 0.1080, 0.0604, 311.16
200, 0.3524, 0.8143, 0.1857, 0.1069, 0.0597, 311.21
201, 0.3530, 0.8142, 0.1858, 0.1072, 0.0600, 311.27
202, 0.3532, 0.8140, 0.1860, 0.1073, 0.0600, 311.01
203, 0.3538, 0.8139, 0.1861, 0.1075, 0.0602, 311.42
204, 0.3537, 0.8143, 0.1857, 0.1077, 0.0603, 311.03
205, 0.3512, 0.8145, 0.1855, 0.1064, 0.0594, 311.47
206, 0.3505, 0.8150, 0.1850, 0.1062, 0.0593, 311.16
207, 0.3523, 0.8145, 0.1855, 0.1070, 0.0597, 311.10
208, 0.3503, 0.8153, 0.1847, 0.1062, 0.0593, 311.34
209, 0.3506, 0.8152, 0.1848, 0.1064, 0.0594, 311.24
210, 0.3504, 0.8153, 0.1847, 0.1063, 0.0594, 311.26
211, 0.3493, 0.8156, 0.1844, 0.1058, 0.0590, 311.13
212, 0.3497, 0.8155, 0.1845, 0.1060, 0.0592, 311.11
213, 0.3524, 0.8157, 0.1843, 0.1076, 0.0606, 311.49
214, 0.3470, 0.8165, 0.1835, 0.1050, 0.0585, 311.63
215, 0.3482, 0.8168, 0.1832, 0.1058, 0.0592, 312.26
216, 0.3473, 0.8165, 0.1835, 0.1051, 0.0587, 312.77
217, 0.3488, 0.8161, 0.1839, 0.1058, 0.0591, 313.03
218, 0.3469, 0.8166, 0.1834, 0.1050, 0.0586, 312.66
219, 0.3461, 0.8171, 0.1829, 0.1048, 0.0584, 312.77
220, 0.3450, 0.8172, 0.1828, 0.1042, 0.0580, 312.30
221, 0.3486, 0.8166, 0.1834, 0.1059, 0.0594, 312.03
222, 0.3447, 0.8175, 0.1825, 0.1042, 0.0580, 311.83
223, 0.3437, 0.8180, 0.1820, 0.1039, 0.0578, 312.44
224, 0.3441, 0.8179, 0.1821, 0.1040, 0.0579, 312.52
225, 0.3440, 0.8180, 0.1820, 0.1041, 0.0580, 312.44
226, 0.3440, 0.8179, 0.1821, 0.1040, 0.0580, 312.48
227, 0.3420, 0.8188, 0.1812, 0.1033, 0.0575, 312.02
228, 0.3410, 0.8191, 0.1809, 0.1028, 0.0572, 311.49
229, 0.3429, 0.8186, 0.1814, 0.1037, 0.0578, 312.88
230, 0.3426, 0.8185, 0.1815, 0.1035, 0.0576, 312.57
231, 0.3425, 0.8191, 0.1809, 0.1037, 0.0579, 312.23
232, 0.3404, 0.8194, 0.1806, 0.1027, 0.0571, 308.07
233, 0.3442, 0.8185, 0.1815, 0.1044, 0.0584, 312.70
234, 0.3420, 0.8193, 0.1807, 0.1036, 0.0578, 311.45
235, 0.3401, 0.8196, 0.1804, 0.1026, 0.0570, 310.99
236, 0.3426, 0.8192, 0.1808, 0.1039, 0.0580, 312.16
237, 0.3377, 0.8207, 0.1793, 0.1019, 0.0565, 312.38
238, 0.3374, 0.8208, 0.1792, 0.1016, 0.0565, 312.73
239, 0.3397, 0.8200, 0.1800, 0.1026, 0.0571, 312.40
240, 0.3407, 0.8198, 0.1802, 0.1030, 0.0574, 312.69
241, 0.3369, 0.8211, 0.1789, 0.1016, 0.0564, 312.16
242, 0.3371, 0.8209, 0.1791, 0.1016, 0.0565, 311.12
243, 0.3369, 0.8209, 0.1791, 0.1015, 0.0563, 311.18
244, 0.3386, 0.8208, 0.1792, 0.1023, 0.0571, 310.87
245, 0.3387, 0.8206, 0.1794, 0.1024, 0.0569, 311.10
246, 0.3356, 0.8219, 0.1781, 0.1012, 0.0562, 311.23
247, 0.3367, 0.8214, 0.1786, 0.1015, 0.0565, 288.54
248, 0.3373, 0.8213, 0.1787, 0.1019, 0.0567, 258.97
249, 0.3380, 0.8210, 0.1790, 0.1022, 0.0569, 265.62
250, 0.3337, 0.8224, 0.1776, 0.1005, 0.0557, 311.99
251, 0.3358, 0.8218, 0.1782, 0.1013, 0.0563, 312.48
252, 0.3355, 0.8218, 0.1782, 0.1011, 0.0562, 312.06
253, 0.3330, 0.8226, 0.1774, 0.1001, 0.0555, 312.26
254, 0.3346, 0.8220, 0.1780, 0.1007, 0.0559, 311.77
255, 0.3356, 0.8222, 0.1778, 0.1013, 0.0564, 312.49
256, 0.3330, 0.8228, 0.1772, 0.1002, 0.0556, 312.25
257, 0.3294, 0.8241, 0.1759, 0.0988, 0.0547, 311.73
258, 0.3354, 0.8224, 0.1776, 0.1013, 0.0565, 311.53
259, 0.3323, 0.8231, 0.1769, 0.1000, 0.0555, 311.37
260, 0.3325, 0.8231, 0.1769, 0.1001, 0.0556, 311.41
261, 0.3306, 0.8237, 0.1763, 0.0993, 0.0551, 311.59
262, 0.3321, 0.8231, 0.1769, 0.0998, 0.0554, 311.85
263, 0.3296, 0.8241, 0.1759, 0.0989, 0.0548, 311.61
264, 0.3330, 0.8230, 0.1770, 0.1003, 0.0557, 311.41
265, 0.3306, 0.8238, 0.1762, 0.0993, 0.0551, 311.91
266, 0.3304, 0.8240, 0.1760, 0.0993, 0.0551, 311.79
267, 0.3280, 0.8248, 0.1752, 0.0984, 0.0544, 311.61
268, 0.3309, 0.8240, 0.1760, 0.0996, 0.0553, 311.45
269, 0.3318, 0.8238, 0.1762, 0.1000, 0.0556, 311.22
270, 0.3275, 0.8252, 0.1748, 0.0983, 0.0544, 311.56
271, 0.3274, 0.8252, 0.1748, 0.0982, 0.0544, 312.02
272, 0.3300, 0.8242, 0.1758, 0.0992, 0.0551, 311.11
273, 0.3295, 0.8244, 0.1756, 0.0990, 0.0549, 311.43
274, 0.3288, 0.8247, 0.1753, 0.0987, 0.0547, 311.36
275, 0.3303, 0.8244, 0.1756, 0.0994, 0.0553, 311.35
276, 0.3280, 0.8252, 0.1748, 0.0986, 0.0546, 311.57
277, 0.3278, 0.8250, 0.1750, 0.0983, 0.0545, 311.93
278, 0.3267, 0.8257, 0.1743, 0.0980, 0.0543, 311.81
279, 0.3265, 0.8256, 0.1744, 0.0979, 0.0542, 311.52
280, 0.3241, 0.8266, 0.1734, 0.0970, 0.0537, 311.60
281, 0.3269, 0.8258, 0.1742, 0.0982, 0.0545, 286.86
282, 0.3284, 0.8252, 0.1748, 0.0988, 0.0549, 311.68
283, 0.3257, 0.8260, 0.1740, 0.0977, 0.0541, 311.49
284, 0.3245, 0.8266, 0.1734, 0.0972, 0.0538, 310.16
285, 0.3262, 0.8258, 0.1742, 0.0978, 0.0542, 311.42
286, 0.3239, 0.8268, 0.1732, 0.0970, 0.0537, 311.74
287, 0.3247, 0.8264, 0.1736, 0.0972, 0.0539, 311.85
288, 0.3253, 0.8266, 0.1734, 0.0976, 0.0542, 311.53
289, 0.3250, 0.8265, 0.1735, 0.0975, 0.0540, 288.06
290, 0.3233, 0.8271, 0.1729, 0.0969, 0.0536, 309.50
291, 0.3252, 0.8267, 0.1733, 0.0977, 0.0542, 312.23
292, 0.3223, 0.8275, 0.1725, 0.0964, 0.0533, 325.07
293, 0.3241, 0.8267, 0.1733, 0.0971, 0.0537, 308.70
294, 0.3234, 0.8271, 0.1729, 0.0969, 0.0537, 300.63
295, 0.3229, 0.8273, 0.1727, 0.0967, 0.0535, 319.60
296, 0.3252, 0.8269, 0.1731, 0.0977, 0.0544, 301.81
297, 0.3237, 0.8275, 0.1725, 0.0973, 0.0539, 310.88
298, 0.3230, 0.8272, 0.1728, 0.0967, 0.0535, 318.00
299, 0.3218, 0.8279, 0.1721, 0.0963, 0.0533, 306.47
300, 0.3233, 0.8273, 0.1727, 0.0969, 0.0537, 300.96
301, 0.3207, 0.8282, 0.1718, 0.0959, 0.0530, 305.63
302, 0.3228, 0.8274, 0.1726, 0.0966, 0.0535, 284.78
303, 0.3232, 0.8280, 0.1720, 0.0972, 0.0540, 310.98
304, 0.3213, 0.8279, 0.1721, 0.0961, 0.0531, 310.89
305, 0.3231, 0.8276, 0.1724, 0.0969, 0.0538, 302.59
306, 0.3207, 0.8285, 0.1715, 0.0960, 0.0531, 311.53
307, 0.3218, 0.8279, 0.1721, 0.0963, 0.0534, 311.26
308, 0.3185, 0.8289, 0.1711, 0.0950, 0.0524, 311.38
309, 0.3184, 0.8290, 0.1710, 0.0950, 0.0524, 310.60
310, 0.3206, 0.8283, 0.1717, 0.0959, 0.0531, 311.57
311, 0.3191, 0.8288, 0.1712, 0.0953, 0.0526, 311.07
312, 0.3195, 0.8288, 0.1712, 0.0955, 0.0528, 311.14
313, 0.3184, 0.8292, 0.1708, 0.0951, 0.0525, 311.62
314, 0.3176, 0.8296, 0.1704, 0.0948, 0.0524, 310.85
315, 0.3186, 0.8291, 0.1709, 0.0952, 0.0525, 310.97
316, 0.3174, 0.8296, 0.1704, 0.0948, 0.0523, 311.09
317, 0.3177, 0.8295, 0.1705, 0.0948, 0.0523, 310.95
318, 0.3178, 0.8295, 0.1705, 0.0949, 0.0524, 311.26
319, 0.3177, 0.8294, 0.1706, 0.0948, 0.0523, 310.84
320, 0.3163, 0.8301, 0.1699, 0.0943, 0.0520, 310.66
321, 0.3158, 0.8302, 0.1698, 0.0941, 0.0519, 298.75
322, 0.3195, 0.8292, 0.1708, 0.0957, 0.0529, 312.68
323, 0.3172, 0.8299, 0.1701, 0.0947, 0.0523, 312.47
324, 0.3168, 0.8302, 0.1698, 0.0946, 0.0523, 331.99
325, 0.3153, 0.8305, 0.1695, 0.0940, 0.0518, 312.02
326, 0.3157, 0.8304, 0.1696, 0.0942, 0.0520, 311.20
327, 0.3146, 0.8308, 0.1692, 0.0938, 0.0517, 310.80
328, 0.3152, 0.8307, 0.1693, 0.0941, 0.0519, 299.88
329, 0.3148, 0.8307, 0.1693, 0.0938, 0.0517, 300.54
330, 0.3146, 0.8309, 0.1691, 0.0937, 0.0517, 312.86
331, 0.3142, 0.8310, 0.1690, 0.0936, 0.0516, 312.22
332, 0.3143, 0.8312, 0.1688, 0.0937, 0.0517, 312.71
333, 0.3133, 0.8314, 0.1686, 0.0933, 0.0513, 317.66
334, 0.3117, 0.8320, 0.1680, 0.0927, 0.0510, 310.17
335, 0.3175, 0.8303, 0.1697, 0.0950, 0.0528, 312.53
336, 0.3113, 0.8322, 0.1678, 0.0926, 0.0509, 310.52
337, 0.3141, 0.8312, 0.1688, 0.0936, 0.0517, 312.79
338, 0.3141, 0.8312, 0.1688, 0.0936, 0.0516, 311.51
339, 0.3131, 0.8315, 0.1685, 0.0932, 0.0514, 310.94
340, 0.3134, 0.8313, 0.1687, 0.0933, 0.0514, 273.44
341, 0.3137, 0.8313, 0.1687, 0.0934, 0.0516, 301.35
342, 0.3112, 0.8323, 0.1677, 0.0926, 0.0509, 312.90
343, 0.3119, 0.8319, 0.1681, 0.0928, 0.0511, 312.20
344, 0.3131, 0.8316, 0.1684, 0.0933, 0.0514, 312.25
345, 0.3104, 0.8326, 0.1674, 0.0923, 0.0507, 313.20
346, 0.3114, 0.8324, 0.1676, 0.0927, 0.0511, 312.93
347, 0.3119, 0.8322, 0.1678, 0.0929, 0.0512, 312.15
348, 0.3108, 0.8325, 0.1675, 0.0925, 0.0509, 317.68
349, 0.3125, 0.8318, 0.1682, 0.0930, 0.0513, 312.46
350, 0.3127, 0.8319, 0.1681, 0.0932, 0.0514, 312.63
351, 0.3109, 0.8326, 0.1674, 0.0925, 0.0510, 309.90
352, 0.3102, 0.8328, 0.1672, 0.0922, 0.0508, 312.68
353, 0.3101, 0.8332, 0.1668, 0.0924, 0.0509, 307.79
354, 0.3101, 0.8328, 0.1672, 0.0922, 0.0507, 310.71
355, 0.3097, 0.8332, 0.1668, 0.0922, 0.0507, 310.81
356, 0.3074, 0.8338, 0.1662, 0.0911, 0.0500, 310.72
357, 0.3110, 0.8325, 0.1675, 0.0925, 0.0510, 310.46
358, 0.3099, 0.8328, 0.1672, 0.0920, 0.0507, 310.86
359, 0.3092, 0.8332, 0.1668, 0.0919, 0.0506, 310.88
360, 0.3088, 0.8336, 0.1664, 0.0918, 0.0506, 310.69
361, 0.3103, 0.8331, 0.1669, 0.0925, 0.0510, 310.86
362, 0.3091, 0.8334, 0.1666, 0.0919, 0.0506, 310.44
363, 0.3100, 0.8331, 0.1669, 0.0923, 0.0508, 310.12
364, 0.3102, 0.8328, 0.1672, 0.0923, 0.0508, 310.26
365, 0.3092, 0.8337, 0.1663, 0.0921, 0.0508, 310.48
366, 0.3083, 0.8335, 0.1665, 0.0915, 0.0503, 310.30
367, 0.3074, 0.8341, 0.1659, 0.0912, 0.0502, 310.44
368, 0.3074, 0.8340, 0.1660, 0.0913, 0.0502, 310.61
369, 0.3091, 0.8337, 0.1663, 0.0920, 0.0507, 310.42
370, 0.3074, 0.8343, 0.1657, 0.0914, 0.0502, 310.88
371, 0.3057, 0.8345, 0.1655, 0.0905, 0.0497, 309.75
372, 0.3064, 0.8346, 0.1654, 0.0910, 0.0500, 298.75
373, 0.3064, 0.8345, 0.1655, 0.0909, 0.0500, 308.31
374, 0.3080, 0.8341, 0.1659, 0.0916, 0.0504, 310.03
375, 0.3091, 0.8337, 0.1663, 0.0920, 0.0507, 310.19
376, 0.3080, 0.8343, 0.1657, 0.0917, 0.0506, 310.59
