Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
86, 0.4411, 0.7766, 0.2234, 0.1386, 0.0792, 312.70
87, 0.4372, 0.7776, 0.2224, 0.1369, 0.0779, 312.52
88, 0.4379, 0.7777, 0.2223, 0.1372, 0.0784, 313.00
89, 0.4348, 0.7792, 0.2208, 0.1363, 0.0777, 312.49
90, 0.4385, 0.7780, 0.2220, 0.1377, 0.0788, 312.87
91, 0.4323, 0.7799, 0.2201, 0.1352, 0.0770, 312.45
92, 0.4307, 0.7805, 0.2195, 0.1346, 0.0766, 312.15
93, 0.4327, 0.7803, 0.2197, 0.1356, 0.0774, 312.17
94, 0.4285, 0.7815, 0.2185, 0.1338, 0.0762, 312.27
95, 0.4293, 0.7811, 0.2189, 0.1341, 0.0763, 312.63
96, 0.4273, 0.7824, 0.2176, 0.1335, 0.0762, 312.36
97, 0.4259, 0.7826, 0.2174, 0.1329, 0.0756, 312.37
98, 0.4241, 0.7831, 0.2169, 0.1321, 0.0751, 312.54
99, 0.4259, 0.7832, 0.2168, 0.1332, 0.0759, 312.63
100, 0.4235, 0.7839, 0.2161, 0.1322, 0.0752, 322.40
101, 0.4213, 0.7846, 0.2154, 0.1313, 0.0746, 321.25
102, 0.4190, 0.7851, 0.2149, 0.1302, 0.0739, 322.53
103, 0.4198, 0.7852, 0.2148, 0.1307, 0.0744, 324.10
104, 0.4193, 0.7853, 0.2147, 0.1305, 0.0741, 320.35
105, 0.4187, 0.7860, 0.2140, 0.1305, 0.0742, 320.99
106, 0.4182, 0.7862, 0.2138, 0.1304, 0.0740, 325.04
107, 0.4157, 0.7871, 0.2129, 0.1293, 0.0735, 320.92
108, 0.4158, 0.7871, 0.2129, 0.1294, 0.0734, 320.04
109, 0.4132, 0.7878, 0.2122, 0.1283, 0.0727, 324.91
110, 0.4108, 0.7893, 0.2107, 0.1276, 0.0724, 321.44
111, 0.4112, 0.7891, 0.2109, 0.1278, 0.0725, 320.00
112, 0.4124, 0.7885, 0.2115, 0.1282, 0.0727, 323.81
113, 0.4115, 0.7889, 0.2111, 0.1279, 0.0725, 322.47
114, 0.4122, 0.7891, 0.2109, 0.1284, 0.0730, 320.55
115, 0.4068, 0.7906, 0.2094, 0.1260, 0.0714, 322.83
116, 0.4091, 0.7907, 0.2093, 0.1274, 0.0724, 323.42
117, 0.4069, 0.7908, 0.2092, 0.1262, 0.0715, 320.38
118, 0.4095, 0.7907, 0.2093, 0.1276, 0.0725, 322.07
119, 0.4056, 0.7911, 0.2089, 0.1257, 0.0711, 324.21
120, 0.4012, 0.7929, 0.2071, 0.1240, 0.0702, 320.07
121, 0.4029, 0.7923, 0.2077, 0.1246, 0.0705, 321.59
122, 0.4033, 0.7927, 0.2073, 0.1251, 0.0709, 325.20
123, 0.4002, 0.7934, 0.2066, 0.1237, 0.0699, 320.61
124, 0.4024, 0.7931, 0.2069, 0.1248, 0.0707, 320.87
125, 0.3976, 0.7945, 0.2055, 0.1228, 0.0694, 324.65
126, 0.3974, 0.7951, 0.2049, 0.1229, 0.0696, 320.65
127, 0.3982, 0.7947, 0.2053, 0.1231, 0.0697, 319.97
128, 0.3960, 0.7953, 0.2047, 0.1222, 0.0690, 321.01
129, 0.3958, 0.7956, 0.2044, 0.1222, 0.0691, 323.70
130, 0.3941, 0.7964, 0.2036, 0.1217, 0.0688, 322.90
131, 0.3925, 0.7973, 0.2027, 0.1212, 0.0686, 323.06
132, 0.3938, 0.7967, 0.2033, 0.1217, 0.0688, 329.19
133, 0.3921, 0.7971, 0.2029, 0.1210, 0.0683, 333.77
134, 0.3927, 0.7973, 0.2027, 0.1214, 0.0687, 321.84
135, 0.3919, 0.7975, 0.2025, 0.1210, 0.0683, 324.62
136, 0.3898, 0.7981, 0.2019, 0.1201, 0.0678, 319.99
137, 0.3900, 0.7981, 0.2019, 0.1202, 0.0680, 318.81
138, 0.3899, 0.7984, 0.2016, 0.1203, 0.0680, 325.59
139, 0.3891, 0.7988, 0.2012, 0.1200, 0.0679, 320.03
140, 0.3871, 0.7993, 0.2007, 0.1193, 0.0672, 315.17
141, 0.3879, 0.7992, 0.2008, 0.1196, 0.0676, 323.06
142, 0.3835, 0.8009, 0.1991, 0.1179, 0.0665, 312.35
143, 0.3831, 0.8008, 0.1992, 0.1177, 0.0663, 323.20
144, 0.3875, 0.8000, 0.2000, 0.1197, 0.0678, 325.41
145, 0.3856, 0.8004, 0.1996, 0.1188, 0.0671, 312.87
146, 0.3830, 0.8015, 0.1985, 0.1180, 0.0665, 312.64
147, 0.3836, 0.8013, 0.1987, 0.1182, 0.0667, 312.52
148, 0.3812, 0.8017, 0.1983, 0.1170, 0.0659, 312.71
149, 0.3820, 0.8017, 0.1983, 0.1175, 0.0663, 331.43
150, 0.3835, 0.8021, 0.1979, 0.1184, 0.0672, 312.51
151, 0.3786, 0.8026, 0.1974, 0.1161, 0.0652, 312.66
152, 0.3790, 0.8030, 0.1970, 0.1164, 0.0655, 330.65
153, 0.3799, 0.8030, 0.1970, 0.1170, 0.0659, 312.50
154, 0.3784, 0.8031, 0.1969, 0.1162, 0.0653, 307.79
155, 0.3768, 0.8037, 0.1963, 0.1155, 0.0650, 312.33
156, 0.3809, 0.8024, 0.1976, 0.1172, 0.0660, 312.87
157, 0.3760, 0.8041, 0.1959, 0.1153, 0.0649, 312.21
158, 0.3751, 0.8046, 0.1954, 0.1150, 0.0647, 312.15
159, 0.3753, 0.8044, 0.1956, 0.1151, 0.0647, 311.53
160, 0.3765, 0.8042, 0.1958, 0.1156, 0.0651, 311.23
161, 0.3743, 0.8051, 0.1949, 0.1147, 0.0646, 311.08
162, 0.3728, 0.8057, 0.1943, 0.1142, 0.0642, 311.20
163, 0.3733, 0.8054, 0.1946, 0.1144, 0.0643, 311.40
164, 0.3705, 0.8063, 0.1937, 0.1132, 0.0636, 311.46
165, 0.3716, 0.8061, 0.1939, 0.1137, 0.0639, 311.13
166, 0.3693, 0.8069, 0.1931, 0.1128, 0.0633, 311.13
167, 0.3680, 0.8076, 0.1924, 0.1125, 0.0631, 311.26
168, 0.3692, 0.8072, 0.1928, 0.1130, 0.0634, 311.39
169, 0.3685, 0.8074, 0.1926, 0.1127, 0.0633, 311.13
170, 0.3669, 0.8079, 0.1921, 0.1120, 0.0628, 311.34
171, 0.3706, 0.8070, 0.1930, 0.1137, 0.0639, 311.13
172, 0.3667, 0.8082, 0.1918, 0.1121, 0.0628, 310.94
173, 0.3664, 0.8082, 0.1918, 0.1119, 0.0627, 311.06
174, 0.3700, 0.8078, 0.1922, 0.1136, 0.0642, 311.21
175, 0.3654, 0.8088, 0.1912, 0.1117, 0.0626, 311.34
176, 0.3654, 0.8087, 0.1913, 0.1116, 0.0626, 311.26
177, 0.3641, 0.8091, 0.1909, 0.1110, 0.0622, 311.22
178, 0.3662, 0.8089, 0.1911, 0.1120, 0.0630, 311.11
179, 0.3654, 0.8091, 0.1909, 0.1118, 0.0627, 311.27
180, 0.3627, 0.8099, 0.1901, 0.1106, 0.0620, 311.38
181, 0.3627, 0.8100, 0.1900, 0.1107, 0.0621, 311.36
182, 0.3628, 0.8099, 0.1901, 0.1107, 0.0620, 311.20
183, 0.3602, 0.8108, 0.1892, 0.1096, 0.0614, 310.93
184, 0.3608, 0.8108, 0.1892, 0.1099, 0.0616, 311.21
185, 0.3599, 0.8113, 0.1887, 0.1097, 0.0615, 311.25
186, 0.3605, 0.8110, 0.1890, 0.1099, 0.0616, 311.23
187, 0.3627, 0.8108, 0.1892, 0.1111, 0.0625, 311.11
188, 0.3598, 0.8114, 0.1886, 0.1097, 0.0614, 311.25
189, 0.3584, 0.8116, 0.1884, 0.1091, 0.0609, 311.30
190, 0.3599, 0.8115, 0.1885, 0.1098, 0.0616, 310.95
191, 0.3585, 0.8120, 0.1880, 0.1092, 0.0613, 311.22
192, 0.3550, 0.8132, 0.1868, 0.1079, 0.0603, 311.28
193, 0.3580, 0.8124, 0.1876, 0.1092, 0.0612, 311.26
194, 0.3560, 0.8129, 0.1871, 0.1083, 0.0605, 311.25
195, 0.3566, 0.8129, 0.1871, 0.1087, 0.0608, 311.22
196, 0.3561, 0.8132, 0.1868, 0.1085, 0.0608, 311.35
197, 0.3555, 0.8130, 0.1870, 0.1081, 0.0604, 311.03
198, 0.3551, 0.8134, 0.1866, 0.1081, 0.0605, 311.29
199, 0.3554, 0.8136, 0.1864, 0.1083, 0.0607, 311.16
200, 0.3541, 0.8136, 0.1864, 0.1076, 0.0601, 311.20
201, 0.3522, 0.8144, 0.1856, 0.1069, 0.0597, 311.42
202, 0.3528, 0.8143, 0.1857, 0.1072, 0.0600, 311.25
203, 0.3515, 0.8148, 0.1852, 0.1067, 0.0596, 311.29
204, 0.3516, 0.8148, 0.1852, 0.1068, 0.0596, 311.05
205, 0.3515, 0.8149, 0.1851, 0.1068, 0.0596, 311.36
206, 0.3517, 0.8150, 0.1850, 0.1069, 0.0598, 311.20
207, 0.3523, 0.8147, 0.1853, 0.1071, 0.0599, 311.04
208, 0.3528, 0.8147, 0.1853, 0.1074, 0.0601, 311.42
209, 0.3536, 0.8147, 0.1853, 0.1079, 0.0604, 311.32
210, 0.3512, 0.8158, 0.1842, 0.1071, 0.0599, 311.28
211, 0.3497, 0.8156, 0.1844, 0.1062, 0.0592, 311.20
212, 0.3474, 0.8164, 0.1836, 0.1052, 0.0586, 311.14
213, 0.3493, 0.8161, 0.1839, 0.1061, 0.0593, 311.58
214, 0.3488, 0.8159, 0.1841, 0.1058, 0.0590, 311.65
215, 0.3491, 0.8160, 0.1840, 0.1060, 0.0592, 312.51
216, 0.3472, 0.8167, 0.1833, 0.1052, 0.0586, 312.61
217, 0.3479, 0.8165, 0.1835, 0.1055, 0.0589, 313.03
218, 0.3449, 0.8177, 0.1823, 0.1044, 0.0581, 312.55
219, 0.3474, 0.8169, 0.1831, 0.1054, 0.0589, 312.66
220, 0.3467, 0.8172, 0.1828, 0.1052, 0.0587, 312.24
221, 0.3462, 0.8176, 0.1824, 0.1051, 0.0587, 311.80
222, 0.3446, 0.8176, 0.1824, 0.1041, 0.0580, 312.07
223, 0.3441, 0.8179, 0.1821, 0.1040, 0.0580, 312.21
224, 0.3496, 0.8170, 0.1830, 0.1067, 0.0599, 312.53
225, 0.3444, 0.8177, 0.1823, 0.1042, 0.0580, 312.34
226, 0.3440, 0.8181, 0.1819, 0.1041, 0.0579, 312.46
227, 0.3431, 0.8185, 0.1815, 0.1038, 0.0578, 311.86
228, 0.3439, 0.8182, 0.1818, 0.1041, 0.0580, 311.65
229, 0.3416, 0.8192, 0.1808, 0.1033, 0.0575, 312.91
230, 0.3409, 0.8193, 0.1807, 0.1029, 0.0572, 312.42
231, 0.3412, 0.8192, 0.1808, 0.1031, 0.0574, 312.23
232, 0.3413, 0.8193, 0.1807, 0.1031, 0.0575, 308.02
233, 0.3416, 0.8192, 0.1808, 0.1033, 0.0575, 312.63
234, 0.3421, 0.8192, 0.1808, 0.1035, 0.0577, 311.33
235, 0.3400, 0.8196, 0.1804, 0.1026, 0.0570, 311.13
236, 0.3396, 0.8200, 0.1800, 0.1025, 0.0571, 312.23
237, 0.3416, 0.8196, 0.1804, 0.1035, 0.0578, 312.43
238, 0.3391, 0.8202, 0.1798, 0.1024, 0.0569, 312.52
239, 0.3391, 0.8205, 0.1795, 0.1025, 0.0570, 312.36
240, 0.3424, 0.8196, 0.1804, 0.1040, 0.0580, 312.84
241, 0.3383, 0.8210, 0.1790, 0.1023, 0.0570, 311.64
242, 0.3391, 0.8204, 0.1796, 0.1025, 0.0570, 311.25
243, 0.3358, 0.8215, 0.1785, 0.1012, 0.0562, 311.11
244, 0.3375, 0.8211, 0.1789, 0.1019, 0.0567, 310.67
245, 0.3368, 0.8213, 0.1787, 0.1015, 0.0565, 311.19
246, 0.3384, 0.8211, 0.1789, 0.1024, 0.0571, 311.32
247, 0.3384, 0.8210, 0.1790, 0.1025, 0.0570, 277.23
248, 0.3367, 0.8214, 0.1786, 0.1016, 0.0565, 259.24
249, 0.3353, 0.8220, 0.1780, 0.1011, 0.0562, 277.14
250, 0.3344, 0.8221, 0.1779, 0.1007, 0.0558, 311.63
251, 0.3359, 0.8219, 0.1781, 0.1014, 0.0564, 312.27
252, 0.3363, 0.8220, 0.1780, 0.1017, 0.0567, 312.19
253, 0.3345, 0.8224, 0.1776, 0.1009, 0.0560, 312.02
254, 0.3326, 0.8230, 0.1770, 0.1002, 0.0555, 312.33
255, 0.3340, 0.8224, 0.1776, 0.1006, 0.0558, 312.44
256, 0.3343, 0.8226, 0.1774, 0.1008, 0.0561, 311.90
257, 0.3349, 0.8222, 0.1778, 0.1009, 0.0561, 311.80
258, 0.3349, 0.8221, 0.1779, 0.1009, 0.0561, 311.44
259, 0.3320, 0.8234, 0.1766, 0.0999, 0.0555, 311.41
260, 0.3361, 0.8219, 0.1781, 0.1015, 0.0565, 311.54
261, 0.3349, 0.8229, 0.1771, 0.1013, 0.0565, 311.55
262, 0.3342, 0.8228, 0.1772, 0.1009, 0.0561, 311.79
263, 0.3291, 0.8241, 0.1759, 0.0987, 0.0545, 311.63
264, 0.3298, 0.8239, 0.1761, 0.0989, 0.0548, 311.55
265, 0.3300, 0.8242, 0.1758, 0.0992, 0.0550, 311.82
266, 0.3309, 0.8238, 0.1762, 0.0994, 0.0552, 311.88
267, 0.3316, 0.8234, 0.1766, 0.0997, 0.0553, 311.58
268, 0.3288, 0.8246, 0.1754, 0.0987, 0.0547, 311.42
269, 0.3288, 0.8247, 0.1753, 0.0988, 0.0547, 311.35
270, 0.3285, 0.8247, 0.1753, 0.0986, 0.0546, 311.58
271, 0.3282, 0.8247, 0.1753, 0.0984, 0.0545, 311.88
272, 0.3274, 0.8253, 0.1747, 0.0983, 0.0544, 311.95
273, 0.3329, 0.8240, 0.1760, 0.1007, 0.0562, 311.37
274, 0.3273, 0.8252, 0.1748, 0.0982, 0.0543, 311.46
275, 0.3260, 0.8256, 0.1744, 0.0976, 0.0540, 311.31
276, 0.3305, 0.8245, 0.1755, 0.0996, 0.0554, 311.65
277, 0.3265, 0.8259, 0.1741, 0.0980, 0.0543, 311.95
278, 0.3268, 0.8253, 0.1747, 0.0979, 0.0542, 311.68
279, 0.3260, 0.8260, 0.1740, 0.0978, 0.0542, 311.49
280, 0.3262, 0.8258, 0.1742, 0.0978, 0.0542, 311.77
281, 0.3273, 0.8258, 0.1742, 0.0985, 0.0547, 318.62
282, 0.3268, 0.8259, 0.1741, 0.0982, 0.0544, 311.58
283, 0.3275, 0.8254, 0.1746, 0.0984, 0.0545, 311.63
284, 0.3246, 0.8266, 0.1734, 0.0973, 0.0539, 310.76
285, 0.3244, 0.8265, 0.1735, 0.0971, 0.0538, 311.53
286, 0.3278, 0.8260, 0.1740, 0.0988, 0.0550, 311.76
287, 0.3236, 0.8271, 0.1729, 0.0971, 0.0536, 311.89
288, 0.3257, 0.8260, 0.1740, 0.0977, 0.0541, 311.43
289, 0.3235, 0.8270, 0.1730, 0.0969, 0.0536, 338.29
290, 0.3266, 0.8257, 0.1743, 0.0980, 0.0543, 315.50
291, 0.3252, 0.8262, 0.1738, 0.0974, 0.0540, 307.99
292, 0.3243, 0.8267, 0.1733, 0.0972, 0.0538, 247.12
293, 0.3236, 0.8269, 0.1731, 0.0969, 0.0536, 297.61
294, 0.3242, 0.8268, 0.1732, 0.0972, 0.0539, 261.51
295, 0.3247, 0.8265, 0.1735, 0.0974, 0.0539, 317.40
296, 0.3234, 0.8272, 0.1728, 0.0969, 0.0536, 311.50
297, 0.3254, 0.8263, 0.1737, 0.0976, 0.0541, 310.98
298, 0.3213, 0.8279, 0.1721, 0.0960, 0.0531, 294.74
299, 0.3230, 0.8273, 0.1727, 0.0968, 0.0535, 298.65
300, 0.3215, 0.8280, 0.1720, 0.0963, 0.0532, 295.13
301, 0.3216, 0.8278, 0.1722, 0.0962, 0.0532, 305.68
302, 0.3208, 0.8279, 0.1721, 0.0958, 0.0529, 328.81
303, 0.3210, 0.8283, 0.1717, 0.0961, 0.0533, 311.07
304, 0.3229, 0.8282, 0.1718, 0.0970, 0.0540, 310.77
305, 0.3206, 0.8286, 0.1714, 0.0960, 0.0531, 303.72
306, 0.3207, 0.8283, 0.1717, 0.0960, 0.0531, 311.50
307, 0.3193, 0.8289, 0.1711, 0.0954, 0.0527, 311.39
308, 0.3208, 0.8286, 0.1714, 0.0961, 0.0533, 311.29
309, 0.3199, 0.8286, 0.1714, 0.0957, 0.0528, 310.68
310, 0.3209, 0.8286, 0.1714, 0.0962, 0.0533, 311.45
311, 0.3231, 0.8280, 0.1720, 0.0971, 0.0540, 311.26
312, 0.3200, 0.8288, 0.1712, 0.0958, 0.0529, 311.14
313, 0.3194, 0.8289, 0.1711, 0.0955, 0.0527, 311.55
314, 0.3192, 0.8292, 0.1708, 0.0956, 0.0528, 310.67
315, 0.3183, 0.8293, 0.1707, 0.0951, 0.0525, 311.15
316, 0.3184, 0.8293, 0.1707, 0.0952, 0.0525, 311.07
317, 0.3171, 0.8296, 0.1704, 0.0946, 0.0521, 310.95
318, 0.3166, 0.8301, 0.1699, 0.0945, 0.0522, 311.26
319, 0.3205, 0.8286, 0.1714, 0.0960, 0.0531, 310.60
320, 0.3182, 0.8293, 0.1707, 0.0950, 0.0525, 310.68
321, 0.3167, 0.8299, 0.1701, 0.0945, 0.0521, 301.97
322, 0.3167, 0.8302, 0.1698, 0.0946, 0.0522, 309.40
323, 0.3188, 0.8293, 0.1707, 0.0954, 0.0527, 302.43
324, 0.3184, 0.8294, 0.1706, 0.0952, 0.0526, 306.88
325, 0.3146, 0.8308, 0.1692, 0.0937, 0.0516, 311.93
326, 0.3174, 0.8298, 0.1702, 0.0948, 0.0524, 311.24
327, 0.3170, 0.8302, 0.1698, 0.0948, 0.0524, 310.74
328, 0.3154, 0.8306, 0.1694, 0.0941, 0.0519, 333.08
329, 0.3169, 0.8305, 0.1695, 0.0949, 0.0525, 312.85
330, 0.3129, 0.8314, 0.1686, 0.0931, 0.0513, 312.64
331, 0.3170, 0.8300, 0.1700, 0.0947, 0.0523, 312.05
332, 0.3160, 0.8303, 0.1697, 0.0943, 0.0520, 312.60
333, 0.3151, 0.8308, 0.1692, 0.0941, 0.0519, 317.68
334, 0.3139, 0.8312, 0.1688, 0.0936, 0.0515, 295.76
335, 0.3152, 0.8308, 0.1692, 0.0941, 0.0520, 312.40
336, 0.3146, 0.8311, 0.1689, 0.0939, 0.0518, 310.56
