Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
446, 0.2433, 0.8505, 0.1495, 0.0939, 514.09
447, 0.2420, 0.8511, 0.1489, 0.0931, 514.05
448, 0.2434, 0.8503, 0.1497, 0.0937, 514.27
449, 0.2426, 0.8505, 0.1495, 0.0931, 513.86
450, 0.2422, 0.8510, 0.1490, 0.0932, 514.68
451, 0.2410, 0.8514, 0.1486, 0.0924, 514.44
452, 0.2438, 0.8500, 0.1500, 0.0937, 514.63
453, 0.2416, 0.8510, 0.1490, 0.0926, 554.44
454, 0.2431, 0.8504, 0.1496, 0.0935, 565.99
455, 0.2433, 0.8502, 0.1498, 0.0935, 566.00
456, 0.2401, 0.8517, 0.1483, 0.0918, 566.31
457, 0.2416, 0.8512, 0.1488, 0.0928, 565.21
458, 0.2413, 0.8513, 0.1487, 0.0926, 566.26
459, 0.2421, 0.8509, 0.1491, 0.0930, 566.92
460, 0.2407, 0.8515, 0.1485, 0.0922, 566.15
461, 0.2430, 0.8507, 0.1493, 0.0937, 564.91
462, 0.2406, 0.8515, 0.1485, 0.0921, 565.13
463, 0.2408, 0.8515, 0.1485, 0.0924, 564.89
464, 0.2428, 0.8506, 0.1494, 0.0934, 564.75
465, 0.2429, 0.8507, 0.1493, 0.0936, 564.44
466, 0.2416, 0.8514, 0.1486, 0.0930, 565.00
467, 0.2408, 0.8515, 0.1485, 0.0923, 564.30
468, 0.2422, 0.8511, 0.1489, 0.0933, 564.53
469, 0.2409, 0.8515, 0.1485, 0.0924, 563.65
470, 0.2409, 0.8515, 0.1485, 0.0924, 564.91
471, 0.2412, 0.8513, 0.1487, 0.0925, 563.83
472, 0.2414, 0.8514, 0.1486, 0.0929, 564.90
473, 0.2408, 0.8517, 0.1483, 0.0926, 563.88
474, 0.2403, 0.8516, 0.1484, 0.0920, 564.23
475, 0.2400, 0.8520, 0.1480, 0.0921, 565.24
476, 0.2406, 0.8518, 0.1482, 0.0925, 566.28
477, 0.2399, 0.8519, 0.1481, 0.0918, 564.83
478, 0.2403, 0.8517, 0.1483, 0.0920, 564.77
479, 0.2397, 0.8522, 0.1478, 0.0919, 565.04
480, 0.2397, 0.8521, 0.1479, 0.0918, 563.17
481, 0.2410, 0.8516, 0.1484, 0.0926, 564.40
482, 0.2387, 0.8525, 0.1475, 0.0912, 565.11
483, 0.2396, 0.8522, 0.1478, 0.0918, 565.29
484, 0.2400, 0.8520, 0.1480, 0.0921, 564.98
485, 0.2389, 0.8524, 0.1476, 0.0913, 564.54
486, 0.2387, 0.8527, 0.1473, 0.0913, 565.54
487, 0.2401, 0.8521, 0.1479, 0.0921, 565.30
488, 0.2396, 0.8522, 0.1478, 0.0918, 565.94
489, 0.2398, 0.8523, 0.1477, 0.0921, 566.12
490, 0.2404, 0.8519, 0.1481, 0.0923, 565.71
491, 0.2406, 0.8516, 0.1484, 0.0922, 573.61
492, 0.2385, 0.8528, 0.1472, 0.0913, 566.26
493, 0.2387, 0.8528, 0.1472, 0.0914, 565.77
494, 0.2399, 0.8520, 0.1480, 0.0919, 564.31
495, 0.2387, 0.8526, 0.1474, 0.0913, 564.76
496, 0.2387, 0.8527, 0.1473, 0.0914, 564.73
497, 0.2400, 0.8521, 0.1479, 0.0920, 564.56
498, 0.2380, 0.8530, 0.1470, 0.0910, 565.25
499, 0.2392, 0.8524, 0.1476, 0.0917, 564.73
500, 0.2372, 0.8533, 0.1467, 0.0904, 564.21
501, 0.2372, 0.8533, 0.1467, 0.0905, 563.81
502, 0.2380, 0.8529, 0.1471, 0.0909, 564.43
503, 0.2373, 0.8534, 0.1466, 0.0907, 564.21
504, 0.2377, 0.8531, 0.1469, 0.0908, 567.27
505, 0.2381, 0.8531, 0.1469, 0.0911, 564.51
506, 0.2366, 0.8536, 0.1464, 0.0902, 564.48
507, 0.2387, 0.8527, 0.1473, 0.0913, 563.95
508, 0.2383, 0.8529, 0.1471, 0.0912, 562.29
509, 0.2372, 0.8534, 0.1466, 0.0906, 563.79
510, 0.2358, 0.8540, 0.1460, 0.0898, 561.18
511, 0.2391, 0.8527, 0.1473, 0.0918, 562.55
512, 0.2365, 0.8536, 0.1464, 0.0902, 562.06
513, 0.2363, 0.8538, 0.1462, 0.0901, 563.44
514, 0.2375, 0.8533, 0.1467, 0.0908, 563.40
515, 0.2368, 0.8538, 0.1462, 0.0906, 564.11
516, 0.2363, 0.8539, 0.1461, 0.0902, 565.57
517, 0.2367, 0.8538, 0.1462, 0.0905, 565.90
518, 0.2356, 0.8542, 0.1458, 0.0898, 564.38
519, 0.2361, 0.8540, 0.1460, 0.0900, 563.39
520, 0.2377, 0.8537, 0.1463, 0.0914, 564.22
521, 0.2368, 0.8537, 0.1463, 0.0905, 567.84
522, 0.2355, 0.8543, 0.1457, 0.0899, 575.14
523, 0.2364, 0.8541, 0.1459, 0.0905, 564.20
524, 0.2347, 0.8548, 0.1452, 0.0895, 564.57
525, 0.2363, 0.8540, 0.1460, 0.0903, 563.88
526, 0.2362, 0.8540, 0.1460, 0.0902, 563.40
527, 0.2356, 0.8542, 0.1458, 0.0898, 564.89
528, 0.2364, 0.8538, 0.1462, 0.0901, 570.57
529, 0.2364, 0.8540, 0.1460, 0.0904, 595.59
530, 0.2358, 0.8541, 0.1459, 0.0899, 596.33
531, 0.2357, 0.8541, 0.1459, 0.0898, 596.81
532, 0.2362, 0.8541, 0.1459, 0.0903, 601.71
533, 0.2367, 0.8539, 0.1461, 0.0906, 603.62
534, 0.2356, 0.8544, 0.1456, 0.0900, 604.83
535, 0.2356, 0.8541, 0.1459, 0.0897, 597.15
536, 0.2373, 0.8537, 0.1463, 0.0910, 593.71
537, 0.2362, 0.8541, 0.1459, 0.0902, 594.05
538, 0.2351, 0.8545, 0.1455, 0.0895, 594.72
539, 0.2367, 0.8538, 0.1462, 0.0906, 594.38
540, 0.2356, 0.8543, 0.1457, 0.0899, 593.79
541, 0.2354, 0.8543, 0.1457, 0.0897, 594.29
542, 0.2340, 0.8551, 0.1449, 0.0891, 594.69
543, 0.2325, 0.8557, 0.1443, 0.0882, 604.76
544, 0.2360, 0.8545, 0.1455, 0.0905, 605.52
545, 0.2346, 0.8549, 0.1451, 0.0895, 603.99
546, 0.2331, 0.8555, 0.1445, 0.0886, 604.91
547, 0.2346, 0.8549, 0.1451, 0.0895, 604.80
548, 0.2350, 0.8545, 0.1455, 0.0896, 604.27
549, 0.2338, 0.8552, 0.1448, 0.0891, 604.57
550, 0.2342, 0.8549, 0.1451, 0.0891, 605.07
551, 0.2334, 0.8553, 0.1447, 0.0888, 601.53
552, 0.2334, 0.8554, 0.1446, 0.0888, 596.27
553, 0.2345, 0.8549, 0.1451, 0.0893, 595.66
554, 0.2339, 0.8553, 0.1447, 0.0893, 595.08
555, 0.2340, 0.8550, 0.1450, 0.0890, 597.00
556, 0.2334, 0.8554, 0.1446, 0.0888, 597.60
557, 0.2345, 0.8548, 0.1452, 0.0893, 604.64
558, 0.2335, 0.8555, 0.1445, 0.0890, 604.81
559, 0.2327, 0.8558, 0.1442, 0.0885, 605.20
560, 0.2340, 0.8552, 0.1448, 0.0892, 604.87
561, 0.2334, 0.8553, 0.1447, 0.0887, 604.75
562, 0.2319, 0.8561, 0.1439, 0.0880, 605.24
563, 0.2340, 0.8551, 0.1449, 0.0892, 603.72
564, 0.2335, 0.8553, 0.1447, 0.0888, 605.06
565, 0.2314, 0.8564, 0.1436, 0.0878, 604.56
566, 0.2323, 0.8559, 0.1441, 0.0882, 604.40
567, 0.2329, 0.8556, 0.1444, 0.0885, 605.30
568, 0.2324, 0.8558, 0.1442, 0.0882, 604.84
569, 0.2332, 0.8555, 0.1445, 0.0887, 604.39
570, 0.2327, 0.8557, 0.1443, 0.0884, 603.87
571, 0.2322, 0.8561, 0.1439, 0.0882, 604.35
572, 0.2301, 0.8570, 0.1430, 0.0871, 605.02
573, 0.2332, 0.8557, 0.1443, 0.0889, 605.21
574, 0.2337, 0.8556, 0.1444, 0.0893, 604.84
575, 0.2333, 0.8555, 0.1445, 0.0888, 605.66
576, 0.2322, 0.8560, 0.1440, 0.0882, 603.79
577, 0.2328, 0.8559, 0.1441, 0.0887, 605.00
578, 0.2318, 0.8562, 0.1438, 0.0880, 604.07
579, 0.2323, 0.8558, 0.1442, 0.0882, 604.16
580, 0.2312, 0.8563, 0.1437, 0.0875, 604.77
581, 0.2334, 0.8556, 0.1444, 0.0890, 605.04
582, 0.2324, 0.8558, 0.1442, 0.0883, 605.18
583, 0.2327, 0.8559, 0.1441, 0.0886, 605.38
584, 0.2315, 0.8564, 0.1436, 0.0879, 605.28
585, 0.2325, 0.8560, 0.1440, 0.0885, 601.48
586, 0.2318, 0.8563, 0.1437, 0.0882, 598.14
587, 0.2311, 0.8568, 0.1432, 0.0879, 598.09
588, 0.2321, 0.8559, 0.1441, 0.0880, 597.50
589, 0.2314, 0.8565, 0.1435, 0.0880, 597.27
590, 0.2311, 0.8567, 0.1433, 0.0878, 596.86
591, 0.2324, 0.8562, 0.1438, 0.0885, 597.86
592, 0.2315, 0.8565, 0.1435, 0.0880, 597.77
593, 0.2318, 0.8564, 0.1436, 0.0882, 597.42
594, 0.2320, 0.8562, 0.1438, 0.0882, 597.78
595, 0.2306, 0.8568, 0.1432, 0.0874, 597.61
596, 0.2312, 0.8567, 0.1433, 0.0879, 597.41
597, 0.2319, 0.8564, 0.1436, 0.0883, 597.41
598, 0.2313, 0.8567, 0.1433, 0.0879, 597.71
599, 0.2314, 0.8564, 0.1436, 0.0878, 598.02
600, 0.2312, 0.8567, 0.1433, 0.0879, 598.17
601, 0.2314, 0.8567, 0.1433, 0.0881, 593.91
602, 0.2307, 0.8568, 0.1432, 0.0875, 544.27
603, 0.2311, 0.8567, 0.1433, 0.0878, 543.57
604, 0.2316, 0.8564, 0.1436, 0.0880, 544.66
605, 0.2296, 0.8575, 0.1425, 0.0871, 551.48
606, 0.2322, 0.8564, 0.1436, 0.0886, 551.96
607, 0.2303, 0.8573, 0.1427, 0.0876, 551.52
608, 0.2314, 0.8566, 0.1434, 0.0880, 552.53
609, 0.2318, 0.8565, 0.1435, 0.0883, 552.30
610, 0.2310, 0.8569, 0.1431, 0.0879, 551.85
611, 0.2299, 0.8572, 0.1428, 0.0871, 572.78
612, 0.2311, 0.8566, 0.1434, 0.0877, 604.58
613, 0.2318, 0.8562, 0.1438, 0.0880, 605.49
614, 0.2291, 0.8577, 0.1423, 0.0867, 604.59
615, 0.2300, 0.8572, 0.1428, 0.0872, 605.87
616, 0.2314, 0.8566, 0.1434, 0.0880, 604.68
617, 0.2296, 0.8575, 0.1425, 0.0871, 604.81
618, 0.2301, 0.8573, 0.1427, 0.0874, 605.36
619, 0.2307, 0.8570, 0.1430, 0.0876, 604.98
620, 0.2296, 0.8575, 0.1425, 0.0870, 605.20
621, 0.2299, 0.8573, 0.1427, 0.0872, 605.72
622, 0.2301, 0.8573, 0.1427, 0.0874, 605.73
623, 0.2299, 0.8574, 0.1426, 0.0873, 604.13
624, 0.2302, 0.8573, 0.1427, 0.0874, 594.74
625, 0.2307, 0.8569, 0.1431, 0.0876, 601.21
626, 0.2294, 0.8575, 0.1425, 0.0869, 600.72
627, 0.2296, 0.8575, 0.1425, 0.0871, 603.10
628, 0.2310, 0.8569, 0.1431, 0.0879, 605.04
629, 0.2301, 0.8573, 0.1427, 0.0874, 605.32
630, 0.2291, 0.8577, 0.1423, 0.0868, 604.00
631, 0.2280, 0.8583, 0.1417, 0.0862, 604.12
632, 0.2285, 0.8579, 0.1421, 0.0864, 604.76
633, 0.2288, 0.8578, 0.1422, 0.0866, 604.63
634, 0.2309, 0.8572, 0.1428, 0.0881, 604.43
635, 0.2286, 0.8579, 0.1421, 0.0866, 605.10
636, 0.2292, 0.8577, 0.1423, 0.0869, 605.11
637, 0.2290, 0.8578, 0.1422, 0.0868, 605.71
638, 0.2293, 0.8577, 0.1423, 0.0869, 604.96
639, 0.2295, 0.8575, 0.1425, 0.0870, 603.73
640, 0.2303, 0.8575, 0.1425, 0.0877, 605.21
641, 0.2292, 0.8578, 0.1422, 0.0870, 605.26
642, 0.2288, 0.8581, 0.1419, 0.0868, 604.53
643, 0.2295, 0.8575, 0.1425, 0.0870, 605.04
644, 0.2303, 0.8570, 0.1430, 0.0873, 600.40
645, 0.2275, 0.8586, 0.1414, 0.0861, 607.10
646, 0.2279, 0.8584, 0.1416, 0.0863, 607.43
647, 0.2287, 0.8578, 0.1422, 0.0866, 607.12
648, 0.2283, 0.8580, 0.1420, 0.0863, 607.53
649, 0.2287, 0.8578, 0.1422, 0.0865, 607.27
650, 0.2278, 0.8583, 0.1417, 0.0861, 606.95
651, 0.2296, 0.8576, 0.1424, 0.0871, 607.46
652, 0.2290, 0.8580, 0.1420, 0.0870, 607.02
653, 0.2283, 0.8580, 0.1420, 0.0864, 607.62
654, 0.2282, 0.8582, 0.1418, 0.0864, 607.40
655, 0.2266, 0.8590, 0.1410, 0.0857, 607.00
656, 0.2284, 0.8582, 0.1418, 0.0866, 581.40
657, 0.2285, 0.8581, 0.1419, 0.0865, 566.30
658, 0.2277, 0.8584, 0.1416, 0.0860, 565.27
659, 0.2279, 0.8584, 0.1416, 0.0863, 565.91
660, 0.2267, 0.8589, 0.1411, 0.0855, 566.22
661, 0.2270, 0.8586, 0.1414, 0.0857, 566.43
662, 0.2285, 0.8582, 0.1418, 0.0867, 566.27
663, 0.2296, 0.8577, 0.1423, 0.0872, 565.88
664, 0.2282, 0.8584, 0.1416, 0.0867, 566.11
665, 0.2285, 0.8581, 0.1419, 0.0866, 566.05
666, 0.2275, 0.8587, 0.1413, 0.0862, 564.08
667, 0.2275, 0.8587, 0.1413, 0.0862, 565.72
668, 0.2271, 0.8587, 0.1413, 0.0858, 566.25
669, 0.2286, 0.8580, 0.1420, 0.0865, 566.56
670, 0.2275, 0.8587, 0.1413, 0.0861, 565.92
671, 0.2264, 0.8592, 0.1408, 0.0856, 565.51
672, 0.2288, 0.8580, 0.1420, 0.0868, 565.94
673, 0.2269, 0.8590, 0.1410, 0.0859, 565.77
674, 0.2279, 0.8584, 0.1416, 0.0864, 566.27
675, 0.2282, 0.8583, 0.1417, 0.0865, 565.70
676, 0.2269, 0.8589, 0.1411, 0.0857, 566.67
677, 0.2277, 0.8584, 0.1416, 0.0861, 565.68
678, 0.2264, 0.8592, 0.1408, 0.0857, 565.56
679, 0.2281, 0.8583, 0.1417, 0.0863, 566.28
680, 0.2273, 0.8587, 0.1413, 0.0860, 566.33
681, 0.2273, 0.8588, 0.1412, 0.0861, 566.31
682, 0.2295, 0.8579, 0.1421, 0.0873, 566.35
683, 0.2267, 0.8589, 0.1411, 0.0856, 567.17
684, 0.2274, 0.8588, 0.1412, 0.0862, 566.52
685, 0.2278, 0.8586, 0.1414, 0.0864, 566.78
686, 0.2273, 0.8588, 0.1412, 0.0861, 565.90
687, 0.2273, 0.8587, 0.1413, 0.0860, 565.78
688, 0.2282, 0.8586, 0.1414, 0.0868, 566.63
689, 0.2259, 0.8593, 0.1407, 0.0852, 564.89
690, 0.2283, 0.8583, 0.1417, 0.0866, 566.17
691, 0.2259, 0.8593, 0.1407, 0.0853, 566.03
692, 0.2255, 0.8596, 0.1404, 0.0851, 566.46
693, 0.2260, 0.8594, 0.1406, 0.0854, 566.48
694, 0.2264, 0.8591, 0.1409, 0.0855, 565.00
695, 0.2259, 0.8594, 0.1406, 0.0853, 566.09
696, 0.2278, 0.8586, 0.1414, 0.0863, 565.56
697, 0.2266, 0.8589, 0.1411, 0.0855, 566.04
698, 0.2274, 0.8588, 0.1412, 0.0862, 565.77
699, 0.2270, 0.8589, 0.1411, 0.0859, 565.88
700, 0.2255, 0.8595, 0.1405, 0.0850, 566.41
701, 0.2255, 0.8595, 0.1405, 0.0850, 566.55
702, 0.2254, 0.8595, 0.1405, 0.0849, 566.28
703, 0.2261, 0.8595, 0.1405, 0.0856, 566.21
704, 0.2290, 0.8595, 0.1405, 0.0885, 566.46
705, 0.2270, 0.8590, 0.1410, 0.0860, 566.14
706, 0.2287, 0.8582, 0.1418, 0.0869, 566.40
707, 0.2271, 0.8590, 0.1410, 0.0861, 566.62
708, 0.2268, 0.8591, 0.1409, 0.0859, 566.16
709, 0.2267, 0.8591, 0.1409, 0.0858, 566.25
710, 0.2258, 0.8594, 0.1406, 0.0852, 565.35
711, 0.2259, 0.8597, 0.1403, 0.0856, 565.41
712, 0.2268, 0.8590, 0.1410, 0.0858, 565.72
713, 0.2252, 0.8597, 0.1403, 0.0848, 565.76
714, 0.2265, 0.8591, 0.1409, 0.0856, 565.58
715, 0.2259, 0.8595, 0.1405, 0.0853, 565.52
716, 0.2240, 0.8604, 0.1396, 0.0844, 565.31
717, 0.2253, 0.8598, 0.1402, 0.0851, 565.67
718, 0.2266, 0.8590, 0.1410, 0.0856, 565.54
719, 0.2245, 0.8602, 0.1398, 0.0847, 575.42
720, 0.2260, 0.8594, 0.1406, 0.0854, 563.64
721, 0.2245, 0.8601, 0.1399, 0.0846, 563.73
722, 0.2254, 0.8597, 0.1403, 0.0852, 564.90
723, 0.2258, 0.8596, 0.1404, 0.0854, 565.06
724, 0.2259, 0.8595, 0.1405, 0.0854, 565.00
725, 0.2261, 0.8593, 0.1407, 0.0854, 565.04
726, 0.2250, 0.8597, 0.1403, 0.0847, 564.62
727, 0.2242, 0.8603, 0.1397, 0.0846, 564.63
728, 0.2246, 0.8601, 0.1399, 0.0848, 564.04
729, 0.2244, 0.8601, 0.1399, 0.0845, 563.72
730, 0.2246, 0.8601, 0.1399, 0.0847, 562.86
731, 0.2248, 0.8601, 0.1399, 0.0849, 563.37
732, 0.2243, 0.8603, 0.1397, 0.0845, 564.57
733, 0.2259, 0.8594, 0.1406, 0.0854, 565.08
734, 0.2250, 0.8600, 0.1400, 0.0850, 564.85
735, 0.2244, 0.8602, 0.1398, 0.0846, 565.68
736, 0.2255, 0.8597, 0.1403, 0.0852, 565.53
737, 0.2247, 0.8600, 0.1400, 0.0847, 565.33
738, 0.2253, 0.8600, 0.1400, 0.0853, 565.53
739, 0.2246, 0.8601, 0.1399, 0.0847, 565.29
740, 0.2242, 0.8603, 0.1397, 0.0845, 565.93
741, 0.2260, 0.8595, 0.1405, 0.0855, 565.17
742, 0.2253, 0.8598, 0.1402, 0.0851, 565.09
743, 0.2236, 0.8606, 0.1394, 0.0842, 565.13
744, 0.2248, 0.8601, 0.1399, 0.0849, 564.90
745, 0.2263, 0.8594, 0.1406, 0.0858, 564.54
746, 0.2262, 0.8598, 0.1402, 0.0860, 565.35
747, 0.2249, 0.8600, 0.1400, 0.0848, 565.67
748, 0.2242, 0.8602, 0.1398, 0.0845, 565.71
749, 0.2247, 0.8601, 0.1399, 0.0848, 563.39
750, 0.2244, 0.8602, 0.1398, 0.0846, 564.77
751, 0.2240, 0.8604, 0.1396, 0.0844, 565.12
752, 0.2224, 0.8611, 0.1389, 0.0835, 565.33
753, 0.2229, 0.8610, 0.1390, 0.0839, 565.83
754, 0.2242, 0.8605, 0.1395, 0.0846, 565.48
755, 0.2233, 0.8608, 0.1392, 0.0842, 565.44
756, 0.2233, 0.8610, 0.1390, 0.0842, 565.46
757, 0.2227, 0.8611, 0.1389, 0.0838, 564.84
758, 0.2252, 0.8599, 0.1401, 0.0850, 565.14
759, 0.2224, 0.8611, 0.1389, 0.0836, 564.67
760, 0.2239, 0.8604, 0.1396, 0.0843, 564.53
761, 0.2244, 0.8602, 0.1398, 0.0846, 565.80
762, 0.2240, 0.8605, 0.1395, 0.0845, 565.70
763, 0.2233, 0.8609, 0.1391, 0.0843, 565.07
764, 0.2241, 0.8603, 0.1397, 0.0845, 565.22
765, 0.2230, 0.8610, 0.1390, 0.0840, 565.52
766, 0.2242, 0.8603, 0.1397, 0.0845, 577.03
767, 0.2233, 0.8610, 0.1390, 0.0842, 573.60
768, 0.2240, 0.8605, 0.1395, 0.0845, 576.90
769, 0.2230, 0.8610, 0.1390, 0.0841, 570.40
770, 0.2236, 0.8606, 0.1394, 0.0842, 570.45
771, 0.2243, 0.8604, 0.1396, 0.0847, 576.51
772, 0.2236, 0.8608, 0.1392, 0.0844, 572.98
773, 0.2231, 0.8608, 0.1392, 0.0839, 573.18
774, 0.2241, 0.8604, 0.1396, 0.0845, 569.99
775, 0.2236, 0.8608, 0.1392, 0.0844, 582.39
776, 0.2224, 0.8613, 0.1387, 0.0837, 568.83
777, 0.2235, 0.8607, 0.1393, 0.0843, 573.31
778, 0.2233, 0.8609, 0.1391, 0.0842, 575.67
779, 0.2236, 0.8606, 0.1394, 0.0842, 576.63
780, 0.2239, 0.8605, 0.1395, 0.0844, 575.95
781, 0.2244, 0.8603, 0.1397, 0.0847, 577.09
782, 0.2219, 0.8614, 0.1386, 0.0833, 575.40
783, 0.2243, 0.8604, 0.1396, 0.0847, 569.21
784, 0.2243, 0.8604, 0.1396, 0.0847, 565.21
785, 0.2228, 0.8610, 0.1390, 0.0838, 564.90
786, 0.2228, 0.8609, 0.1391, 0.0838, 565.35
787, 0.2237, 0.8606, 0.1394, 0.0842, 565.74
788, 0.2237, 0.8606, 0.1394, 0.0843, 565.61
789, 0.2233, 0.8607, 0.1393, 0.0841, 565.62
790, 0.2233, 0.8608, 0.1392, 0.0840, 565.59
791, 0.2228, 0.8612, 0.1388, 0.0840, 565.52
792, 0.2227, 0.8611, 0.1389, 0.0838, 565.65
793, 0.2248, 0.8601, 0.1399, 0.0849, 565.57
794, 0.2228, 0.8612, 0.1388, 0.0840, 565.35
795, 0.2223, 0.8614, 0.1386, 0.0837, 565.52
796, 0.2224, 0.8613, 0.1387, 0.0837, 565.50
797, 0.2224, 0.8612, 0.1388, 0.0836, 565.46
798, 0.2239, 0.8605, 0.1395, 0.0844, 565.66
799, 0.2217, 0.8616, 0.1384, 0.0833, 565.93
800, 0.2259, 0.8600, 0.1400, 0.0859, 565.43
801, 0.2227, 0.8611, 0.1389, 0.0838, 565.41
802, 0.2232, 0.8609, 0.1391, 0.0841, 565.60
803, 0.2222, 0.8614, 0.1386, 0.0836, 565.11
804, 0.2239, 0.8607, 0.1393, 0.0846, 563.59
805, 0.2233, 0.8609, 0.1391, 0.0842, 565.38
806, 0.2223, 0.8612, 0.1388, 0.0835, 565.90
807, 0.2236, 0.8608, 0.1392, 0.0844, 565.70
808, 0.2232, 0.8609, 0.1391, 0.0841, 565.86
809, 0.2224, 0.8611, 0.1389, 0.0835, 564.72
810, 0.2214, 0.8617, 0.1383, 0.0831, 565.19
811, 0.2233, 0.8609, 0.1391, 0.0841, 565.96
812, 0.2224, 0.8612, 0.1388, 0.0835, 565.36
813, 0.2216, 0.8616, 0.1384, 0.0832, 565.59
814, 0.2219, 0.8615, 0.1385, 0.0834, 565.54
815, 0.2226, 0.8614, 0.1386, 0.0840, 565.72
816, 0.2228, 0.8611, 0.1389, 0.0838, 565.19
817, 0.2214, 0.8619, 0.1381, 0.0833, 565.48
818, 0.2233, 0.8610, 0.1390, 0.0843, 565.17
819, 0.2226, 0.8612, 0.1388, 0.0838, 565.00
820, 0.2225, 0.8613, 0.1387, 0.0838, 564.93
821, 0.2224, 0.8613, 0.1387, 0.0837, 565.23
822, 0.2233, 0.8609, 0.1391, 0.0842, 565.26
823, 0.2234, 0.8609, 0.1391, 0.0843, 564.62
824, 0.2215, 0.8617, 0.1383, 0.0832, 564.58
825, 0.2224, 0.8613, 0.1387, 0.0838, 564.68
826, 0.2214, 0.8618, 0.1382, 0.0832, 566.88
827, 0.2226, 0.8613, 0.1387, 0.0838, 565.21
828, 0.2228, 0.8612, 0.1388, 0.0840, 582.28
829, 0.2229, 0.8612, 0.1388, 0.0841, 564.88
830, 0.2224, 0.8614, 0.1386, 0.0838, 564.90
831, 0.2219, 0.8614, 0.1386, 0.0833, 562.96
832, 0.2216, 0.8617, 0.1383, 0.0833, 565.01
833, 0.2213, 0.8618, 0.1382, 0.0831, 565.17
834, 0.2228, 0.8611, 0.1389, 0.0839, 565.28
835, 0.2215, 0.8618, 0.1382, 0.0833, 564.91
836, 0.2215, 0.8617, 0.1383, 0.0832, 565.06
837, 0.2212, 0.8619, 0.1381, 0.0831, 565.21
838, 0.2215, 0.8618, 0.1382, 0.0833, 565.22
839, 0.2219, 0.8615, 0.1385, 0.0834, 564.70
840, 0.2204, 0.8624, 0.1376, 0.0828, 565.38
841, 0.2231, 0.8610, 0.1390, 0.0841, 564.97
842, 0.2230, 0.8611, 0.1389, 0.0841, 565.43
843, 0.2224, 0.8613, 0.1387, 0.0838, 565.11
844, 0.2212, 0.8620, 0.1380, 0.0831, 565.37
845, 0.2208, 0.8621, 0.1379, 0.0829, 564.78
846, 0.2209, 0.8619, 0.1381, 0.0828, 564.91
847, 0.2215, 0.8618, 0.1382, 0.0833, 565.52
848, 0.2203, 0.8623, 0.1377, 0.0826, 564.89
849, 0.2219, 0.8616, 0.1384, 0.0835, 564.68
850, 0.2212, 0.8618, 0.1382, 0.0831, 565.04
851, 0.2231, 0.8611, 0.1389, 0.0842, 564.83
852, 0.2221, 0.8615, 0.1385, 0.0836, 565.26
853, 0.2210, 0.8619, 0.1381, 0.0829, 564.90
854, 0.2217, 0.8616, 0.1384, 0.0833, 565.41
855, 0.2217, 0.8617, 0.1383, 0.0834, 565.31
856, 0.2225, 0.8615, 0.1385, 0.0840, 564.99
857, 0.2225, 0.8615, 0.1385, 0.0840, 564.94
858, 0.2213, 0.8618, 0.1382, 0.0831, 565.27
859, 0.2212, 0.8619, 0.1381, 0.0831, 563.30
860, 0.2215, 0.8617, 0.1383, 0.0832, 565.22
861, 0.2200, 0.8627, 0.1373, 0.0826, 565.00
862, 0.2220, 0.8616, 0.1384, 0.0836, 564.55
863, 0.2224, 0.8614, 0.1386, 0.0838, 564.69
864, 0.2222, 0.8615, 0.1385, 0.0838, 564.72
865, 0.2206, 0.8622, 0.1378, 0.0828, 564.81
866, 0.2210, 0.8619, 0.1381, 0.0829, 564.80
867, 0.2196, 0.8628, 0.1372, 0.0824, 565.36
868, 0.2213, 0.8620, 0.1380, 0.0833, 565.03
869, 0.2210, 0.8620, 0.1380, 0.0830, 564.79
870, 0.2217, 0.8618, 0.1382, 0.0835, 564.61
871, 0.2210, 0.8619, 0.1381, 0.0829, 561.44
872, 0.2222, 0.8615, 0.1385, 0.0837, 564.44
873, 0.2196, 0.8626, 0.1374, 0.0823, 565.30
874, 0.2209, 0.8620, 0.1380, 0.0829, 564.77
875, 0.2198, 0.8626, 0.1374, 0.0823, 564.63
876, 0.2200, 0.8626, 0.1374, 0.0826, 564.76
877, 0.2222, 0.8615, 0.1385, 0.0838, 564.58
878, 0.2213, 0.8619, 0.1381, 0.0832, 564.98
879, 0.2223, 0.8614, 0.1386, 0.0836, 563.71
880, 0.2211, 0.8620, 0.1380, 0.0831, 563.31
881, 0.2196, 0.8627, 0.1373, 0.0823, 563.28
882, 0.2217, 0.8617, 0.1383, 0.0833, 563.71
883, 0.2209, 0.8620, 0.1380, 0.0830, 564.48
884, 0.2217, 0.8617, 0.1383, 0.0833, 564.49
885, 0.2218, 0.8618, 0.1382, 0.0836, 564.75
886, 0.2202, 0.8624, 0.1376, 0.0826, 567.68
887, 0.2217, 0.8617, 0.1383, 0.0835, 568.70
888, 0.2211, 0.8621, 0.1379, 0.0831, 582.73
889, 0.2219, 0.8619, 0.1381, 0.0837, 574.67
890, 0.2212, 0.8620, 0.1380, 0.0832, 579.39
891, 0.2222, 0.8615, 0.1385, 0.0837, 572.02
892, 0.2208, 0.8620, 0.1380, 0.0829, 587.64
893, 0.2209, 0.8623, 0.1377, 0.0832, 579.23
894, 0.2215, 0.8618, 0.1382, 0.0833, 578.93
895, 0.2218, 0.8617, 0.1383, 0.0835, 583.16
