Epoch, Loss, Dice Score, Dice Loss, CE Loss, SkelRec Loss, Time
377, -0.5555, 0.8445, 0.1555, 0.1107, -0.8216, 576.93
378, -0.5559, 0.8446, 0.1554, 0.1102, -0.8216, 578.86
379, -0.5584, 0.8453, 0.1547, 0.1094, -0.8225, 578.50
380, -0.5565, 0.8448, 0.1552, 0.1100, -0.8218, 578.56
381, -0.5580, 0.8450, 0.1550, 0.1092, -0.8221, 579.79
382, -0.5580, 0.8451, 0.1549, 0.1095, -0.8224, 582.45
383, -0.5586, 0.8454, 0.1546, 0.1093, -0.8226, 581.22
384, -0.5595, 0.8457, 0.1543, 0.1088, -0.8227, 581.01
385, -0.5587, 0.8454, 0.1546, 0.1093, -0.8226, 579.09
386, -0.5594, 0.8456, 0.1544, 0.1087, -0.8225, 579.89
387, -0.5587, 0.8455, 0.1545, 0.1094, -0.8225, 579.89
388, -0.5584, 0.8455, 0.1545, 0.1094, -0.8224, 579.75
389, -0.5592, 0.8457, 0.1543, 0.1093, -0.8228, 577.97
390, -0.5588, 0.8455, 0.1545, 0.1092, -0.8225, 578.13
391, -0.5606, 0.8463, 0.1537, 0.1084, -0.8227, 581.69
392, -0.5604, 0.8461, 0.1539, 0.1087, -0.8229, 579.46
393, -0.5614, 0.8465, 0.1535, 0.1084, -0.8233, 578.30
394, -0.5624, 0.8467, 0.1533, 0.1078, -0.8234, 579.13
395, -0.5615, 0.8464, 0.1536, 0.1083, -0.8233, 578.45
396, -0.5569, 0.8453, 0.1547, 0.1107, -0.8222, 577.96
397, -0.5596, 0.8458, 0.1542, 0.1089, -0.8227, 578.23
398, -0.5614, 0.8465, 0.1535, 0.1082, -0.8231, 578.08
399, -0.5612, 0.8466, 0.1534, 0.1085, -0.8231, 576.88
400, -0.5623, 0.8468, 0.1532, 0.1080, -0.8235, 578.77
401, -0.5602, 0.8461, 0.1539, 0.1089, -0.8230, 604.44
402, -0.5611, 0.8464, 0.1536, 0.1086, -0.8232, 580.63
403, -0.5595, 0.8459, 0.1541, 0.1095, -0.8231, 576.48
404, -0.5620, 0.8467, 0.1533, 0.1080, -0.8234, 583.90
405, -0.5624, 0.8469, 0.1531, 0.1079, -0.8235, 576.57
406, -0.5597, 0.8459, 0.1541, 0.1092, -0.8229, 576.85
407, -0.5611, 0.8465, 0.1535, 0.1086, -0.8231, 577.32
408, -0.5627, 0.8470, 0.1530, 0.1082, -0.8239, 577.94
409, -0.5624, 0.8467, 0.1533, 0.1078, -0.8235, 577.72
410, -0.5621, 0.8467, 0.1533, 0.1079, -0.8233, 578.86
411, -0.5639, 0.8474, 0.1526, 0.1073, -0.8239, 577.78
412, -0.5621, 0.8468, 0.1532, 0.1081, -0.8234, 578.01
413, -0.5611, 0.8464, 0.1536, 0.1085, -0.8232, 577.50
414, -0.5632, 0.8472, 0.1528, 0.1077, -0.8237, 577.40
415, -0.5637, 0.8473, 0.1527, 0.1073, -0.8237, 577.07
416, -0.5639, 0.8473, 0.1527, 0.1073, -0.8238, 576.28
417, -0.5640, 0.8475, 0.1525, 0.1075, -0.8240, 577.19
418, -0.5640, 0.8475, 0.1525, 0.1073, -0.8238, 578.07
419, -0.5651, 0.8478, 0.1522, 0.1070, -0.8243, 575.46
420, -0.5635, 0.8475, 0.1525, 0.1076, -0.8237, 576.02
421, -0.5654, 0.8479, 0.1521, 0.1066, -0.8241, 575.25
422, -0.5639, 0.8474, 0.1526, 0.1075, -0.8239, 577.11
423, -0.5648, 0.8479, 0.1521, 0.1070, -0.8239, 577.54
424, -0.5673, 0.8485, 0.1515, 0.1060, -0.8249, 577.74
425, -0.5652, 0.8479, 0.1521, 0.1069, -0.8242, 578.04
426, -0.5655, 0.8478, 0.1522, 0.1066, -0.8243, 576.86
427, -0.5647, 0.8480, 0.1520, 0.1074, -0.8241, 577.10
428, -0.5656, 0.8480, 0.1520, 0.1067, -0.8243, 579.48
429, -0.5648, 0.8478, 0.1522, 0.1075, -0.8245, 578.24
430, -0.5645, 0.8477, 0.1523, 0.1073, -0.8240, 577.33
431, -0.5666, 0.8486, 0.1514, 0.1067, -0.8247, 576.10
432, -0.5668, 0.8482, 0.1518, 0.1060, -0.8245, 576.77
433, -0.5650, 0.8479, 0.1521, 0.1074, -0.8245, 575.73
434, -0.5663, 0.8483, 0.1517, 0.1064, -0.8245, 580.62
435, -0.5661, 0.8483, 0.1517, 0.1067, -0.8245, 582.70
436, -0.5657, 0.8482, 0.1518, 0.1068, -0.8244, 580.69
437, -0.5669, 0.8486, 0.1514, 0.1064, -0.8247, 580.97
438, -0.5644, 0.8477, 0.1523, 0.1072, -0.8239, 579.48
439, -0.5690, 0.8492, 0.1508, 0.1055, -0.8252, 577.44
440, -0.5675, 0.8487, 0.1513, 0.1061, -0.8249, 578.43
441, -0.5664, 0.8483, 0.1517, 0.1065, -0.8245, 580.65
442, -0.5671, 0.8486, 0.1514, 0.1062, -0.8246, 577.61
443, -0.5670, 0.8485, 0.1515, 0.1062, -0.8246, 576.92
444, -0.5674, 0.8487, 0.1513, 0.1063, -0.8250, 576.26
445, -0.5680, 0.8490, 0.1510, 0.1057, -0.8247, 573.49
446, -0.5684, 0.8490, 0.1510, 0.1055, -0.8249, 575.73
447, -0.5688, 0.8492, 0.1508, 0.1056, -0.8252, 581.38
448, -0.5674, 0.8486, 0.1514, 0.1061, -0.8248, 578.58
449, -0.5676, 0.8487, 0.1513, 0.1060, -0.8249, 577.16
450, -0.5677, 0.8488, 0.1512, 0.1060, -0.8249, 577.02
451, -0.5687, 0.8491, 0.1509, 0.1056, -0.8252, 579.69
452, -0.5698, 0.8495, 0.1505, 0.1051, -0.8255, 579.23
453, -0.5689, 0.8492, 0.1508, 0.1055, -0.8252, 577.73
454, -0.5681, 0.8490, 0.1510, 0.1061, -0.8252, 578.19
455, -0.5706, 0.8496, 0.1504, 0.1049, -0.8259, 577.17
456, -0.5684, 0.8490, 0.1510, 0.1057, -0.8251, 579.83
457, -0.5709, 0.8499, 0.1501, 0.1047, -0.8257, 580.77
458, -0.5676, 0.8491, 0.1509, 0.1063, -0.8249, 590.57
459, -0.5693, 0.8493, 0.1507, 0.1055, -0.8255, 604.19
460, -0.5695, 0.8496, 0.1504, 0.1055, -0.8254, 594.03
461, -0.5698, 0.8495, 0.1505, 0.1051, -0.8254, 604.18
462, -0.5706, 0.8499, 0.1501, 0.1049, -0.8256, 594.72
463, -0.5702, 0.8499, 0.1501, 0.1052, -0.8256, 609.88
464, -0.5687, 0.8495, 0.1505, 0.1060, -0.8252, 608.77
465, -0.5714, 0.8502, 0.1498, 0.1049, -0.8261, 595.25
466, -0.5702, 0.8498, 0.1502, 0.1051, -0.8255, 606.45
467, -0.5721, 0.8505, 0.1495, 0.1045, -0.8262, 595.03
468, -0.5710, 0.8500, 0.1500, 0.1049, -0.8259, 608.47
469, -0.5704, 0.8499, 0.1501, 0.1053, -0.8258, 595.32
470, -0.5695, 0.8495, 0.1505, 0.1054, -0.8254, 596.00
471, -0.5717, 0.8503, 0.1497, 0.1047, -0.8261, 611.19
472, -0.5714, 0.8502, 0.1498, 0.1045, -0.8257, 605.62
473, -0.5709, 0.8499, 0.1501, 0.1049, -0.8258, 615.41
474, -0.5693, 0.8497, 0.1503, 0.1059, -0.8255, 620.40
475, -0.5702, 0.8498, 0.1502, 0.1053, -0.8257, 610.95
476, -0.5714, 0.8504, 0.1496, 0.1049, -0.8259, 625.98
477, -0.5714, 0.8503, 0.1497, 0.1047, -0.8259, 608.37
478, -0.5716, 0.8502, 0.1498, 0.1044, -0.8258, 610.68
479, -0.5748, 0.8513, 0.1487, 0.1034, -0.8269, 633.85
480, -0.5724, 0.8505, 0.1495, 0.1043, -0.8262, 612.01
481, -0.5727, 0.8507, 0.1493, 0.1042, -0.8262, 612.66
482, -0.5722, 0.8504, 0.1496, 0.1043, -0.8261, 622.67
483, -0.5724, 0.8506, 0.1494, 0.1046, -0.8263, 614.17
484, -0.5734, 0.8508, 0.1492, 0.1040, -0.8266, 615.73
485, -0.5708, 0.8502, 0.1498, 0.1051, -0.8257, 621.35
486, -0.5734, 0.8509, 0.1491, 0.1041, -0.8266, 609.94
487, -0.5740, 0.8512, 0.1488, 0.1036, -0.8264, 627.19
488, -0.5749, 0.8513, 0.1487, 0.1032, -0.8268, 615.28
489, -0.5706, 0.8503, 0.1497, 0.1054, -0.8258, 601.58
490, -0.5718, 0.8504, 0.1496, 0.1045, -0.8259, 603.73
491, -0.5742, 0.8512, 0.1488, 0.1036, -0.8266, 589.16
492, -0.5731, 0.8510, 0.1490, 0.1045, -0.8265, 579.13
493, -0.5745, 0.8513, 0.1487, 0.1035, -0.8267, 575.51
494, -0.5752, 0.8514, 0.1486, 0.1032, -0.8270, 576.92
495, -0.5744, 0.8512, 0.1488, 0.1032, -0.8264, 575.51
496, -0.5745, 0.8514, 0.1486, 0.1038, -0.8269, 575.50
497, -0.5748, 0.8514, 0.1486, 0.1037, -0.8271, 575.96
498, -0.5735, 0.8510, 0.1490, 0.1040, -0.8265, 574.76
499, -0.5753, 0.8514, 0.1486, 0.1029, -0.8268, 590.42
500, -0.5760, 0.8520, 0.1480, 0.1033, -0.8273, 606.42
501, -0.5736, 0.8512, 0.1488, 0.1041, -0.8265, 594.36
502, -0.5747, 0.8515, 0.1485, 0.1035, -0.8267, 607.59
503, -0.5753, 0.8513, 0.1487, 0.1030, -0.8270, 596.08
504, -0.5758, 0.8518, 0.1482, 0.1032, -0.8272, 606.88
505, -0.5761, 0.8518, 0.1482, 0.1030, -0.8273, 595.41
506, -0.5728, 0.8508, 0.1492, 0.1044, -0.8265, 602.67
507, -0.5752, 0.8516, 0.1484, 0.1034, -0.8270, 602.24
508, -0.5758, 0.8519, 0.1481, 0.1035, -0.8275, 593.51
509, -0.5756, 0.8517, 0.1483, 0.1032, -0.8270, 601.98
510, -0.5737, 0.8511, 0.1489, 0.1042, -0.8268, 594.58
511, -0.5755, 0.8516, 0.1484, 0.1030, -0.8269, 603.90
512, -0.5761, 0.8520, 0.1480, 0.1035, -0.8276, 597.66
513, -0.5764, 0.8521, 0.1479, 0.1031, -0.8274, 599.94
514, -0.5773, 0.8525, 0.1475, 0.1025, -0.8273, 601.83
515, -0.5757, 0.8517, 0.1483, 0.1031, -0.8270, 594.70
516, -0.5747, 0.8516, 0.1484, 0.1038, -0.8269, 603.72
517, -0.5767, 0.8521, 0.1479, 0.1029, -0.8274, 591.73
518, -0.5756, 0.8518, 0.1482, 0.1033, -0.8270, 601.22
519, -0.5771, 0.8523, 0.1477, 0.1025, -0.8273, 590.28
520, -0.5794, 0.8531, 0.1469, 0.1015, -0.8279, 607.38
521, -0.5761, 0.8523, 0.1477, 0.1035, -0.8274, 596.42
522, -0.5769, 0.8524, 0.1476, 0.1029, -0.8274, 597.80
523, -0.5779, 0.8525, 0.1475, 0.1022, -0.8276, 598.56
524, -0.5787, 0.8527, 0.1473, 0.1020, -0.8280, 598.54
525, -0.5781, 0.8526, 0.1474, 0.1023, -0.8277, 604.87
526, -0.5759, 0.8519, 0.1481, 0.1032, -0.8273, 596.63
527, -0.5773, 0.8524, 0.1476, 0.1026, -0.8275, 599.87
528, -0.5765, 0.8522, 0.1478, 0.1029, -0.8273, 574.42
529, -0.5785, 0.8528, 0.1472, 0.1020, -0.8277, 574.38
530, -0.5789, 0.8529, 0.1471, 0.1017, -0.8278, 576.78
531, -0.5763, 0.8521, 0.1479, 0.1033, -0.8275, 575.43
532, -0.5806, 0.8534, 0.1466, 0.1012, -0.8284, 574.83
533, -0.5784, 0.8529, 0.1471, 0.1026, -0.8280, 574.73
534, -0.5786, 0.8528, 0.1472, 0.1020, -0.8277, 576.61
535, -0.5795, 0.8531, 0.1469, 0.1016, -0.8281, 575.00
536, -0.5793, 0.8532, 0.1468, 0.1019, -0.8280, 574.43
537, -0.5774, 0.8524, 0.1476, 0.1025, -0.8275, 575.00
538, -0.5790, 0.8531, 0.1469, 0.1020, -0.8280, 574.76
539, -0.5781, 0.8527, 0.1473, 0.1024, -0.8279, 576.03
540, -0.5796, 0.8532, 0.1468, 0.1016, -0.8280, 576.06
541, -0.5776, 0.8526, 0.1474, 0.1024, -0.8275, 575.04
542, -0.5776, 0.8525, 0.1475, 0.1027, -0.8277, 576.40
543, -0.5757, 0.8520, 0.1480, 0.1037, -0.8273, 577.49
544, -0.5788, 0.8530, 0.1470, 0.1021, -0.8279, 582.56
545, -0.5798, 0.8533, 0.1467, 0.1017, -0.8282, 576.77
546, -0.5799, 0.8532, 0.1468, 0.1015, -0.8281, 578.90
547, -0.5805, 0.8536, 0.1464, 0.1014, -0.8283, 575.80
548, -0.5787, 0.8529, 0.1471, 0.1018, -0.8277, 575.80
549, -0.5809, 0.8537, 0.1463, 0.1012, -0.8284, 577.75
550, -0.5805, 0.8534, 0.1466, 0.1014, -0.8285, 582.05
551, -0.5798, 0.8534, 0.1466, 0.1018, -0.8282, 575.74
552, -0.5785, 0.8529, 0.1471, 0.1024, -0.8280, 576.34
553, -0.5804, 0.8534, 0.1466, 0.1014, -0.8284, 576.56
554, -0.5798, 0.8533, 0.1467, 0.1016, -0.8281, 575.94
555, -0.5815, 0.8539, 0.1461, 0.1011, -0.8287, 575.05
556, -0.5815, 0.8538, 0.1462, 0.1011, -0.8288, 575.41
557, -0.5810, 0.8537, 0.1463, 0.1013, -0.8286, 575.76
558, -0.5823, 0.8542, 0.1458, 0.1008, -0.8288, 575.41
559, -0.5813, 0.8539, 0.1461, 0.1011, -0.8284, 574.18
560, -0.5810, 0.8537, 0.1463, 0.1011, -0.8284, 577.75
561, -0.5810, 0.8537, 0.1463, 0.1012, -0.8285, 575.64
562, -0.5808, 0.8537, 0.1463, 0.1011, -0.8282, 577.76
563, -0.5814, 0.8539, 0.1461, 0.1009, -0.8285, 575.15
564, -0.5807, 0.8536, 0.1464, 0.1013, -0.8284, 577.47
565, -0.5789, 0.8531, 0.1469, 0.1020, -0.8278, 573.18
566, -0.5809, 0.8538, 0.1462, 0.1013, -0.8284, 575.34
567, -0.5803, 0.8535, 0.1465, 0.1015, -0.8282, 577.04
568, -0.5818, 0.8540, 0.1460, 0.1010, -0.8289, 532.22
569, -0.5836, 0.8546, 0.1454, 0.1002, -0.8292, 319.57
570, -0.5811, 0.8538, 0.1462, 0.1012, -0.8285, 316.34
571, -0.5817, 0.8539, 0.1461, 0.1009, -0.8287, 316.57
572, -0.5826, 0.8540, 0.1460, 0.1004, -0.8290, 317.04
573, -0.5813, 0.8538, 0.1462, 0.1009, -0.8284, 317.00
574, -0.5816, 0.8540, 0.1460, 0.1011, -0.8286, 317.19
575, -0.5807, 0.8537, 0.1463, 0.1018, -0.8289, 317.33
576, -0.5814, 0.8540, 0.1460, 0.1012, -0.8286, 316.63
577, -0.5816, 0.8540, 0.1460, 0.1010, -0.8286, 316.43
578, -0.5806, 0.8539, 0.1461, 0.1020, -0.8287, 316.34
579, -0.5822, 0.8543, 0.1457, 0.1009, -0.8289, 316.01
580, -0.5824, 0.8543, 0.1457, 0.1008, -0.8289, 316.54
581, -0.5809, 0.8538, 0.1462, 0.1014, -0.8285, 316.09
582, -0.5806, 0.8537, 0.1463, 0.1015, -0.8284, 316.74
583, -0.5806, 0.8537, 0.1463, 0.1015, -0.8284, 316.22
584, -0.5833, 0.8548, 0.1452, 0.1007, -0.8293, 316.41
585, -0.5825, 0.8543, 0.1457, 0.1007, -0.8288, 316.07
586, -0.5832, 0.8546, 0.1454, 0.1003, -0.8290, 316.58
587, -0.5818, 0.8547, 0.1453, 0.1020, -0.8292, 316.62
588, -0.5829, 0.8544, 0.1456, 0.1006, -0.8291, 317.11
589, -0.5817, 0.8540, 0.1460, 0.1011, -0.8288, 316.65
590, -0.5834, 0.8546, 0.1454, 0.1004, -0.8292, 316.32
591, -0.5832, 0.8546, 0.1454, 0.1004, -0.8290, 316.18
592, -0.5828, 0.8545, 0.1455, 0.1010, -0.8294, 313.69
593, -0.5835, 0.8544, 0.1456, 0.1001, -0.8291, 317.34
594, -0.5841, 0.8549, 0.1451, 0.1002, -0.8294, 317.44
595, -0.5828, 0.8546, 0.1454, 0.1009, -0.8292, 317.22
596, -0.5836, 0.8546, 0.1454, 0.1004, -0.8294, 316.60
597, -0.5832, 0.8545, 0.1455, 0.1005, -0.8291, 317.32
598, -0.5839, 0.8548, 0.1452, 0.1002, -0.8293, 316.84
599, -0.5849, 0.8552, 0.1448, 0.0997, -0.8294, 316.47
600, -0.5858, 0.8555, 0.1445, 0.0994, -0.8297, 316.93
601, -0.5857, 0.8553, 0.1447, 0.0995, -0.8299, 316.87
602, -0.5845, 0.8550, 0.1450, 0.0999, -0.8294, 317.07
603, -0.5827, 0.8546, 0.1454, 0.1010, -0.8291, 316.41
604, -0.5837, 0.8548, 0.1452, 0.1007, -0.8296, 316.73
605, -0.5844, 0.8550, 0.1450, 0.0998, -0.8293, 316.82
606, -0.5854, 0.8556, 0.1444, 0.1000, -0.8297, 317.05
607, -0.5860, 0.8555, 0.1445, 0.0993, -0.8298, 316.92
608, -0.5840, 0.8549, 0.1451, 0.1004, -0.8295, 317.63
609, -0.5841, 0.8549, 0.1451, 0.1000, -0.8291, 316.63
610, -0.5851, 0.8553, 0.1447, 0.0998, -0.8296, 315.95
611, -0.5845, 0.8550, 0.1450, 0.1001, -0.8295, 316.82
612, -0.5846, 0.8550, 0.1450, 0.1001, -0.8297, 316.60
613, -0.5833, 0.8548, 0.1452, 0.1006, -0.8291, 317.65
614, -0.5849, 0.8551, 0.1449, 0.1000, -0.8298, 317.19
615, -0.5845, 0.8551, 0.1449, 0.1000, -0.8294, 317.16
616, -0.5867, 0.8558, 0.1442, 0.0991, -0.8301, 317.07
617, -0.5865, 0.8559, 0.1441, 0.0995, -0.8301, 316.80
618, -0.5850, 0.8553, 0.1447, 0.0998, -0.8295, 314.00
619, -0.5872, 0.8558, 0.1442, 0.0990, -0.8303, 316.88
620, -0.5842, 0.8550, 0.1450, 0.1002, -0.8294, 317.06
621, -0.5828, 0.8546, 0.1454, 0.1008, -0.8290, 317.20
622, -0.5864, 0.8556, 0.1444, 0.0992, -0.8299, 316.43
623, -0.5871, 0.8560, 0.1440, 0.0991, -0.8302, 316.05
624, -0.5855, 0.8554, 0.1446, 0.0996, -0.8298, 316.07
625, -0.5844, 0.8549, 0.1451, 0.0999, -0.8294, 316.05
626, -0.5846, 0.8550, 0.1450, 0.1000, -0.8296, 316.06
627, -0.5860, 0.8556, 0.1444, 0.0993, -0.8297, 315.67
628, -0.5877, 0.8561, 0.1439, 0.0986, -0.8302, 315.78
629, -0.5877, 0.8560, 0.1440, 0.0987, -0.8304, 315.83
630, -0.5853, 0.8554, 0.1446, 0.0999, -0.8299, 316.19
631, -0.5881, 0.8564, 0.1436, 0.0985, -0.8303, 315.80
632, -0.5849, 0.8552, 0.1448, 0.1001, -0.8297, 316.74
633, -0.5855, 0.8554, 0.1446, 0.0996, -0.8297, 316.60
634, -0.5862, 0.8557, 0.1443, 0.0997, -0.8301, 317.40
635, -0.5876, 0.8562, 0.1438, 0.0987, -0.8301, 316.48
636, -0.5867, 0.8558, 0.1442, 0.0993, -0.8301, 316.76
637, -0.5858, 0.8556, 0.1444, 0.0996, -0.8297, 316.11
638, -0.5860, 0.8557, 0.1443, 0.0996, -0.8299, 316.21
639, -0.5872, 0.8559, 0.1441, 0.0989, -0.8302, 315.89
640, -0.5853, 0.8555, 0.1445, 0.0999, -0.8298, 316.67
641, -0.5875, 0.8559, 0.1441, 0.0987, -0.8302, 316.87
642, -0.5870, 0.8559, 0.1441, 0.0990, -0.8301, 316.75
643, -0.5877, 0.8562, 0.1438, 0.0988, -0.8303, 316.28
644, -0.5867, 0.8560, 0.1440, 0.0993, -0.8300, 316.35
645, -0.5884, 0.8564, 0.1436, 0.0984, -0.8304, 313.81
646, -0.5870, 0.8561, 0.1439, 0.0992, -0.8301, 316.74
647, -0.5888, 0.8567, 0.1433, 0.0987, -0.8308, 316.51
648, -0.5873, 0.8561, 0.1439, 0.0992, -0.8304, 317.29
649, -0.5878, 0.8561, 0.1439, 0.0989, -0.8306, 316.16
650, -0.5886, 0.8565, 0.1435, 0.0985, -0.8305, 315.83
651, -0.5880, 0.8561, 0.1439, 0.0987, -0.8306, 315.79
652, -0.5871, 0.8560, 0.1440, 0.0990, -0.8301, 316.56
653, -0.5865, 0.8559, 0.1441, 0.0993, -0.8300, 316.80
654, -0.5872, 0.8561, 0.1439, 0.0992, -0.8303, 317.67
655, -0.5890, 0.8566, 0.1434, 0.0983, -0.8307, 316.63
656, -0.5882, 0.8563, 0.1437, 0.0987, -0.8306, 316.67
657, -0.5882, 0.8564, 0.1436, 0.0986, -0.8304, 316.21
658, -0.5903, 0.8570, 0.1430, 0.0977, -0.8310, 316.13
659, -0.5880, 0.8564, 0.1436, 0.0990, -0.8306, 316.52
660, -0.5866, 0.8559, 0.1441, 0.0994, -0.8301, 316.97
661, -0.5892, 0.8567, 0.1433, 0.0983, -0.8308, 316.85
662, -0.5887, 0.8567, 0.1433, 0.0985, -0.8306, 316.79
663, -0.5878, 0.8565, 0.1435, 0.0993, -0.8305, 316.09
664, -0.5883, 0.8565, 0.1435, 0.0986, -0.8304, 315.87
665, -0.5889, 0.8567, 0.1433, 0.0983, -0.8305, 316.25
666, -0.5884, 0.8566, 0.1434, 0.0987, -0.8305, 325.90
667, -0.5896, 0.8568, 0.1432, 0.0982, -0.8311, 329.54
668, -0.5895, 0.8568, 0.1432, 0.0982, -0.8309, 342.84
669, -0.5900, 0.8570, 0.1430, 0.0978, -0.8308, 324.24
670, -0.5896, 0.8569, 0.1431, 0.0981, -0.8308, 284.97
671, -0.5882, 0.8564, 0.1436, 0.0987, -0.8305, 274.52
672, -0.5890, 0.8566, 0.1434, 0.0982, -0.8306, 273.53
673, -0.5898, 0.8569, 0.1431, 0.0981, -0.8310, 272.57
674, -0.5892, 0.8568, 0.1432, 0.0984, -0.8308, 336.99
675, -0.5898, 0.8571, 0.1429, 0.0985, -0.8312, 336.42
676, -0.5893, 0.8567, 0.1433, 0.0981, -0.8307, 317.55
677, -0.5880, 0.8564, 0.1436, 0.0986, -0.8302, 277.28
678, -0.5890, 0.8567, 0.1433, 0.0985, -0.8308, 312.60
679, -0.5884, 0.8564, 0.1436, 0.0985, -0.8304, 335.35
680, -0.5887, 0.8566, 0.1434, 0.0985, -0.8305, 332.64
681, -0.5892, 0.8568, 0.1432, 0.0982, -0.8306, 344.72
682, -0.5897, 0.8571, 0.1429, 0.0982, -0.8309, 332.08
683, -0.5885, 0.8563, 0.1437, 0.0985, -0.8307, 340.66
684, -0.5906, 0.8571, 0.1429, 0.0978, -0.8313, 332.59
685, -0.5882, 0.8564, 0.1436, 0.0985, -0.8303, 344.16
686, -0.5911, 0.8574, 0.1426, 0.0976, -0.8313, 332.65
687, -0.5897, 0.8571, 0.1429, 0.0983, -0.8310, 334.85
688, -0.5896, 0.8570, 0.1430, 0.0983, -0.8308, 342.33
689, -0.5905, 0.8571, 0.1429, 0.0976, -0.8310, 330.05
690, -0.5895, 0.8569, 0.1431, 0.0981, -0.8307, 320.25
691, -0.5910, 0.8575, 0.1425, 0.0978, -0.8313, 320.31
692, -0.5895, 0.8570, 0.1430, 0.0982, -0.8307, 320.81
693, -0.5905, 0.8571, 0.1429, 0.0976, -0.8310, 321.28
694, -0.5896, 0.8569, 0.1431, 0.0982, -0.8309, 320.68
695, -0.5889, 0.8570, 0.1430, 0.0991, -0.8310, 320.57
696, -0.5909, 0.8574, 0.1426, 0.0977, -0.8313, 320.15
697, -0.5900, 0.8571, 0.1429, 0.0982, -0.8311, 320.15
698, -0.5907, 0.8573, 0.1427, 0.0978, -0.8312, 319.47
699, -0.5925, 0.8578, 0.1422, 0.0969, -0.8317, 316.10
700, -0.5902, 0.8572, 0.1428, 0.0983, -0.8313, 316.27
701, -0.5895, 0.8569, 0.1431, 0.0983, -0.8308, 315.33
702, -0.5911, 0.8574, 0.1426, 0.0975, -0.8312, 315.71
703, -0.5915, 0.8577, 0.1423, 0.0976, -0.8315, 315.32
704, -0.5912, 0.8576, 0.1424, 0.0976, -0.8312, 315.44
705, -0.5922, 0.8578, 0.1422, 0.0972, -0.8317, 315.87
706, -0.5917, 0.8578, 0.1422, 0.0976, -0.8316, 315.77
707, -0.5917, 0.8576, 0.1424, 0.0974, -0.8314, 315.64
708, -0.5924, 0.8579, 0.1421, 0.0971, -0.8316, 316.44
709, -0.5923, 0.8580, 0.1420, 0.0971, -0.8315, 316.17
710, -0.5909, 0.8573, 0.1427, 0.0975, -0.8311, 315.80
711, -0.5921, 0.8578, 0.1422, 0.0973, -0.8316, 315.72
712, -0.5912, 0.8576, 0.1424, 0.0977, -0.8313, 315.99
713, -0.5910, 0.8574, 0.1426, 0.0978, -0.8313, 315.45
714, -0.5916, 0.8576, 0.1424, 0.0975, -0.8315, 315.71
715, -0.5937, 0.8584, 0.1416, 0.0966, -0.8319, 318.89
716, -0.5939, 0.8583, 0.1417, 0.0964, -0.8320, 320.62
717, -0.5930, 0.8581, 0.1419, 0.0968, -0.8318, 319.39
718, -0.5910, 0.8574, 0.1426, 0.0975, -0.8311, 319.87
719, -0.5935, 0.8582, 0.1418, 0.0965, -0.8319, 320.18
720, -0.5913, 0.8575, 0.1425, 0.0974, -0.8313, 321.10
721, -0.5924, 0.8580, 0.1420, 0.0972, -0.8315, 320.40
722, -0.5921, 0.8578, 0.1422, 0.0973, -0.8317, 320.92
723, -0.5911, 0.8576, 0.1424, 0.0977, -0.8313, 320.37
724, -0.5930, 0.8582, 0.1418, 0.0970, -0.8317, 320.21
725, -0.5935, 0.8581, 0.1419, 0.0964, -0.8318, 320.48
726, -0.5915, 0.8578, 0.1422, 0.0978, -0.8315, 321.04
727, -0.5940, 0.8585, 0.1415, 0.0964, -0.8319, 320.71
728, -0.5925, 0.8581, 0.1419, 0.0973, -0.8317, 320.68
729, -0.5930, 0.8580, 0.1420, 0.0969, -0.8319, 320.10
730, -0.5905, 0.8574, 0.1426, 0.0981, -0.8311, 319.96
731, -0.5930, 0.8581, 0.1419, 0.0970, -0.8319, 320.20
732, -0.5929, 0.8582, 0.1418, 0.0971, -0.8317, 320.75
733, -0.5943, 0.8586, 0.1414, 0.0964, -0.8320, 320.67
734, -0.5912, 0.8575, 0.1425, 0.0976, -0.8312, 320.48
735, -0.5943, 0.8586, 0.1414, 0.0966, -0.8323, 320.67
736, -0.5939, 0.8585, 0.1415, 0.0965, -0.8319, 320.62
737, -0.5907, 0.8575, 0.1425, 0.0980, -0.8312, 319.89
738, -0.5927, 0.8583, 0.1417, 0.0975, -0.8318, 320.29
739, -0.5919, 0.8578, 0.1422, 0.0974, -0.8316, 320.23
740, -0.5935, 0.8583, 0.1417, 0.0966, -0.8319, 321.08
741, -0.5945, 0.8589, 0.1411, 0.0967, -0.8322, 321.04
742, -0.5942, 0.8587, 0.1413, 0.0965, -0.8320, 320.50
743, -0.5934, 0.8583, 0.1417, 0.0967, -0.8318, 320.19
744, -0.5934, 0.8582, 0.1418, 0.0967, -0.8319, 320.18
745, -0.5930, 0.8582, 0.1418, 0.0969, -0.8316, 320.77
746, -0.5931, 0.8581, 0.1419, 0.0968, -0.8318, 321.29
747, -0.5930, 0.8583, 0.1417, 0.0971, -0.8319, 319.21
748, -0.5926, 0.8580, 0.1420, 0.0973, -0.8320, 316.99
749, -0.5942, 0.8584, 0.1416, 0.0964, -0.8322, 320.57
750, -0.5931, 0.8582, 0.1418, 0.0971, -0.8319, 320.22
751, -0.5915, 0.8582, 0.1418, 0.0984, -0.8318, 321.01
752, -0.5947, 0.8587, 0.1413, 0.0963, -0.8323, 315.48
753, -0.5948, 0.8588, 0.1412, 0.0962, -0.8322, 321.36
