Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
150, 0.3808, 0.8021, 0.1979, 0.1170, 0.0659, 312.73
151, 0.3797, 0.8027, 0.1973, 0.1167, 0.0657, 330.71
152, 0.3782, 0.8031, 0.1969, 0.1160, 0.0653, 312.47
153, 0.3783, 0.8031, 0.1969, 0.1161, 0.0653, 307.82
154, 0.3797, 0.8029, 0.1971, 0.1168, 0.0658, 312.40
155, 0.3782, 0.8031, 0.1969, 0.1160, 0.0653, 312.96
156, 0.3768, 0.8037, 0.1963, 0.1156, 0.0650, 312.53
157, 0.3769, 0.8041, 0.1959, 0.1158, 0.0652, 311.99
158, 0.3740, 0.8048, 0.1952, 0.1145, 0.0643, 311.75
159, 0.3735, 0.8051, 0.1949, 0.1144, 0.0643, 311.38
160, 0.3745, 0.8051, 0.1949, 0.1149, 0.0647, 311.17
161, 0.3747, 0.8046, 0.1954, 0.1147, 0.0645, 311.18
162, 0.3730, 0.8054, 0.1946, 0.1143, 0.0642, 311.33
163, 0.3728, 0.8055, 0.1945, 0.1142, 0.0641, 311.62
164, 0.3726, 0.8061, 0.1939, 0.1143, 0.0643, 311.01
165, 0.3712, 0.8062, 0.1938, 0.1136, 0.0638, 311.16
166, 0.3702, 0.8064, 0.1936, 0.1131, 0.0635, 311.25
167, 0.3705, 0.8065, 0.1935, 0.1134, 0.0636, 311.57
168, 0.3688, 0.8073, 0.1927, 0.1128, 0.0633, 311.29
169, 0.3672, 0.8078, 0.1922, 0.1121, 0.0628, 311.46
170, 0.3675, 0.8076, 0.1924, 0.1122, 0.0630, 310.97
171, 0.3656, 0.8085, 0.1915, 0.1115, 0.0625, 311.07
172, 0.3694, 0.8075, 0.1925, 0.1132, 0.0637, 311.03
173, 0.3684, 0.8080, 0.1920, 0.1129, 0.0635, 311.18
174, 0.3670, 0.8082, 0.1918, 0.1123, 0.0630, 311.35
175, 0.3663, 0.8084, 0.1916, 0.1120, 0.0628, 311.23
176, 0.3663, 0.8092, 0.1908, 0.1122, 0.0633, 311.42
177, 0.3636, 0.8095, 0.1905, 0.1109, 0.0622, 311.30
178, 0.3632, 0.8096, 0.1904, 0.1108, 0.0621, 311.14
179, 0.3637, 0.8095, 0.1905, 0.1110, 0.0622, 311.42
180, 0.3649, 0.8094, 0.1906, 0.1116, 0.0627, 311.38
181, 0.3627, 0.8102, 0.1898, 0.1108, 0.0621, 311.19
182, 0.3609, 0.8106, 0.1894, 0.1100, 0.0615, 311.15
183, 0.3627, 0.8100, 0.1900, 0.1107, 0.0620, 311.29
184, 0.3603, 0.8107, 0.1893, 0.1096, 0.0614, 311.33
185, 0.3602, 0.8111, 0.1889, 0.1098, 0.0615, 311.33
186, 0.3629, 0.8105, 0.1895, 0.1110, 0.0624, 311.06
187, 0.3597, 0.8113, 0.1887, 0.1096, 0.0613, 311.30
188, 0.3579, 0.8118, 0.1882, 0.1088, 0.0608, 311.49
189, 0.3562, 0.8126, 0.1874, 0.1082, 0.0605, 310.77
190, 0.3572, 0.8123, 0.1877, 0.1087, 0.0608, 311.37
191, 0.3565, 0.8123, 0.1877, 0.1083, 0.0605, 311.32
192, 0.3589, 0.8121, 0.1879, 0.1095, 0.0615, 311.24
193, 0.3559, 0.8129, 0.1871, 0.1083, 0.0605, 311.38
194, 0.3569, 0.8126, 0.1874, 0.1087, 0.0608, 311.29
195, 0.3567, 0.8126, 0.1874, 0.1086, 0.0607, 311.43
196, 0.3544, 0.8134, 0.1866, 0.1077, 0.0602, 311.24
197, 0.3569, 0.8126, 0.1874, 0.1086, 0.0608, 311.23
198, 0.3550, 0.8132, 0.1868, 0.1079, 0.0603, 311.05
199, 0.3538, 0.8137, 0.1863, 0.1075, 0.0600, 311.35
200, 0.3556, 0.8135, 0.1865, 0.1084, 0.0607, 311.45
201, 0.3534, 0.8140, 0.1860, 0.1074, 0.0600, 311.14
202, 0.3532, 0.8141, 0.1859, 0.1073, 0.0599, 311.38
203, 0.3533, 0.8143, 0.1857, 0.1074, 0.0602, 311.06
204, 0.3503, 0.8151, 0.1849, 0.1062, 0.0592, 311.47
205, 0.3533, 0.8144, 0.1856, 0.1075, 0.0603, 311.28
206, 0.3512, 0.8151, 0.1849, 0.1067, 0.0597, 311.14
207, 0.3504, 0.8150, 0.1850, 0.1062, 0.0592, 311.42
208, 0.3498, 0.8157, 0.1843, 0.1062, 0.0593, 311.35
209, 0.3503, 0.8153, 0.1847, 0.1063, 0.0594, 311.42
210, 0.3484, 0.8164, 0.1836, 0.1058, 0.0590, 311.17
211, 0.3503, 0.8157, 0.1843, 0.1065, 0.0595, 311.19
212, 0.3508, 0.8153, 0.1847, 0.1066, 0.0595, 311.52
213, 0.3468, 0.8168, 0.1832, 0.1051, 0.0585, 311.77
214, 0.3484, 0.8162, 0.1838, 0.1056, 0.0590, 312.32
215, 0.3463, 0.8168, 0.1832, 0.1048, 0.0583, 312.70
216, 0.3455, 0.8171, 0.1829, 0.1044, 0.0582, 313.01
217, 0.3492, 0.8166, 0.1834, 0.1062, 0.0596, 312.69
218, 0.3446, 0.8179, 0.1821, 0.1044, 0.0582, 312.80
219, 0.3432, 0.8181, 0.1819, 0.1037, 0.0576, 312.35
220, 0.3470, 0.8170, 0.1830, 0.1052, 0.0588, 312.02
221, 0.3446, 0.8178, 0.1822, 0.1043, 0.0581, 311.87
222, 0.3476, 0.8170, 0.1830, 0.1056, 0.0590, 312.35
223, 0.3440, 0.8182, 0.1818, 0.1041, 0.0580, 312.55
224, 0.3446, 0.8179, 0.1821, 0.1043, 0.0581, 312.44
225, 0.3432, 0.8181, 0.1819, 0.1037, 0.0577, 312.55
226, 0.3436, 0.8184, 0.1816, 0.1040, 0.0580, 311.97
227, 0.3439, 0.8183, 0.1817, 0.1042, 0.0580, 311.74
228, 0.3438, 0.8183, 0.1817, 0.1040, 0.0580, 313.07
229, 0.3409, 0.8193, 0.1807, 0.1029, 0.0573, 312.50
230, 0.3404, 0.8196, 0.1804, 0.1028, 0.0572, 312.39
231, 0.3442, 0.8187, 0.1813, 0.1045, 0.0584, 308.03
232, 0.3403, 0.8197, 0.1803, 0.1029, 0.0572, 312.70
233, 0.3406, 0.8196, 0.1804, 0.1029, 0.0573, 311.51
234, 0.3411, 0.8196, 0.1804, 0.1032, 0.0575, 311.13
235, 0.3387, 0.8204, 0.1796, 0.1022, 0.0569, 312.33
236, 0.3403, 0.8198, 0.1802, 0.1029, 0.0572, 312.22
237, 0.3384, 0.8205, 0.1795, 0.1021, 0.0568, 312.77
238, 0.3383, 0.8204, 0.1796, 0.1020, 0.0567, 312.42
239, 0.3389, 0.8205, 0.1795, 0.1024, 0.0570, 312.78
240, 0.3387, 0.8210, 0.1790, 0.1025, 0.0572, 311.95
241, 0.3379, 0.8208, 0.1792, 0.1019, 0.0567, 311.15
242, 0.3383, 0.8205, 0.1795, 0.1020, 0.0568, 311.14
243, 0.3375, 0.8208, 0.1792, 0.1017, 0.0565, 310.78
244, 0.3373, 0.8211, 0.1789, 0.1018, 0.0566, 311.10
245, 0.3381, 0.8209, 0.1791, 0.1022, 0.0569, 311.44
246, 0.3357, 0.8219, 0.1781, 0.1013, 0.0563, 283.79
247, 0.3355, 0.8218, 0.1782, 0.1012, 0.0562, 259.12
248, 0.3346, 0.8220, 0.1780, 0.1008, 0.0559, 270.69
249, 0.3369, 0.8213, 0.1787, 0.1016, 0.0565, 311.72
250, 0.3338, 0.8223, 0.1777, 0.1004, 0.0557, 312.28
251, 0.3357, 0.8217, 0.1783, 0.1012, 0.0562, 312.25
252, 0.3360, 0.8218, 0.1782, 0.1013, 0.0564, 312.19
253, 0.3342, 0.8221, 0.1779, 0.1005, 0.0558, 311.96
254, 0.3345, 0.8224, 0.1776, 0.1008, 0.0561, 312.50
255, 0.3342, 0.8225, 0.1775, 0.1007, 0.0559, 312.25
256, 0.3327, 0.8230, 0.1770, 0.1001, 0.0556, 311.84
257, 0.3327, 0.8232, 0.1768, 0.1003, 0.0556, 311.60
258, 0.3313, 0.8236, 0.1764, 0.0996, 0.0553, 311.47
259, 0.3324, 0.8229, 0.1771, 0.0999, 0.0554, 311.52
260, 0.3311, 0.8237, 0.1763, 0.0996, 0.0552, 311.57
261, 0.3305, 0.8239, 0.1761, 0.0993, 0.0551, 311.80
262, 0.3315, 0.8233, 0.1767, 0.0996, 0.0552, 311.68
263, 0.3317, 0.8236, 0.1764, 0.0999, 0.0555, 311.52
264, 0.3315, 0.8238, 0.1762, 0.0998, 0.0555, 312.05
265, 0.3303, 0.8242, 0.1758, 0.0994, 0.0551, 311.84
266, 0.3299, 0.8242, 0.1758, 0.0991, 0.0550, 311.62
267, 0.3272, 0.8253, 0.1747, 0.0982, 0.0544, 311.56
268, 0.3307, 0.8240, 0.1760, 0.0995, 0.0552, 311.29
269, 0.3303, 0.8244, 0.1756, 0.0995, 0.0552, 311.51
270, 0.3304, 0.8242, 0.1758, 0.0994, 0.0552, 312.00
271, 0.3281, 0.8250, 0.1750, 0.0985, 0.0546, 312.17
272, 0.3277, 0.8253, 0.1747, 0.0985, 0.0545, 311.34
273, 0.3308, 0.8243, 0.1757, 0.0997, 0.0554, 311.46
274, 0.3304, 0.8247, 0.1753, 0.0996, 0.0555, 311.29
275, 0.3258, 0.8260, 0.1740, 0.0978, 0.0540, 311.61
276, 0.3254, 0.8262, 0.1738, 0.0976, 0.0540, 312.02
277, 0.3266, 0.8257, 0.1743, 0.0980, 0.0543, 311.80
278, 0.3248, 0.8263, 0.1737, 0.0973, 0.0538, 311.83
279, 0.3261, 0.8259, 0.1741, 0.0978, 0.0542, 311.74
280, 0.3285, 0.8252, 0.1748, 0.0988, 0.0548, 340.68
281, 0.3268, 0.8256, 0.1744, 0.0981, 0.0543, 311.54
282, 0.3276, 0.8255, 0.1745, 0.0985, 0.0546, 311.66
283, 0.3286, 0.8252, 0.1748, 0.0989, 0.0549, 319.86
284, 0.3236, 0.8269, 0.1731, 0.0969, 0.0536, 311.55
285, 0.3233, 0.8270, 0.1730, 0.0968, 0.0535, 311.83
286, 0.3242, 0.8267, 0.1733, 0.0971, 0.0538, 311.93
287, 0.3256, 0.8263, 0.1737, 0.0978, 0.0542, 311.46
288, 0.3252, 0.8264, 0.1736, 0.0975, 0.0541, 335.10
289, 0.3237, 0.8269, 0.1731, 0.0969, 0.0537, 323.74
290, 0.3242, 0.8270, 0.1730, 0.0972, 0.0540, 317.94
291, 0.3265, 0.8259, 0.1741, 0.0981, 0.0544, 357.36
292, 0.3227, 0.8272, 0.1728, 0.0965, 0.0534, 371.46
293, 0.3236, 0.8271, 0.1729, 0.0970, 0.0537, 515.55
294, 0.3255, 0.8266, 0.1734, 0.0978, 0.0543, 324.79
295, 0.3227, 0.8275, 0.1725, 0.0967, 0.0535, 318.63
296, 0.3232, 0.8275, 0.1725, 0.0970, 0.0537, 326.98
297, 0.3207, 0.8280, 0.1720, 0.0958, 0.0529, 358.11
298, 0.3222, 0.8276, 0.1724, 0.0965, 0.0534, 306.83
299, 0.3229, 0.8278, 0.1722, 0.0970, 0.0537, 347.61
300, 0.3229, 0.8274, 0.1726, 0.0968, 0.0535, 311.00
301, 0.3210, 0.8281, 0.1719, 0.0960, 0.0531, 310.86
302, 0.3232, 0.8272, 0.1728, 0.0968, 0.0536, 329.45
303, 0.3219, 0.8283, 0.1717, 0.0966, 0.0537, 311.50
304, 0.3234, 0.8277, 0.1723, 0.0972, 0.0540, 311.36
305, 0.3199, 0.8286, 0.1714, 0.0957, 0.0528, 311.29
306, 0.3202, 0.8284, 0.1716, 0.0957, 0.0528, 310.72
307, 0.3192, 0.8290, 0.1710, 0.0954, 0.0528, 311.49
308, 0.3200, 0.8287, 0.1713, 0.0957, 0.0530, 311.28
309, 0.3209, 0.8281, 0.1719, 0.0960, 0.0531, 311.13
310, 0.3192, 0.8289, 0.1711, 0.0954, 0.0527, 311.57
311, 0.3187, 0.8292, 0.1708, 0.0953, 0.0527, 310.71
312, 0.3196, 0.8288, 0.1712, 0.0956, 0.0528, 311.14
313, 0.3195, 0.8289, 0.1711, 0.0955, 0.0528, 310.97
314, 0.3183, 0.8295, 0.1705, 0.0952, 0.0526, 310.98
315, 0.3205, 0.8286, 0.1714, 0.0960, 0.0531, 311.22
316, 0.3184, 0.8293, 0.1707, 0.0951, 0.0525, 310.68
317, 0.3202, 0.8291, 0.1709, 0.0960, 0.0533, 310.38
318, 0.3181, 0.8296, 0.1704, 0.0951, 0.0525, 329.16
319, 0.3160, 0.8302, 0.1698, 0.0943, 0.0520, 312.13
320, 0.3164, 0.8302, 0.1698, 0.0945, 0.0521, 361.87
321, 0.3172, 0.8298, 0.1702, 0.0947, 0.0523, 312.90
322, 0.3175, 0.8298, 0.1702, 0.0949, 0.0524, 311.44
323, 0.3173, 0.8298, 0.1702, 0.0948, 0.0524, 311.28
324, 0.3148, 0.8309, 0.1691, 0.0939, 0.0517, 310.75
325, 0.3169, 0.8302, 0.1698, 0.0947, 0.0523, 332.90
326, 0.3163, 0.8302, 0.1698, 0.0944, 0.0521, 313.30
327, 0.3163, 0.8303, 0.1697, 0.0944, 0.0521, 314.63
328, 0.3151, 0.8305, 0.1695, 0.0939, 0.0518, 313.00
329, 0.3135, 0.8312, 0.1688, 0.0933, 0.0514, 320.02
330, 0.3151, 0.8308, 0.1692, 0.0940, 0.0519, 313.14
331, 0.3163, 0.8305, 0.1695, 0.0946, 0.0522, 340.19
332, 0.3154, 0.8305, 0.1695, 0.0941, 0.0519, 316.66
333, 0.3142, 0.8310, 0.1690, 0.0936, 0.0516, 312.71
334, 0.3137, 0.8314, 0.1686, 0.0935, 0.0516, 312.49
335, 0.3130, 0.8315, 0.1685, 0.0932, 0.0513, 310.88
336, 0.3137, 0.8314, 0.1686, 0.0935, 0.0515, 387.74
337, 0.3139, 0.8311, 0.1689, 0.0935, 0.0515, 336.21
338, 0.3105, 0.8326, 0.1674, 0.0923, 0.0508, 312.71
339, 0.3101, 0.8327, 0.1673, 0.0921, 0.0507, 312.36
340, 0.3133, 0.8317, 0.1683, 0.0934, 0.0515, 312.39
341, 0.3106, 0.8326, 0.1674, 0.0924, 0.0509, 313.11
342, 0.3115, 0.8323, 0.1677, 0.0927, 0.0511, 312.82
343, 0.3117, 0.8322, 0.1678, 0.0928, 0.0511, 312.19
344, 0.3104, 0.8325, 0.1675, 0.0922, 0.0507, 330.79
345, 0.3109, 0.8324, 0.1676, 0.0925, 0.0509, 312.57
346, 0.3124, 0.8323, 0.1677, 0.0932, 0.0515, 312.70
347, 0.3113, 0.8326, 0.1674, 0.0928, 0.0512, 315.14
348, 0.3102, 0.8330, 0.1670, 0.0923, 0.0508, 312.57
349, 0.3114, 0.8326, 0.1674, 0.0928, 0.0511, 307.66
350, 0.3110, 0.8326, 0.1674, 0.0926, 0.0510, 310.66
351, 0.3099, 0.8329, 0.1671, 0.0921, 0.0507, 310.79
352, 0.3086, 0.8334, 0.1666, 0.0916, 0.0504, 310.68
353, 0.3094, 0.8330, 0.1670, 0.0919, 0.0505, 310.57
354, 0.3102, 0.8330, 0.1670, 0.0923, 0.0509, 310.84
355, 0.3107, 0.8329, 0.1671, 0.0926, 0.0510, 310.87
356, 0.3109, 0.8329, 0.1671, 0.0927, 0.0511, 310.66
357, 0.3088, 0.8334, 0.1666, 0.0918, 0.0504, 310.86
358, 0.3090, 0.8337, 0.1663, 0.0920, 0.0508, 310.53
359, 0.3077, 0.8340, 0.1660, 0.0915, 0.0503, 310.03
360, 0.3072, 0.8342, 0.1658, 0.0912, 0.0502, 310.25
361, 0.3098, 0.8332, 0.1668, 0.0922, 0.0508, 310.56
362, 0.3070, 0.8343, 0.1657, 0.0912, 0.0501, 310.18
363, 0.3110, 0.8329, 0.1671, 0.0927, 0.0512, 310.54
364, 0.3070, 0.8344, 0.1656, 0.0912, 0.0501, 310.49
365, 0.3108, 0.8330, 0.1670, 0.0927, 0.0512, 310.50
366, 0.3069, 0.8343, 0.1657, 0.0911, 0.0501, 310.94
367, 0.3086, 0.8340, 0.1660, 0.0919, 0.0506, 338.76
368, 0.3084, 0.8338, 0.1662, 0.0918, 0.0505, 360.98
369, 0.3058, 0.8349, 0.1651, 0.0908, 0.0499, 314.90
370, 0.3074, 0.8342, 0.1658, 0.0913, 0.0503, 310.08
371, 0.3064, 0.8348, 0.1652, 0.0911, 0.0501, 310.36
372, 0.3065, 0.8345, 0.1655, 0.0910, 0.0500, 314.24
373, 0.3079, 0.8340, 0.1660, 0.0916, 0.0504, 313.05
374, 0.3051, 0.8349, 0.1651, 0.0904, 0.0496, 310.52
375, 0.3083, 0.8341, 0.1659, 0.0918, 0.0506, 310.64
376, 0.3065, 0.8346, 0.1654, 0.0910, 0.0500, 329.83
