Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
68, 0.3747, 0.7831, 0.2169, 0.1579, 252.91
69, 0.3694, 0.7851, 0.2149, 0.1545, 252.64
70, 0.3707, 0.7847, 0.2153, 0.1554, 253.26
71, 0.3691, 0.7858, 0.2142, 0.1549, 252.84
72, 0.3666, 0.7863, 0.2137, 0.1529, 253.06
73, 0.3669, 0.7869, 0.2131, 0.1538, 252.42
74, 0.3661, 0.7871, 0.2129, 0.1532, 252.77
75, 0.3639, 0.7878, 0.2122, 0.1517, 253.21
76, 0.3630, 0.7885, 0.2115, 0.1514, 253.15
77, 0.3625, 0.7889, 0.2111, 0.1515, 252.86
78, 0.3600, 0.7899, 0.2101, 0.1499, 252.93
79, 0.3597, 0.7903, 0.2097, 0.1500, 252.66
80, 0.3573, 0.7914, 0.2086, 0.1487, 253.21
81, 0.3563, 0.7916, 0.2084, 0.1479, 252.69
82, 0.3565, 0.7917, 0.2083, 0.1481, 253.04
83, 0.3549, 0.7925, 0.2075, 0.1474, 253.07
84, 0.3526, 0.7934, 0.2066, 0.1460, 252.91
85, 0.3516, 0.7938, 0.2062, 0.1454, 252.99
86, 0.3526, 0.7941, 0.2059, 0.1467, 252.78
87, 0.3499, 0.7952, 0.2048, 0.1451, 252.94
88, 0.3520, 0.7945, 0.2055, 0.1465, 252.46
89, 0.3465, 0.7963, 0.2037, 0.1428, 252.94
90, 0.3491, 0.7959, 0.2041, 0.1450, 253.12
91, 0.3471, 0.7966, 0.2034, 0.1437, 253.38
92, 0.3460, 0.7970, 0.2030, 0.1430, 253.19
93, 0.3446, 0.7978, 0.2022, 0.1424, 252.67
94, 0.3436, 0.7983, 0.2017, 0.1420, 252.73
95, 0.3428, 0.7989, 0.2011, 0.1417, 249.30
96, 0.3414, 0.7993, 0.2007, 0.1407, 252.68
97, 0.3399, 0.7999, 0.2001, 0.1398, 253.12
98, 0.3419, 0.7994, 0.2006, 0.1412, 253.08
99, 0.3386, 0.8009, 0.1991, 0.1395, 252.96
100, 0.3379, 0.8012, 0.1988, 0.1390, 253.12
101, 0.3371, 0.8014, 0.1986, 0.1385, 252.56
102, 0.3374, 0.8016, 0.1984, 0.1390, 252.73
103, 0.3378, 0.8014, 0.1986, 0.1392, 252.88
104, 0.3357, 0.8023, 0.1977, 0.1380, 253.37
105, 0.3338, 0.8033, 0.1967, 0.1371, 253.47
106, 0.3334, 0.8033, 0.1967, 0.1368, 253.08
107, 0.3331, 0.8037, 0.1963, 0.1368, 253.19
108, 0.3325, 0.8040, 0.1960, 0.1365, 251.80
109, 0.3322, 0.8043, 0.1957, 0.1365, 253.17
110, 0.3309, 0.8046, 0.1954, 0.1355, 252.94
111, 0.3307, 0.8052, 0.1948, 0.1359, 253.14
112, 0.3298, 0.8052, 0.1948, 0.1351, 253.32
113, 0.3287, 0.8058, 0.1942, 0.1345, 253.47
114, 0.3273, 0.8065, 0.1935, 0.1339, 253.11
115, 0.3258, 0.8072, 0.1928, 0.1330, 252.92
116, 0.3258, 0.8074, 0.1926, 0.1332, 253.25
117, 0.3260, 0.8074, 0.1926, 0.1334, 253.47
118, 0.3256, 0.8078, 0.1922, 0.1334, 253.18
119, 0.3237, 0.8084, 0.1916, 0.1321, 252.98
120, 0.3249, 0.8084, 0.1916, 0.1334, 251.86
121, 0.3234, 0.8085, 0.1915, 0.1320, 252.88
122, 0.3217, 0.8094, 0.1906, 0.1311, 253.05
123, 0.3225, 0.8092, 0.1908, 0.1317, 253.18
124, 0.3219, 0.8094, 0.1906, 0.1313, 252.99
125, 0.3231, 0.8094, 0.1906, 0.1325, 253.41
126, 0.3204, 0.8105, 0.1895, 0.1309, 251.15
127, 0.3170, 0.8118, 0.1882, 0.1287, 249.93
128, 0.3195, 0.8107, 0.1893, 0.1301, 252.03
129, 0.3186, 0.8114, 0.1886, 0.1300, 248.15
130, 0.3190, 0.8112, 0.1888, 0.1303, 271.28
131, 0.3175, 0.8117, 0.1883, 0.1292, 285.67
132, 0.3145, 0.8129, 0.1871, 0.1274, 266.05
133, 0.3166, 0.8121, 0.1879, 0.1287, 250.70
134, 0.3173, 0.8122, 0.1878, 0.1296, 250.58
135, 0.3147, 0.8130, 0.1870, 0.1278, 266.08
136, 0.3162, 0.8126, 0.1874, 0.1287, 285.99
137, 0.3147, 0.8133, 0.1867, 0.1279, 284.49
138, 0.3136, 0.8134, 0.1866, 0.1271, 282.31
139, 0.3124, 0.8143, 0.1857, 0.1267, 284.76
140, 0.3121, 0.8142, 0.1858, 0.1263, 284.56
141, 0.3107, 0.8151, 0.1849, 0.1257, 286.21
142, 0.3131, 0.8144, 0.1856, 0.1275, 284.56
143, 0.3094, 0.8156, 0.1844, 0.1250, 286.28
144, 0.3099, 0.8157, 0.1843, 0.1255, 285.66
145, 0.3094, 0.8157, 0.1843, 0.1251, 286.93
146, 0.3078, 0.8165, 0.1835, 0.1243, 281.75
147, 0.3107, 0.8158, 0.1842, 0.1266, 285.56
148, 0.3088, 0.8164, 0.1836, 0.1252, 286.00
149, 0.3081, 0.8166, 0.1834, 0.1247, 286.24
150, 0.3070, 0.8169, 0.1831, 0.1240, 285.42
151, 0.3061, 0.8176, 0.1824, 0.1236, 285.75
152, 0.3052, 0.8179, 0.1821, 0.1231, 286.00
153, 0.3053, 0.8178, 0.1822, 0.1231, 286.53
154, 0.3066, 0.8176, 0.1824, 0.1243, 286.54
155, 0.3049, 0.8180, 0.1820, 0.1229, 285.83
156, 0.3041, 0.8184, 0.1816, 0.1225, 285.91
157, 0.3041, 0.8187, 0.1813, 0.1227, 284.17
158, 0.3020, 0.8194, 0.1806, 0.1214, 286.54
159, 0.3019, 0.8197, 0.1803, 0.1215, 284.53
160, 0.3019, 0.8197, 0.1803, 0.1216, 286.30
161, 0.3023, 0.8193, 0.1807, 0.1216, 286.19
162, 0.3015, 0.8199, 0.1801, 0.1214, 285.47
163, 0.3013, 0.8200, 0.1800, 0.1213, 286.94
164, 0.3009, 0.8206, 0.1794, 0.1215, 285.29
165, 0.3004, 0.8206, 0.1794, 0.1210, 285.47
166, 0.2992, 0.8210, 0.1790, 0.1202, 286.05
167, 0.3001, 0.8208, 0.1792, 0.1208, 286.71
168, 0.2980, 0.8216, 0.1784, 0.1197, 285.71
169, 0.2969, 0.8221, 0.1779, 0.1190, 286.18
170, 0.2972, 0.8219, 0.1781, 0.1192, 286.72
171, 0.2964, 0.8225, 0.1775, 0.1189, 285.14
172, 0.2985, 0.8218, 0.1782, 0.1202, 286.42
173, 0.2969, 0.8225, 0.1775, 0.1194, 286.10
174, 0.2969, 0.8223, 0.1777, 0.1192, 286.65
175, 0.2964, 0.8226, 0.1774, 0.1190, 288.07
176, 0.2958, 0.8234, 0.1766, 0.1192, 286.94
177, 0.2945, 0.8236, 0.1764, 0.1180, 286.39
178, 0.2943, 0.8235, 0.1765, 0.1179, 286.03
179, 0.2943, 0.8237, 0.1763, 0.1180, 286.21
180, 0.2943, 0.8237, 0.1763, 0.1180, 287.07
181, 0.2933, 0.8243, 0.1757, 0.1176, 286.14
182, 0.2921, 0.8248, 0.1752, 0.1168, 287.30
183, 0.2937, 0.8241, 0.1759, 0.1177, 286.30
184, 0.2926, 0.8246, 0.1754, 0.1171, 285.79
185, 0.2908, 0.8253, 0.1747, 0.1161, 285.94
186, 0.2916, 0.8250, 0.1750, 0.1166, 287.08
187, 0.2914, 0.8253, 0.1747, 0.1167, 287.42
188, 0.2899, 0.8257, 0.1743, 0.1156, 285.54
189, 0.2892, 0.8263, 0.1737, 0.1155, 286.08
190, 0.2892, 0.8262, 0.1738, 0.1155, 287.55
191, 0.2886, 0.8263, 0.1737, 0.1149, 286.51
192, 0.2907, 0.8259, 0.1741, 0.1167, 286.95
193, 0.2877, 0.8269, 0.1731, 0.1146, 286.75
194, 0.2896, 0.8263, 0.1737, 0.1160, 285.82
195, 0.2885, 0.8267, 0.1733, 0.1153, 287.47
196, 0.2873, 0.8273, 0.1727, 0.1146, 285.84
197, 0.2886, 0.8267, 0.1733, 0.1153, 286.08
198, 0.2869, 0.8273, 0.1727, 0.1142, 287.38
199, 0.2871, 0.8276, 0.1724, 0.1147, 287.15
200, 0.2872, 0.8275, 0.1725, 0.1147, 285.92
201, 0.2860, 0.8278, 0.1722, 0.1138, 287.65
202, 0.2863, 0.8278, 0.1722, 0.1141, 286.72
203, 0.2858, 0.8283, 0.1717, 0.1141, 287.04
204, 0.2842, 0.8287, 0.1713, 0.1128, 286.92
205, 0.2860, 0.8283, 0.1717, 0.1143, 286.78
206, 0.2842, 0.8291, 0.1709, 0.1132, 286.29
207, 0.2842, 0.8287, 0.1713, 0.1129, 286.34
208, 0.2837, 0.8294, 0.1706, 0.1131, 288.01
209, 0.2849, 0.8288, 0.1712, 0.1137, 286.32
210, 0.2827, 0.8300, 0.1700, 0.1127, 285.93
211, 0.2839, 0.8294, 0.1706, 0.1132, 287.05
212, 0.2846, 0.8289, 0.1711, 0.1135, 286.83
213, 0.2811, 0.8305, 0.1695, 0.1116, 285.86
214, 0.2825, 0.8297, 0.1703, 0.1122, 285.93
215, 0.2812, 0.8303, 0.1697, 0.1116, 287.20
216, 0.2804, 0.8306, 0.1694, 0.1110, 285.41
217, 0.2828, 0.8302, 0.1698, 0.1130, 286.21
218, 0.2800, 0.8312, 0.1688, 0.1112, 286.38
219, 0.2788, 0.8315, 0.1685, 0.1103, 286.96
220, 0.2817, 0.8303, 0.1697, 0.1120, 286.54
221, 0.2801, 0.8312, 0.1688, 0.1113, 286.43
222, 0.2820, 0.8303, 0.1697, 0.1123, 286.32
223, 0.2795, 0.8314, 0.1686, 0.1109, 286.49
224, 0.2799, 0.8312, 0.1688, 0.1111, 286.81
225, 0.2790, 0.8314, 0.1686, 0.1104, 286.96
226, 0.2786, 0.8318, 0.1682, 0.1104, 286.13
227, 0.2787, 0.8320, 0.1680, 0.1106, 286.58
228, 0.2793, 0.8314, 0.1686, 0.1107, 287.43
229, 0.2766, 0.8327, 0.1673, 0.1093, 286.40
230, 0.2756, 0.8331, 0.1669, 0.1087, 287.23
231, 0.2794, 0.8319, 0.1681, 0.1113, 286.57
232, 0.2761, 0.8330, 0.1670, 0.1091, 286.93
233, 0.2767, 0.8328, 0.1672, 0.1095, 286.39
234, 0.2766, 0.8330, 0.1670, 0.1095, 286.86
235, 0.2741, 0.8339, 0.1661, 0.1080, 286.85
236, 0.2764, 0.8331, 0.1669, 0.1094, 285.88
237, 0.2750, 0.8336, 0.1664, 0.1087, 287.44
238, 0.2752, 0.8335, 0.1665, 0.1087, 286.59
239, 0.2753, 0.8336, 0.1664, 0.1089, 287.59
240, 0.2745, 0.8343, 0.1657, 0.1088, 286.22
241, 0.2750, 0.8339, 0.1661, 0.1089, 287.16
242, 0.2747, 0.8339, 0.1661, 0.1085, 286.35
243, 0.2741, 0.8340, 0.1660, 0.1081, 286.39
244, 0.2742, 0.8343, 0.1657, 0.1085, 286.64
245, 0.2737, 0.8343, 0.1657, 0.1080, 286.81
246, 0.2731, 0.8348, 0.1652, 0.1079, 286.50
247, 0.2729, 0.8349, 0.1651, 0.1077, 287.64
248, 0.2722, 0.8351, 0.1649, 0.1073, 286.74
249, 0.2746, 0.8343, 0.1657, 0.1089, 286.30
250, 0.2712, 0.8355, 0.1645, 0.1067, 286.04
251, 0.2727, 0.8349, 0.1651, 0.1076, 286.26
252, 0.2760, 0.8341, 0.1659, 0.1102, 286.73
253, 0.2726, 0.8348, 0.1652, 0.1074, 286.12
254, 0.2715, 0.8356, 0.1644, 0.1071, 286.89
255, 0.2718, 0.8354, 0.1646, 0.1073, 286.51
256, 0.2709, 0.8358, 0.1642, 0.1067, 286.14
257, 0.2712, 0.8358, 0.1642, 0.1071, 286.45
258, 0.2700, 0.8363, 0.1637, 0.1063, 286.38
259, 0.2709, 0.8357, 0.1643, 0.1066, 287.50
260, 0.2696, 0.8365, 0.1635, 0.1061, 287.00
261, 0.2694, 0.8366, 0.1634, 0.1060, 285.85
262, 0.2696, 0.8364, 0.1636, 0.1059, 287.16
263, 0.2703, 0.8363, 0.1637, 0.1066, 285.40
264, 0.2703, 0.8364, 0.1636, 0.1067, 286.06
265, 0.2681, 0.8372, 0.1628, 0.1054, 287.45
266, 0.2687, 0.8370, 0.1630, 0.1057, 286.49
267, 0.2666, 0.8379, 0.1621, 0.1045, 286.42
268, 0.2695, 0.8368, 0.1632, 0.1062, 285.88
269, 0.2695, 0.8369, 0.1631, 0.1064, 287.04
270, 0.2692, 0.8369, 0.1631, 0.1061, 286.43
271, 0.2676, 0.8376, 0.1624, 0.1051, 286.06
272, 0.2665, 0.8381, 0.1619, 0.1046, 286.46
273, 0.2695, 0.8370, 0.1630, 0.1065, 286.18
274, 0.2681, 0.8377, 0.1623, 0.1057, 286.05
275, 0.2657, 0.8385, 0.1615, 0.1042, 287.14
276, 0.2652, 0.8388, 0.1612, 0.1040, 287.22
277, 0.2667, 0.8381, 0.1619, 0.1048, 288.26
278, 0.2649, 0.8387, 0.1613, 0.1037, 286.17
279, 0.2661, 0.8383, 0.1617, 0.1044, 286.15
280, 0.2669, 0.8379, 0.1621, 0.1048, 287.75
281, 0.2662, 0.8382, 0.1618, 0.1044, 287.64
282, 0.2672, 0.8381, 0.1619, 0.1053, 287.65
283, 0.2681, 0.8377, 0.1623, 0.1057, 286.54
284, 0.2651, 0.8392, 0.1608, 0.1043, 287.19
285, 0.2638, 0.8396, 0.1604, 0.1034, 286.48
286, 0.2645, 0.8391, 0.1609, 0.1036, 287.12
287, 0.2649, 0.8391, 0.1609, 0.1040, 286.20
288, 0.2652, 0.8389, 0.1611, 0.1040, 286.95
289, 0.2643, 0.8392, 0.1608, 0.1035, 281.50
290, 0.2637, 0.8396, 0.1604, 0.1033, 253.58
291, 0.2660, 0.8386, 0.1614, 0.1046, 253.58
292, 0.2636, 0.8395, 0.1605, 0.1031, 253.43
293, 0.2640, 0.8395, 0.1605, 0.1035, 253.45
294, 0.2660, 0.8390, 0.1610, 0.1050, 253.48
295, 0.2630, 0.8399, 0.1601, 0.1029, 253.57
296, 0.2637, 0.8399, 0.1601, 0.1036, 253.76
297, 0.2620, 0.8403, 0.1597, 0.1023, 253.48
298, 0.2628, 0.8400, 0.1600, 0.1028, 253.47
299, 0.2623, 0.8405, 0.1595, 0.1028, 253.59
300, 0.2642, 0.8395, 0.1605, 0.1037, 253.55
301, 0.2619, 0.8404, 0.1596, 0.1023, 253.66
302, 0.2639, 0.8395, 0.1605, 0.1034, 253.32
303, 0.2626, 0.8404, 0.1596, 0.1030, 253.49
304, 0.2630, 0.8403, 0.1597, 0.1033, 253.39
305, 0.2612, 0.8409, 0.1591, 0.1021, 253.26
306, 0.2613, 0.8407, 0.1593, 0.1020, 253.62
307, 0.2604, 0.8412, 0.1588, 0.1016, 271.54
308, 0.2610, 0.8410, 0.1590, 0.1020, 292.98
309, 0.2617, 0.8407, 0.1593, 0.1023, 292.88
310, 0.2601, 0.8413, 0.1587, 0.1013, 292.88
311, 0.2611, 0.8413, 0.1587, 0.1024, 293.23
312, 0.2623, 0.8408, 0.1592, 0.1030, 293.09
313, 0.2608, 0.8411, 0.1589, 0.1019, 288.52
314, 0.2598, 0.8417, 0.1583, 0.1015, 288.69
315, 0.2611, 0.8410, 0.1590, 0.1021, 293.00
316, 0.2599, 0.8416, 0.1584, 0.1014, 293.35
317, 0.2616, 0.8412, 0.1588, 0.1028, 292.92
318, 0.2600, 0.8417, 0.1583, 0.1017, 293.04
319, 0.2585, 0.8423, 0.1577, 0.1008, 292.64
320, 0.2582, 0.8423, 0.1577, 0.1006, 283.91
321, 0.2594, 0.8418, 0.1582, 0.1013, 293.10
322, 0.2588, 0.8421, 0.1579, 0.1009, 292.89
323, 0.2601, 0.8417, 0.1583, 0.1018, 293.24
324, 0.2571, 0.8429, 0.1571, 0.1000, 293.05
325, 0.2586, 0.8424, 0.1576, 0.1009, 293.05
326, 0.2585, 0.8423, 0.1577, 0.1008, 290.96
327, 0.2588, 0.8422, 0.1578, 0.1010, 289.81
328, 0.2578, 0.8425, 0.1575, 0.1002, 293.01
329, 0.2563, 0.8433, 0.1567, 0.0995, 292.82
330, 0.2575, 0.8428, 0.1572, 0.1003, 292.93
331, 0.2584, 0.8426, 0.1574, 0.1010, 292.98
332, 0.2578, 0.8426, 0.1574, 0.1004, 292.88
333, 0.2571, 0.8430, 0.1570, 0.1000, 284.13
334, 0.2563, 0.8435, 0.1565, 0.0997, 293.20
335, 0.2561, 0.8435, 0.1565, 0.0995, 292.74
336, 0.2568, 0.8432, 0.1568, 0.1000, 293.07
337, 0.2564, 0.8431, 0.1569, 0.0995, 293.05
338, 0.2540, 0.8445, 0.1555, 0.0985, 275.50
339, 0.2542, 0.8444, 0.1556, 0.0986, 253.81
340, 0.2564, 0.8435, 0.1565, 0.0999, 253.78
341, 0.2539, 0.8446, 0.1554, 0.0984, 253.85
342, 0.2549, 0.8441, 0.1559, 0.0990, 253.78
343, 0.2550, 0.8441, 0.1559, 0.0991, 253.57
344, 0.2545, 0.8443, 0.1557, 0.0987, 253.79
345, 0.2545, 0.8442, 0.1558, 0.0987, 253.70
346, 0.2550, 0.8442, 0.1558, 0.0992, 253.29
347, 0.2546, 0.8445, 0.1555, 0.0991, 253.83
348, 0.2533, 0.8450, 0.1550, 0.0983, 253.54
349, 0.2558, 0.8442, 0.1558, 0.1000, 253.41
350, 0.2540, 0.8445, 0.1555, 0.0986, 253.35
351, 0.2537, 0.8447, 0.1553, 0.0984, 253.17
352, 0.2527, 0.8452, 0.1548, 0.0979, 253.46
353, 0.2539, 0.8446, 0.1554, 0.0985, 253.63
354, 0.2534, 0.8450, 0.1550, 0.0984, 253.71
355, 0.2541, 0.8447, 0.1553, 0.0988, 253.53
356, 0.2544, 0.8447, 0.1553, 0.0991, 253.71
357, 0.2530, 0.8451, 0.1549, 0.0981, 253.92
358, 0.2525, 0.8454, 0.1546, 0.0979, 253.47
359, 0.2517, 0.8457, 0.1543, 0.0974, 253.54
360, 0.2515, 0.8460, 0.1540, 0.0974, 253.76
361, 0.2539, 0.8448, 0.1552, 0.0987, 253.27
362, 0.2515, 0.8460, 0.1540, 0.0975, 253.10
363, 0.2536, 0.8449, 0.1551, 0.0986, 253.53
364, 0.2515, 0.8460, 0.1540, 0.0975, 253.45
365, 0.2542, 0.8448, 0.1552, 0.0990, 253.26
366, 0.2512, 0.8461, 0.1539, 0.0973, 253.44
367, 0.2519, 0.8458, 0.1542, 0.0978, 253.75
368, 0.2527, 0.8455, 0.1545, 0.0982, 253.22
369, 0.2506, 0.8465, 0.1535, 0.0971, 253.60
370, 0.2520, 0.8457, 0.1543, 0.0977, 253.27
371, 0.2514, 0.8463, 0.1537, 0.0977, 253.57
372, 0.2514, 0.8461, 0.1539, 0.0975, 252.23
373, 0.2519, 0.8459, 0.1541, 0.0978, 253.65
374, 0.2501, 0.8465, 0.1535, 0.0966, 253.44
375, 0.2520, 0.8460, 0.1540, 0.0980, 253.24
376, 0.2509, 0.8463, 0.1537, 0.0972, 253.39
377, 0.2498, 0.8468, 0.1532, 0.0966, 253.21
378, 0.2498, 0.8469, 0.1531, 0.0967, 253.46
379, 0.2499, 0.8469, 0.1531, 0.0969, 267.38
380, 0.2498, 0.8468, 0.1532, 0.0966, 276.95
381, 0.2500, 0.8467, 0.1533, 0.0967, 287.36
382, 0.2502, 0.8467, 0.1533, 0.0970, 286.55
383, 0.2495, 0.8470, 0.1530, 0.0965, 286.95
384, 0.2501, 0.8467, 0.1533, 0.0968, 287.80
385, 0.2495, 0.8470, 0.1530, 0.0966, 287.07
386, 0.2480, 0.8476, 0.1524, 0.0956, 287.91
387, 0.2502, 0.8470, 0.1530, 0.0972, 286.67
388, 0.2498, 0.8469, 0.1531, 0.0966, 287.17
389, 0.2489, 0.8471, 0.1529, 0.0961, 287.59
390, 0.2486, 0.8474, 0.1526, 0.0960, 287.71
391, 0.2484, 0.8475, 0.1525, 0.0959, 287.84
392, 0.2490, 0.8472, 0.1528, 0.0962, 288.08
393, 0.2495, 0.8470, 0.1530, 0.0965, 260.92
394, 0.2484, 0.8480, 0.1520, 0.0963, 253.63
395, 0.2482, 0.8477, 0.1523, 0.0959, 253.26
396, 0.2486, 0.8476, 0.1524, 0.0962, 253.45
397, 0.2467, 0.8484, 0.1516, 0.0951, 253.73
398, 0.2476, 0.8480, 0.1520, 0.0956, 253.98
399, 0.2480, 0.8478, 0.1522, 0.0958, 253.29
400, 0.2481, 0.8479, 0.1521, 0.0960, 253.72
401, 0.2478, 0.8478, 0.1522, 0.0956, 253.19
402, 0.2480, 0.8479, 0.1521, 0.0959, 253.19
403, 0.2474, 0.8481, 0.1519, 0.0955, 252.96
404, 0.2467, 0.8485, 0.1515, 0.0952, 253.19
405, 0.2485, 0.8477, 0.1523, 0.0962, 253.57
406, 0.2462, 0.8488, 0.1512, 0.0950, 253.67
407, 0.2459, 0.8489, 0.1511, 0.0949, 253.30
408, 0.2469, 0.8486, 0.1514, 0.0955, 253.49
409, 0.2467, 0.8485, 0.1515, 0.0952, 253.73
410, 0.2456, 0.8490, 0.1510, 0.0947, 253.30
411, 0.2456, 0.8489, 0.1511, 0.0945, 253.26
412, 0.2465, 0.8486, 0.1514, 0.0951, 253.36
413, 0.2468, 0.8485, 0.1515, 0.0953, 253.49
414, 0.2476, 0.8482, 0.1518, 0.0958, 253.47
415, 0.2458, 0.8489, 0.1511, 0.0947, 253.63
416, 0.2453, 0.8492, 0.1508, 0.0945, 253.09
417, 0.2450, 0.8494, 0.1506, 0.0944, 253.24
418, 0.2455, 0.8492, 0.1508, 0.0947, 253.46
419, 0.2445, 0.8496, 0.1504, 0.0941, 253.31
420, 0.2459, 0.8490, 0.1510, 0.0948, 420.89
421, 0.2454, 0.8491, 0.1509, 0.0945, 513.89
422, 0.2454, 0.8492, 0.1508, 0.0946, 514.24
423, 0.2451, 0.8495, 0.1505, 0.0946, 514.30
424, 0.2445, 0.8497, 0.1503, 0.0942, 514.03
425, 0.2446, 0.8495, 0.1505, 0.0941, 514.34
426, 0.2458, 0.8492, 0.1508, 0.0949, 514.34
427, 0.2441, 0.8500, 0.1500, 0.0941, 514.57
428, 0.2453, 0.8493, 0.1507, 0.0946, 514.20
429, 0.2443, 0.8496, 0.1504, 0.0939, 514.03
430, 0.2430, 0.8504, 0.1496, 0.0934, 513.73
431, 0.2434, 0.8502, 0.1498, 0.0936, 513.21
432, 0.2454, 0.8496, 0.1504, 0.0949, 514.35
433, 0.2448, 0.8498, 0.1502, 0.0945, 514.34
434, 0.2437, 0.8502, 0.1498, 0.0939, 514.17
435, 0.2456, 0.8493, 0.1507, 0.0948, 514.19
436, 0.2448, 0.8496, 0.1504, 0.0944, 514.15
437, 0.2438, 0.8500, 0.1500, 0.0938, 514.35
438, 0.2437, 0.8500, 0.1500, 0.0936, 514.08
439, 0.2433, 0.8503, 0.1497, 0.0935, 514.23
440, 0.2448, 0.8496, 0.1504, 0.0945, 514.41
441, 0.2426, 0.8505, 0.1495, 0.0931, 513.90
442, 0.2427, 0.8506, 0.1494, 0.0933, 514.19
443, 0.2432, 0.8503, 0.1497, 0.0936, 513.92
444, 0.2418, 0.8509, 0.1491, 0.0927, 514.18
445, 0.2426, 0.8505, 0.1495, 0.0931, 514.41
446, 0.2426, 0.8504, 0.1496, 0.0930, 514.31
447, 0.2422, 0.8509, 0.1491, 0.0931, 514.16
448, 0.2412, 0.8512, 0.1488, 0.0924, 514.17
449, 0.2428, 0.8504, 0.1496, 0.0932, 513.90
