Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
33, 0.5634, 0.7294, 0.2706, 0.1855, 0.1073, 328.57
34, 0.5557, 0.7309, 0.2691, 0.1818, 0.1048, 324.90
35, 0.5535, 0.7319, 0.2681, 0.1809, 0.1046, 334.42
36, 0.5479, 0.7338, 0.2662, 0.1788, 0.1029, 323.16
37, 0.5418, 0.7355, 0.2645, 0.1759, 0.1014, 323.61
38, 0.5403, 0.7366, 0.2634, 0.1756, 0.1013, 324.20
39, 0.5378, 0.7376, 0.2624, 0.1746, 0.1008, 320.40
40, 0.5341, 0.7389, 0.2611, 0.1732, 0.0998, 322.62
41, 0.5311, 0.7400, 0.2600, 0.1720, 0.0991, 324.63
42, 0.5307, 0.7409, 0.2591, 0.1722, 0.0994, 326.76
43, 0.5244, 0.7427, 0.2573, 0.1695, 0.0976, 321.85
44, 0.5254, 0.7428, 0.2572, 0.1702, 0.0981, 336.27
45, 0.5202, 0.7448, 0.2552, 0.1680, 0.0970, 324.34
46, 0.5175, 0.7457, 0.2543, 0.1671, 0.0962, 326.93
47, 0.5150, 0.7468, 0.2532, 0.1662, 0.0956, 324.14
48, 0.5105, 0.7481, 0.2519, 0.1642, 0.0944, 323.17
49, 0.5083, 0.7489, 0.2511, 0.1633, 0.0938, 320.95
50, 0.5055, 0.7502, 0.2498, 0.1623, 0.0934, 323.30
51, 0.5016, 0.7511, 0.2489, 0.1605, 0.0921, 324.16
52, 0.5008, 0.7520, 0.2480, 0.1606, 0.0922, 320.62
53, 0.4991, 0.7524, 0.2476, 0.1597, 0.0918, 322.52
54, 0.4941, 0.7546, 0.2454, 0.1579, 0.0908, 325.01
55, 0.4953, 0.7545, 0.2455, 0.1585, 0.0914, 320.83
56, 0.4940, 0.7554, 0.2446, 0.1584, 0.0910, 321.69
57, 0.4878, 0.7569, 0.2431, 0.1556, 0.0891, 325.29
58, 0.4884, 0.7568, 0.2432, 0.1558, 0.0894, 325.09
59, 0.4861, 0.7580, 0.2420, 0.1551, 0.0890, 320.54
60, 0.4825, 0.7590, 0.2410, 0.1536, 0.0879, 334.97
61, 0.4802, 0.7600, 0.2400, 0.1527, 0.0875, 329.20
62, 0.4797, 0.7602, 0.2398, 0.1524, 0.0875, 320.85
63, 0.4775, 0.7614, 0.2386, 0.1517, 0.0871, 326.09
64, 0.4737, 0.7626, 0.2374, 0.1502, 0.0862, 323.19
65, 0.4706, 0.7638, 0.2362, 0.1490, 0.0853, 320.41
66, 0.4717, 0.7636, 0.2364, 0.1497, 0.0857, 322.76
67, 0.4700, 0.7642, 0.2358, 0.1490, 0.0853, 323.82
68, 0.4683, 0.7652, 0.2348, 0.1484, 0.0851, 320.80
69, 0.4654, 0.7660, 0.2340, 0.1471, 0.0843, 322.50
70, 0.4634, 0.7667, 0.2333, 0.1464, 0.0837, 324.52
71, 0.4651, 0.7666, 0.2334, 0.1473, 0.0844, 320.35
72, 0.4592, 0.7684, 0.2316, 0.1448, 0.0827, 320.83
73, 0.4589, 0.7685, 0.2315, 0.1446, 0.0827, 324.93
74, 0.4567, 0.7697, 0.2303, 0.1441, 0.0823, 321.23
75, 0.4583, 0.7696, 0.2304, 0.1449, 0.0830, 320.54
76, 0.4536, 0.7711, 0.2289, 0.1430, 0.0817, 321.12
77, 0.4537, 0.7710, 0.2290, 0.1430, 0.0817, 321.73
78, 0.4527, 0.7713, 0.2287, 0.1425, 0.0814, 320.18
79, 0.4545, 0.7719, 0.2281, 0.1437, 0.0826, 324.45
80, 0.4485, 0.7731, 0.2269, 0.1411, 0.0805, 321.94
81, 0.4466, 0.7741, 0.2259, 0.1405, 0.0802, 320.91
82, 0.4449, 0.7745, 0.2255, 0.1397, 0.0797, 324.31
83, 0.4429, 0.7753, 0.2247, 0.1390, 0.0793, 316.38
84, 0.4415, 0.7758, 0.2242, 0.1384, 0.0789, 313.27
85, 0.4442, 0.7753, 0.2247, 0.1398, 0.0797, 312.59
86, 0.4401, 0.7768, 0.2232, 0.1382, 0.0787, 312.96
87, 0.4406, 0.7766, 0.2234, 0.1382, 0.0790, 312.75
88, 0.4371, 0.7775, 0.2225, 0.1368, 0.0778, 312.91
89, 0.4336, 0.7790, 0.2210, 0.1355, 0.0771, 312.74
90, 0.4344, 0.7789, 0.2211, 0.1359, 0.0774, 313.09
91, 0.4338, 0.7796, 0.2204, 0.1360, 0.0775, 311.84
92, 0.4318, 0.7799, 0.2201, 0.1349, 0.0768, 311.05
93, 0.4327, 0.7800, 0.2200, 0.1356, 0.0772, 312.52
94, 0.4295, 0.7811, 0.2189, 0.1342, 0.0764, 312.43
95, 0.4270, 0.7817, 0.2183, 0.1332, 0.0756, 312.49
96, 0.4296, 0.7815, 0.2185, 0.1345, 0.0766, 312.45
97, 0.4261, 0.7823, 0.2177, 0.1329, 0.0755, 312.50
98, 0.4253, 0.7830, 0.2170, 0.1329, 0.0755, 312.84
99, 0.4249, 0.7831, 0.2169, 0.1327, 0.0754, 316.20
100, 0.4219, 0.7841, 0.2159, 0.1314, 0.0746, 322.63
101, 0.4245, 0.7837, 0.2163, 0.1327, 0.0755, 324.54
102, 0.4194, 0.7850, 0.2150, 0.1304, 0.0740, 320.52
103, 0.4218, 0.7848, 0.2152, 0.1317, 0.0750, 321.01
104, 0.4183, 0.7857, 0.2143, 0.1301, 0.0739, 324.87
105, 0.4197, 0.7855, 0.2145, 0.1309, 0.0744, 320.71
106, 0.4204, 0.7857, 0.2143, 0.1314, 0.0747, 320.52
107, 0.4146, 0.7869, 0.2131, 0.1285, 0.0729, 324.45
108, 0.4152, 0.7872, 0.2128, 0.1291, 0.0733, 321.98
109, 0.4133, 0.7876, 0.2124, 0.1283, 0.0726, 320.07
110, 0.4121, 0.7886, 0.2114, 0.1281, 0.0726, 323.65
111, 0.4139, 0.7879, 0.2121, 0.1287, 0.0731, 322.35
112, 0.4122, 0.7887, 0.2113, 0.1281, 0.0728, 320.35
113, 0.4113, 0.7889, 0.2111, 0.1277, 0.0725, 323.01
114, 0.4105, 0.7893, 0.2107, 0.1275, 0.0724, 323.55
115, 0.4100, 0.7897, 0.2103, 0.1274, 0.0723, 320.35
116, 0.4100, 0.7898, 0.2102, 0.1275, 0.0723, 322.29
117, 0.4086, 0.7902, 0.2098, 0.1269, 0.0719, 324.50
118, 0.4066, 0.7908, 0.2092, 0.1260, 0.0714, 320.39
119, 0.4040, 0.7919, 0.2081, 0.1250, 0.0708, 320.91
120, 0.4055, 0.7919, 0.2081, 0.1258, 0.0716, 325.03
121, 0.4026, 0.7926, 0.2074, 0.1247, 0.0705, 320.58
122, 0.4041, 0.7923, 0.2077, 0.1254, 0.0710, 320.93
123, 0.4006, 0.7933, 0.2067, 0.1239, 0.0701, 324.97
124, 0.4000, 0.7936, 0.2064, 0.1237, 0.0700, 321.22
125, 0.4008, 0.7937, 0.2063, 0.1242, 0.0703, 321.05
126, 0.3987, 0.7943, 0.2057, 0.1233, 0.0697, 332.68
127, 0.3984, 0.7944, 0.2056, 0.1232, 0.0697, 330.69
128, 0.3946, 0.7957, 0.2043, 0.1216, 0.0687, 320.81
129, 0.4002, 0.7944, 0.2056, 0.1242, 0.0704, 322.29
130, 0.3956, 0.7958, 0.2042, 0.1222, 0.0691, 354.41
131, 0.3929, 0.7967, 0.2033, 0.1212, 0.0684, 352.66
132, 0.3960, 0.7958, 0.2042, 0.1225, 0.0693, 345.16
133, 0.3940, 0.7964, 0.2036, 0.1217, 0.0687, 323.60
134, 0.3918, 0.7973, 0.2027, 0.1209, 0.0683, 322.68
135, 0.3900, 0.7978, 0.2022, 0.1201, 0.0677, 320.12
136, 0.3926, 0.7970, 0.2030, 0.1211, 0.0685, 322.80
137, 0.3901, 0.7980, 0.2020, 0.1202, 0.0679, 346.32
138, 0.3886, 0.7985, 0.2015, 0.1196, 0.0675, 325.89
139, 0.3898, 0.7983, 0.2017, 0.1202, 0.0679, 327.93
140, 0.3875, 0.7992, 0.2008, 0.1194, 0.0673, 323.76
141, 0.3865, 0.7996, 0.2004, 0.1190, 0.0670, 312.43
142, 0.3899, 0.7989, 0.2011, 0.1205, 0.0682, 321.15
143, 0.3858, 0.7998, 0.2002, 0.1187, 0.0669, 327.71
144, 0.3845, 0.8003, 0.1997, 0.1182, 0.0666, 313.03
145, 0.3838, 0.8006, 0.1994, 0.1179, 0.0665, 312.76
146, 0.3826, 0.8011, 0.1989, 0.1175, 0.0662, 312.68
147, 0.3843, 0.8005, 0.1995, 0.1182, 0.0667, 312.72
148, 0.3839, 0.8008, 0.1992, 0.1180, 0.0666, 331.33
149, 0.3848, 0.8008, 0.1992, 0.1186, 0.0669, 312.41
150, 0.3817, 0.8017, 0.1983, 0.1174, 0.0660, 312.64
151, 0.3815, 0.8024, 0.1976, 0.1176, 0.0663, 330.71
152, 0.3806, 0.8019, 0.1981, 0.1169, 0.0657, 312.47
153, 0.3779, 0.8031, 0.1969, 0.1159, 0.0652, 307.70
154, 0.3774, 0.8034, 0.1966, 0.1157, 0.0652, 312.40
155, 0.3788, 0.8028, 0.1972, 0.1162, 0.0654, 312.86
156, 0.3763, 0.8037, 0.1963, 0.1152, 0.0648, 312.21
157, 0.3771, 0.8037, 0.1963, 0.1157, 0.0651, 312.13
158, 0.3742, 0.8047, 0.1953, 0.1145, 0.0643, 311.55
159, 0.3782, 0.8041, 0.1959, 0.1166, 0.0658, 311.34
160, 0.3733, 0.8050, 0.1950, 0.1142, 0.0641, 311.08
161, 0.3733, 0.8052, 0.1948, 0.1143, 0.0643, 311.15
162, 0.3756, 0.8049, 0.1951, 0.1154, 0.0652, 311.38
163, 0.3722, 0.8057, 0.1943, 0.1140, 0.0639, 311.50
164, 0.3732, 0.8050, 0.1950, 0.1141, 0.0641, 310.96
165, 0.3709, 0.8062, 0.1938, 0.1134, 0.0637, 311.15
166, 0.3761, 0.8048, 0.1952, 0.1157, 0.0652, 311.25
167, 0.3723, 0.8060, 0.1940, 0.1141, 0.0642, 311.23
168, 0.3704, 0.8068, 0.1932, 0.1135, 0.0638, 311.14
169, 0.3675, 0.8075, 0.1925, 0.1122, 0.0629, 311.39
170, 0.3708, 0.8069, 0.1931, 0.1137, 0.0640, 311.10
171, 0.3682, 0.8076, 0.1924, 0.1126, 0.0632, 311.02
172, 0.3665, 0.8081, 0.1919, 0.1119, 0.0627, 311.09
173, 0.3684, 0.8077, 0.1923, 0.1127, 0.0633, 311.19
174, 0.3678, 0.8079, 0.1921, 0.1125, 0.0632, 311.32
175, 0.3682, 0.8080, 0.1920, 0.1127, 0.0634, 311.23
176, 0.3668, 0.8083, 0.1917, 0.1121, 0.0629, 311.25
177, 0.3638, 0.8092, 0.1908, 0.1109, 0.0621, 311.05
178, 0.3670, 0.8091, 0.1909, 0.1126, 0.0636, 311.22
179, 0.3654, 0.8088, 0.1912, 0.1117, 0.0625, 311.42
180, 0.3664, 0.8090, 0.1910, 0.1123, 0.0632, 311.22
181, 0.3649, 0.8089, 0.1911, 0.1114, 0.0624, 311.14
182, 0.3644, 0.8094, 0.1906, 0.1114, 0.0625, 311.04
183, 0.3632, 0.8099, 0.1901, 0.1109, 0.0622, 311.24
184, 0.3602, 0.8106, 0.1894, 0.1096, 0.0612, 311.32
185, 0.3605, 0.8107, 0.1893, 0.1098, 0.0615, 311.21
186, 0.3617, 0.8104, 0.1896, 0.1103, 0.0618, 311.19
187, 0.3625, 0.8102, 0.1898, 0.1107, 0.0621, 311.26
188, 0.3607, 0.8108, 0.1892, 0.1099, 0.0616, 311.47
189, 0.3630, 0.8103, 0.1897, 0.1110, 0.0624, 311.01
190, 0.3597, 0.8112, 0.1888, 0.1095, 0.0614, 311.33
191, 0.3571, 0.8121, 0.1879, 0.1085, 0.0607, 311.34
192, 0.3600, 0.8112, 0.1888, 0.1097, 0.0614, 311.21
193, 0.3575, 0.8123, 0.1877, 0.1089, 0.0609, 311.32
194, 0.3576, 0.8118, 0.1882, 0.1087, 0.0608, 311.26
195, 0.3578, 0.8122, 0.1878, 0.1089, 0.0611, 311.41
196, 0.3596, 0.8120, 0.1880, 0.1099, 0.0618, 311.03
197, 0.3587, 0.8120, 0.1880, 0.1095, 0.0612, 311.29
198, 0.3554, 0.8132, 0.1868, 0.1082, 0.0605, 311.08
199, 0.3592, 0.8121, 0.1879, 0.1097, 0.0615, 311.18
200, 0.3546, 0.8134, 0.1866, 0.1078, 0.0602, 311.31
201, 0.3566, 0.8130, 0.1870, 0.1086, 0.0609, 311.19
202, 0.3549, 0.8134, 0.1866, 0.1079, 0.0603, 311.26
203, 0.3550, 0.8133, 0.1867, 0.1080, 0.0604, 310.93
204, 0.3555, 0.8133, 0.1867, 0.1082, 0.0606, 311.42
205, 0.3537, 0.8138, 0.1862, 0.1075, 0.0600, 311.34
206, 0.3514, 0.8148, 0.1852, 0.1066, 0.0595, 311.09
207, 0.3510, 0.8150, 0.1850, 0.1065, 0.0595, 311.39
208, 0.3520, 0.8145, 0.1855, 0.1068, 0.0598, 311.24
209, 0.3517, 0.8146, 0.1854, 0.1067, 0.0596, 311.26
210, 0.3517, 0.8148, 0.1852, 0.1068, 0.0597, 311.13
211, 0.3507, 0.8151, 0.1849, 0.1064, 0.0594, 311.23
212, 0.3511, 0.8152, 0.1848, 0.1067, 0.0596, 311.54
213, 0.3499, 0.8152, 0.1848, 0.1060, 0.0591, 311.68
214, 0.3510, 0.8149, 0.1851, 0.1065, 0.0595, 312.47
215, 0.3503, 0.8156, 0.1844, 0.1064, 0.0595, 312.65
216, 0.3492, 0.8160, 0.1840, 0.1060, 0.0592, 312.99
217, 0.3485, 0.8160, 0.1840, 0.1056, 0.0589, 312.58
218, 0.3487, 0.8163, 0.1837, 0.1059, 0.0591, 312.84
219, 0.3490, 0.8163, 0.1837, 0.1060, 0.0593, 312.25
220, 0.3471, 0.8171, 0.1829, 0.1054, 0.0588, 311.90
221, 0.3458, 0.8171, 0.1829, 0.1046, 0.0583, 312.14
222, 0.3457, 0.8174, 0.1826, 0.1047, 0.0584, 312.21
223, 0.3449, 0.8179, 0.1821, 0.1045, 0.0583, 312.50
224, 0.3458, 0.8174, 0.1826, 0.1047, 0.0585, 312.40
225, 0.3458, 0.8174, 0.1826, 0.1048, 0.0584, 312.55
226, 0.3441, 0.8179, 0.1821, 0.1040, 0.0579, 311.81
227, 0.3436, 0.8183, 0.1817, 0.1040, 0.0579, 311.75
228, 0.3427, 0.8184, 0.1816, 0.1035, 0.0576, 313.12
229, 0.3475, 0.8175, 0.1825, 0.1057, 0.0593, 312.49
230, 0.3418, 0.8189, 0.1811, 0.1032, 0.0575, 312.18
231, 0.3426, 0.8185, 0.1815, 0.1035, 0.0577, 308.08
232, 0.3415, 0.8192, 0.1808, 0.1032, 0.0575, 312.67
233, 0.3418, 0.8190, 0.1810, 0.1033, 0.0575, 311.47
234, 0.3409, 0.8194, 0.1806, 0.1030, 0.0573, 311.04
235, 0.3402, 0.8197, 0.1803, 0.1028, 0.0572, 312.30
236, 0.3442, 0.8186, 0.1814, 0.1044, 0.0583, 312.33
237, 0.3418, 0.8192, 0.1808, 0.1034, 0.0576, 312.53
238, 0.3397, 0.8198, 0.1802, 0.1025, 0.0570, 312.30
239, 0.3411, 0.8198, 0.1802, 0.1032, 0.0576, 312.71
240, 0.3403, 0.8203, 0.1797, 0.1031, 0.0575, 311.79
241, 0.3388, 0.8201, 0.1799, 0.1022, 0.0568, 311.25
242, 0.3396, 0.8200, 0.1800, 0.1025, 0.0570, 311.17
243, 0.3378, 0.8204, 0.1796, 0.1017, 0.0565, 310.81
244, 0.3371, 0.8212, 0.1788, 0.1017, 0.0565, 311.17
245, 0.3368, 0.8212, 0.1788, 0.1015, 0.0564, 311.44
246, 0.3360, 0.8213, 0.1787, 0.1011, 0.0562, 280.46
247, 0.3372, 0.8210, 0.1790, 0.1017, 0.0565, 259.25
248, 0.3356, 0.8216, 0.1784, 0.1011, 0.0561, 274.07
249, 0.3357, 0.8216, 0.1784, 0.1011, 0.0562, 311.73
250, 0.3362, 0.8215, 0.1785, 0.1014, 0.0563, 312.27
251, 0.3364, 0.8213, 0.1787, 0.1013, 0.0563, 312.26
252, 0.3350, 0.8217, 0.1783, 0.1008, 0.0560, 312.06
253, 0.3338, 0.8225, 0.1775, 0.1005, 0.0558, 312.40
254, 0.3339, 0.8225, 0.1775, 0.1005, 0.0559, 312.50
255, 0.3353, 0.8219, 0.1781, 0.1010, 0.0561, 312.01
256, 0.3364, 0.8216, 0.1784, 0.1015, 0.0565, 311.87
257, 0.3335, 0.8226, 0.1774, 0.1004, 0.0557, 311.50
258, 0.3323, 0.8231, 0.1769, 0.0999, 0.0555, 311.48
259, 0.3319, 0.8234, 0.1766, 0.0999, 0.0555, 311.55
260, 0.3318, 0.8232, 0.1768, 0.0997, 0.0553, 311.65
261, 0.3341, 0.8223, 0.1777, 0.1006, 0.0559, 311.83
262, 0.3332, 0.8228, 0.1772, 0.1003, 0.0557, 311.69
263, 0.3328, 0.8232, 0.1768, 0.1003, 0.0557, 311.47
264, 0.3317, 0.8236, 0.1764, 0.0998, 0.0555, 311.92
265, 0.3337, 0.8227, 0.1773, 0.1005, 0.0559, 311.84
266, 0.3314, 0.8235, 0.1765, 0.0996, 0.0553, 311.64
267, 0.3305, 0.8241, 0.1759, 0.0994, 0.0551, 311.58
268, 0.3316, 0.8234, 0.1766, 0.0998, 0.0553, 311.29
269, 0.3301, 0.8238, 0.1762, 0.0990, 0.0549, 311.55
270, 0.3297, 0.8247, 0.1753, 0.0992, 0.0552, 312.00
271, 0.3298, 0.8242, 0.1758, 0.0991, 0.0549, 312.36
272, 0.3286, 0.8247, 0.1753, 0.0986, 0.0547, 311.30
273, 0.3301, 0.8245, 0.1755, 0.0993, 0.0552, 311.49
274, 0.3311, 0.8240, 0.1760, 0.0998, 0.0554, 311.31
275, 0.3304, 0.8243, 0.1757, 0.0994, 0.0553, 311.59
276, 0.3296, 0.8244, 0.1756, 0.0991, 0.0549, 311.99
277, 0.3263, 0.8258, 0.1742, 0.0979, 0.0542, 311.84
278, 0.3286, 0.8247, 0.1753, 0.0985, 0.0547, 311.57
279, 0.3286, 0.8250, 0.1750, 0.0988, 0.0549, 311.80
280, 0.3276, 0.8253, 0.1747, 0.0984, 0.0546, 340.74
281, 0.3267, 0.8255, 0.1745, 0.0980, 0.0543, 311.60
282, 0.3285, 0.8250, 0.1750, 0.0987, 0.0548, 311.62
283, 0.3262, 0.8256, 0.1744, 0.0978, 0.0541, 320.41
284, 0.3292, 0.8247, 0.1753, 0.0990, 0.0549, 311.55
285, 0.3254, 0.8261, 0.1739, 0.0975, 0.0540, 311.80
286, 0.3269, 0.8255, 0.1745, 0.0981, 0.0543, 311.85
287, 0.3247, 0.8263, 0.1737, 0.0972, 0.0538, 311.53
288, 0.3277, 0.8256, 0.1744, 0.0986, 0.0548, 336.09
289, 0.3248, 0.8265, 0.1735, 0.0974, 0.0539, 328.68
290, 0.3245, 0.8265, 0.1735, 0.0972, 0.0538, 351.43
291, 0.3251, 0.8262, 0.1738, 0.0974, 0.0539, 314.70
292, 0.3262, 0.8261, 0.1739, 0.0979, 0.0543, 352.31
293, 0.3244, 0.8266, 0.1734, 0.0972, 0.0539, 485.91
294, 0.3235, 0.8269, 0.1731, 0.0969, 0.0536, 312.01
295, 0.3242, 0.8268, 0.1732, 0.0972, 0.0538, 311.22
296, 0.3243, 0.8270, 0.1730, 0.0973, 0.0539, 332.35
297, 0.3235, 0.8268, 0.1732, 0.0968, 0.0535, 352.36
298, 0.3237, 0.8270, 0.1730, 0.0970, 0.0537, 318.43
299, 0.3213, 0.8278, 0.1722, 0.0960, 0.0531, 325.91
300, 0.3235, 0.8273, 0.1727, 0.0971, 0.0537, 325.31
301, 0.3205, 0.8278, 0.1722, 0.0956, 0.0528, 310.91
302, 0.3225, 0.8274, 0.1726, 0.0965, 0.0534, 329.20
303, 0.3213, 0.8282, 0.1718, 0.0962, 0.0533, 311.59
304, 0.3220, 0.8276, 0.1724, 0.0963, 0.0533, 311.28
305, 0.3219, 0.8277, 0.1723, 0.0963, 0.0533, 311.38
306, 0.3208, 0.8283, 0.1717, 0.0960, 0.0531, 310.66
307, 0.3250, 0.8271, 0.1729, 0.0978, 0.0544, 311.49
308, 0.3220, 0.8282, 0.1718, 0.0967, 0.0536, 311.16
309, 0.3194, 0.8288, 0.1712, 0.0955, 0.0527, 311.18
310, 0.3217, 0.8280, 0.1720, 0.0964, 0.0533, 311.64
311, 0.3196, 0.8286, 0.1714, 0.0955, 0.0527, 310.81
312, 0.3199, 0.8283, 0.1717, 0.0955, 0.0527, 311.07
313, 0.3202, 0.8287, 0.1713, 0.0958, 0.0530, 310.99
314, 0.3171, 0.8296, 0.1704, 0.0946, 0.0521, 311.05
315, 0.3199, 0.8286, 0.1714, 0.0956, 0.0528, 311.20
316, 0.3198, 0.8288, 0.1712, 0.0957, 0.0529, 310.74
317, 0.3191, 0.8292, 0.1708, 0.0955, 0.0528, 310.54
318, 0.3202, 0.8285, 0.1715, 0.0958, 0.0530, 329.73
319, 0.3181, 0.8295, 0.1705, 0.0951, 0.0526, 318.74
320, 0.3162, 0.8300, 0.1700, 0.0943, 0.0519, 326.94
321, 0.3180, 0.8294, 0.1706, 0.0950, 0.0525, 349.00
322, 0.3173, 0.8295, 0.1705, 0.0947, 0.0522, 311.63
323, 0.3180, 0.8295, 0.1705, 0.0950, 0.0524, 311.39
324, 0.3171, 0.8299, 0.1701, 0.0947, 0.0523, 310.72
325, 0.3177, 0.8296, 0.1704, 0.0949, 0.0524, 332.04
326, 0.3172, 0.8298, 0.1702, 0.0947, 0.0523, 313.18
327, 0.3173, 0.8297, 0.1703, 0.0947, 0.0523, 314.61
328, 0.3135, 0.8312, 0.1688, 0.0933, 0.0514, 313.05
329, 0.3184, 0.8297, 0.1703, 0.0953, 0.0528, 312.71
330, 0.3165, 0.8301, 0.1699, 0.0945, 0.0522, 318.08
331, 0.3150, 0.8305, 0.1695, 0.0938, 0.0517, 338.81
332, 0.3167, 0.8302, 0.1698, 0.0945, 0.0523, 316.84
333, 0.3146, 0.8311, 0.1689, 0.0939, 0.0518, 312.81
334, 0.3150, 0.8309, 0.1691, 0.0940, 0.0519, 312.63
335, 0.3147, 0.8311, 0.1689, 0.0939, 0.0519, 310.84
336, 0.3142, 0.8311, 0.1689, 0.0937, 0.0516, 310.92
337, 0.3148, 0.8310, 0.1690, 0.0939, 0.0518, 381.14
338, 0.3140, 0.8312, 0.1688, 0.0936, 0.0516, 327.00
339, 0.3133, 0.8313, 0.1687, 0.0932, 0.0514, 312.27
340, 0.3167, 0.8303, 0.1697, 0.0946, 0.0524, 312.18
341, 0.3147, 0.8308, 0.1692, 0.0938, 0.0517, 313.29
342, 0.3157, 0.8307, 0.1693, 0.0943, 0.0521, 312.86
343, 0.3125, 0.8317, 0.1683, 0.0930, 0.0512, 312.36
344, 0.3129, 0.8316, 0.1684, 0.0932, 0.0513, 326.95
345, 0.3127, 0.8322, 0.1678, 0.0933, 0.0515, 315.05
346, 0.3133, 0.8316, 0.1684, 0.0934, 0.0515, 312.72
347, 0.3120, 0.8318, 0.1682, 0.0928, 0.0511, 314.92
348, 0.3106, 0.8323, 0.1677, 0.0922, 0.0507, 312.74
349, 0.3133, 0.8317, 0.1683, 0.0934, 0.0516, 307.93
350, 0.3125, 0.8320, 0.1680, 0.0931, 0.0514, 310.71
351, 0.3107, 0.8326, 0.1674, 0.0924, 0.0509, 310.82
352, 0.3113, 0.8324, 0.1676, 0.0926, 0.0510, 310.70
353, 0.3102, 0.8328, 0.1672, 0.0922, 0.0507, 310.48
354, 0.3110, 0.8326, 0.1674, 0.0925, 0.0510, 310.92
355, 0.3130, 0.8318, 0.1682, 0.0933, 0.0515, 310.92
356, 0.3113, 0.8324, 0.1676, 0.0927, 0.0511, 310.66
357, 0.3110, 0.8325, 0.1675, 0.0925, 0.0510, 310.88
358, 0.3099, 0.8330, 0.1670, 0.0922, 0.0508, 310.41
359, 0.3101, 0.8328, 0.1672, 0.0922, 0.0507, 310.22
360, 0.3077, 0.8338, 0.1662, 0.0913, 0.0502, 310.30
361, 0.3096, 0.8331, 0.1669, 0.0920, 0.0507, 310.45
362, 0.3087, 0.8333, 0.1667, 0.0916, 0.0503, 310.38
363, 0.3083, 0.8336, 0.1664, 0.0916, 0.0504, 310.40
364, 0.3093, 0.8331, 0.1669, 0.0918, 0.0506, 310.56
365, 0.3117, 0.8328, 0.1672, 0.0930, 0.0515, 310.37
366, 0.3086, 0.8336, 0.1664, 0.0918, 0.0504, 310.85
367, 0.3092, 0.8333, 0.1667, 0.0919, 0.0506, 311.39
368, 0.3085, 0.8336, 0.1664, 0.0916, 0.0505, 389.16
369, 0.3066, 0.8346, 0.1654, 0.0911, 0.0501, 313.93
370, 0.3103, 0.8331, 0.1669, 0.0924, 0.0510, 310.05
371, 0.3070, 0.8341, 0.1659, 0.0911, 0.0501, 310.26
372, 0.3092, 0.8334, 0.1666, 0.0919, 0.0506, 310.57
373, 0.3060, 0.8343, 0.1657, 0.0906, 0.0497, 314.29
374, 0.3080, 0.8339, 0.1661, 0.0915, 0.0504, 310.36
375, 0.3077, 0.8339, 0.1661, 0.0914, 0.0503, 310.80
376, 0.3077, 0.8340, 0.1660, 0.0913, 0.0503, 328.79
